t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
20430,49.341,7.974,211.523,210.802,46.87,73.86
20460,48.963,7.944,211.519,210.802,46.87,73.86
20490,48.588,7.913,211.515,210.802,46.87,73.86
20520,48.218,7.883,211.512,210.802,46.87,73.86
20550,47.851,7.853,211.508,210.802,46.87,73.86
20580,47.489,7.823,211.505,210.802,46.87,73.86
20610,47.130,7.793,211.501,210.802,46.87,73.86
20640,46.775,7.763,211.498,210.802,46.87,73.86
20670,46.423,7.733,211.494,210.802,46.87,73.86
20700,46.075,7.704,211.491,210.802,46.87,73.86
20730,45.731,7.675,211.487,210.802,46.87,73.86
20760,45.391,7.646,211.484,210.802,46.87,73.86
20790,45.054,7.617,211.481,210.802,46.87,73.86
20820,44.720,7.588,211.477,210.802,46.87,73.86
20850,44.390,7.559,211.474,210.802,46.87,73.86
20880,44.064,7.530,211.471,210.802,46.87,73.86
20910,43.740,7.502,211.467,210.802,46.87,73.86
20940,43.420,7.474,211.464,210.802,46.87,73.86
20970,43.104,7.446,211.461,210.802,46.87,73.86
21000,42.790,7.418,211.458,210.802,46.87,73.86
21030,42.480,7.390,211.455,210.802,46.87,73.86
21060,42.173,7.362,211.452,210.802,46.87,73.86
21090,41.869,7.335,211.448,210.802,46.87,73.86
21120,41.568,7.307,211.445,210.802,46.87,73.86
21150,41.270,7.280,211.442,210.802,46.87,73.86
21180,40.975,7.253,211.439,210.802,46.87,73.86
21210,40.683,7.226,211.436,210.802,46.87,73.86
21240,40.394,7.199,211.433,210.802,46.87,73.86
21270,40.107,7.172,211.430,210.802,46.87,73.86
21300,39.824,7.145,211.427,210.802,46.87,73.86
21330,39.543,7.119,211.424,210.802,46.87,73.86
21360,39.266,7.092,211.422,210.802,46.87,73.86
21390,38.990,7.066,211.419,210.802,46.87,73.86
21420,38.718,7.040,211.416,210.802,46.87,73.86
21450,38.448,7.014,211.413,210.802,46.87,73.86
21480,38.181,6.988,211.410,210.802,46.87,73.86
21510,37.917,6.963,211.407,210.802,46.87,73.86
21540,37.655,6.937,211.405,210.802,46.87,73.86
21570,37.396,6.911,211.402,210.802,46.87,73.86
21600,37.139,6.886,211.399,210.802,46.87,73.86
21630,36.884,6.861,211.396,210.802,46.87,73.86
21660,36.632,6.836,211.394,210.802,46.87,73.86
21690,36.383,6.811,211.391,210.802,46.87,73.86
21720,36.136,6.786,211.388,210.802,46.87,73.86
21750,35.891,6.761,211.386,210.802,46.87,73.86
21780,35.648,6.737,211.383,210.802,46.87,73.86
21810,35.408,6.712,211.381,210.802,46.87,73.86
21840,35.171,6.688,211.378,210.802,46.87,73.86
21870,34.935,6.663,211.375,210.802,46.87,73.86
21900,34.702,6.639,211.373,210.802,46.87,73.86
21930,34.470,6.615,211.370,210.802,46.87,73.86
21960,34.241,6.591,211.368,210.802,46.87,73.86
21990,34.014,6.568,211.365,210.802,46.87,73.86
22020,33.790,6.544,211.363,210.802,46.87,73.86
22050,33.567,6.520,211.360,210.802,46.87,73.86
22080,33.346,6.497,211.358,210.802,46.87,73.86
22110,33.128,6.474,211.356,210.802,46.87,73.86
22140,32.911,6.450,211.353,210.802,46.87,73.86
22170,32.697,6.427,211.351,210.802,46.87,73.86
22200,32.484,6.404,211.348,210.802,46.87,73.86
22230,32.274,6.381,211.346,210.802,46.87,73.86
22260,32.065,6.358,211.344,210.802,46.87,73.86
22290,31.858,6.336,211.341,210.802,46.87,73.86
22320,31.653,6.313,211.339,210.802,46.87,73.86
22350,31.450,6.291,211.337,210.802,46.87,73.86
22380,31.249,6.268,211.335,210.802,46.87,73.86
22410,31.050,6.246,211.332,210.802,46.87,73.86
22440,30.852,6.224,211.330,210.802,46.87,73.86
22470,30.656,6.202,211.328,210.802,46.87,73.86
22500,30.462,6.180,211.326,210.802,46.87,73.86
22530,30.270,6.158,211.324,210.802,46.87,73.86
22560,30.079,6.136,211.321,210.802,46.87,73.86
22590,29.890,6.115,211.319,210.802,46.87,73.86
22620,29.703,6.093,211.317,210.802,46.87,73.86
22650,29.518,6.072,211.315,210.802,46.87,73.86
22680,29.334,6.050,211.313,210.802,46.87,73.86
22710,29.152,6.029,211.311,210.802,46.87,73.86
22740,28.971,6.008,211.309,210.802,46.87,73.86
22770,28.792,5.987,211.307,210.802,46.87,73.86
22800,28.614,5.966,211.304,210.802,46.87,73.86
22830,28.438,5.945,211.302,210.802,46.87,73.86
22860,28.264,5.924,211.300,210.802,46.87,73.86
22890,28.091,5.904,211.298,210.802,46.87,73.86
22920,27.919,5.883,211.296,210.802,46.87,73.86
22950,27.749,5.863,211.294,210.802,46.87,73.86
22980,27.581,5.842,211.292,210.802,46.87,73.86
23010,27.414,5.822,211.290,210.802,46.87,73.86
23040,27.248,5.802,211.288,210.802,46.87,73.86
23070,27.084,5.782,211.286,210.802,46.87,73.86
23100,26.921,5.762,211.285,210.802,46.87,73.86
23130,26.760,5.742,211.283,210.802,46.87,73.86
23160,26.600,5.722,211.281,210.802,46.87,73.86
23190,26.441,5.702,211.279,210.802,46.87,73.86
23220,26.284,5.683,211.277,210.802,46.87,73.86
23250,26.128,5.663,211.275,210.802,46.87,73.86
23280,25.974,5.644,211.273,210.802,46.87,73.86
23310,25.820,5.624,211.271,210.802,46.87,73.86
23340,25.668,5.605,211.270,210.802,46.87,73.86
23370,25.517,5.586,211.268,210.802,46.87,73.86
23400,25.368,5.567,211.266,210.802,46.87,73.86
23430,25.220,5.548,211.264,210.802,46.87,73.86
23460,25.072,5.529,211.262,210.802,46.87,73.86
23490,24.927,5.510,211.261,210.802,46.87,73.86
23520,24.782,5.491,211.259,210.802,46.87,73.86
23550,24.639,5.473,211.257,210.802,46.87,73.86
23580,24.496,5.454,211.255,210.802,46.87,73.86
23610,24.355,5.436,211.254,210.802,46.87,73.86
23640,24.215,5.417,211.252,210.802,46.87,73.86
23670,24.077,5.399,211.250,210.802,46.87,73.86
23700,23.939,5.381,211.248,210.802,46.87,73.86
23730,23.802,5.362,211.247,210.802,46.87,73.86
23760,23.667,5.344,211.245,210.802,46.87,73.86
23790,23.533,5.326,211.243,210.802,46.87,73.86
23820,23.399,5.308,211.242,210.802,46.87,73.86
23850,23.267,5.291,211.240,210.802,46.87,73.86
23880,23.136,5.273,211.238,210.802,46.87,73.86
23910,23.006,5.255,211.237,210.802,46.87,73.86
23940,22.877,5.237,211.235,210.802,46.87,73.86
23970,22.749,5.220,211.234,210.802,46.87,73.86
24000,22.622,5.202,211.232,210.802,46.87,73.86
24030,22.496,5.185,211.230,210.802,46.87,73.86
24060,22.371,5.168,211.229,210.802,46.87,73.86
24090,22.248,5.151,211.227,210.802,46.87,73.86
24120,22.125,5.133,211.226,210.802,46.87,73.86
24150,22.003,5.116,211.224,210.802,46.87,73.86
24180,21.882,5.099,211.223,210.802,46.87,73.86
24210,21.761,5.082,211.221,210.802,46.87,73.86
24240,21.642,5.066,211.220,210.802,46.87,73.86
24270,21.524,5.049,211.218,210.802,46.87,73.86
24300,21.407,5.032,211.217,210.802,46.87,73.86
24330,21.290,5.016,211.215,210.802,46.87,73.86
24360,21.175,4.999,211.214,210.802,46.87,73.86
24390,21.060,4.983,211.212,210.802,46.87,73.86
24420,20.947,4.966,211.211,210.802,46.87,73.86
24450,20.834,4.950,211.209,210.802,46.87,73.86
24480,20.722,4.934,211.208,210.802,46.87,73.86
24510,20.611,4.917,211.206,210.802,46.87,73.86
24540,20.501,4.901,211.205,210.802,46.87,73.86
24570,20.391,4.885,211.203,210.802,46.87,73.86
24600,20.283,4.869,211.202,210.802,46.87,73.86
24630,20.175,4.853,211.201,210.802,46.87,73.86
24660,20.068,4.837,211.199,210.802,46.87,73.86
24690,19.962,4.822,211.198,210.802,46.87,73.86
24720,19.857,4.806,211.196,210.802,46.87,73.86
24750,19.752,4.790,211.195,210.802,46.87,73.86
24780,19.649,4.775,211.194,210.802,46.87,73.86
24810,19.546,4.759,211.192,210.802,46.87,73.86
24840,19.443,4.744,211.191,210.802,46.87,73.86
24870,19.342,4.728,211.190,210.802,46.87,73.86
24900,19.241,4.713,211.188,210.802,46.87,73.86
24930,19.142,4.698,211.187,210.802,46.87,73.86
24960,19.042,4.683,211.186,210.802,46.87,73.86
24990,18.944,4.668,211.184,210.802,46.87,73.86
25020,18.846,4.653,211.183,210.802,46.87,73.86
25050,18.749,4.638,211.182,210.802,46.87,73.86
25080,18.653,4.623,211.180,210.802,46.87,73.86
25110,18.558,4.608,211.179,210.802,46.87,73.86
25140,18.463,4.593,211.178,210.802,46.87,73.86
25170,18.369,4.578,211.176,210.802,46.87,73.86
25200,18.275,4.564,211.175,210.802,46.87,73.86
25230,18.182,4.549,211.174,210.802,46.87,73.86
25260,18.090,4.535,211.173,210.802,46.87,73.86
25290,17.999,4.520,211.171,210.802,46.87,73.86
25320,17.908,4.506,211.170,210.802,46.87,73.86
25350,17.818,4.491,211.169,210.802,46.87,73.86
25380,17.729,4.477,211.168,210.802,46.87,73.86
25410,17.640,4.463,211.167,210.802,46.87,73.86
25440,17.552,4.449,211.165,210.802,46.87,73.86
25470,17.464,4.435,211.164,210.802,46.87,73.86
25500,17.377,4.420,211.163,210.802,46.87,73.86
25530,17.291,4.407,211.162,210.802,46.87,73.86
25560,17.205,4.393,211.161,210.802,46.87,73.86
25590,17.120,4.379,211.159,210.802,46.87,73.86
25620,17.036,4.365,211.158,210.802,46.87,73.86
25650,16.952,4.351,211.157,210.802,46.87,73.86
25680,16.868,4.337,211.156,210.802,46.87,73.86
25710,16.786,4.324,211.155,210.802,46.87,73.86
25740,16.704,4.310,211.154,210.802,46.87,73.86
25770,16.622,4.297,211.152,210.802,46.87,73.86
25800,16.541,4.283,211.151,210.802,46.87,73.86
25830,16.461,4.270,211.150,210.802,46.87,73.86
25860,16.381,4.256,211.149,210.802,46.87,73.86
25890,16.302,4.243,211.148,210.802,46.87,73.86
25920,16.223,4.230,211.147,210.802,46.87,73.86
25950,16.145,4.217,211.146,210.802,46.87,73.86
25980,16.067,4.204,211.145,210.802,46.87,73.86
26010,15.990,4.190,211.144,210.802,46.87,73.86
26040,15.914,4.177,211.142,210.802,46.87,73.86
26070,15.837,4.164,211.141,210.802,46.87,73.86
26100,15.762,4.152,211.140,210.802,46.87,73.86
26130,15.687,4.139,211.139,210.802,46.87,73.86
26160,15.612,4.126,211.138,210.802,46.87,73.86
26190,15.538,4.113,211.137,210.802,46.87,73.86
26220,15.465,4.100,211.136,210.802,46.87,73.86
26250,15.392,4.088,211.135,210.802,46.87,73.86
26280,15.320,4.075,211.134,210.802,46.87,73.86
26310,15.248,4.063,211.133,210.802,46.87,73.86
26340,15.176,4.050,211.132,210.802,46.87,73.86
26370,15.105,4.038,211.131,210.802,46.87,73.86
26400,15.034,4.025,211.130,210.802,46.87,73.86
26430,14.964,4.013,211.129,210.802,46.87,73.86
26460,14.895,4.001,211.128,210.802,46.87,73.86
26490,14.826,3.988,211.127,210.802,46.87,73.86
26520,14.757,3.976,211.126,210.802,46.87,73.86
26550,14.689,3.964,211.125,210.802,46.87,73.86
26580,14.621,3.952,211.124,210.802,46.87,73.86
26610,14.554,3.940,211.123,210.802,46.87,73.86
26640,14.487,3.928,211.122,210.802,46.87,73.86
26670,14.420,3.916,211.121,210.802,46.87,73.86
26700,14.354,3.904,211.120,210.802,46.87,73.86
26730,14.289,3.892,211.119,210.802,46.87,73.86
26760,14.224,3.880,211.118,210.802,46.87,73.86
26790,14.159,3.869,211.117,210.802,46.87,73.86
26820,14.095,3.857,211.116,210.802,46.87,73.86
26850,14.031,3.845,211.115,210.802,46.87,73.86
26880,13.968,3.834,211.114,210.802,46.87,73.86
26910,13.904,3.822,211.113,210.802,46.87,73.86
26940,13.842,3.810,211.112,210.802,46.87,73.86
26970,13.780,3.799,211.111,210.802,46.87,73.86
27000,13.718,3.788,211.111,210.802,46.87,73.86
27030,13.656,3.776,211.110,210.802,46.87,73.86
27060,13.595,3.765,211.109,210.802,46.87,73.86
27090,13.535,3.753,211.108,210.802,46.87,73.86
27120,13.475,3.742,211.107,210.802,46.87,73.86
27150,13.415,3.731,211.106,210.802,46.87,73.86
27180,13.355,3.720,211.105,210.802,46.87,73.86
27210,13.296,3.709,211.104,210.802,46.87,73.86
27240,13.237,3.698,211.103,210.802,46.87,73.86
27270,13.179,3.687,211.102,210.802,46.87,73.86
27300,13.121,3.676,211.102,210.802,46.87,73.86
27330,13.064,3.665,211.101,210.802,46.87,73.86
27360,13.006,3.654,211.100,210.802,46.87,73.86
27390,12.950,3.643,211.099,210.802,46.87,73.86
27420,12.893,3.632,211.098,210.802,46.87,73.86
27450,12.837,3.621,211.097,210.802,46.87,73.86
27480,12.781,3.611,211.096,210.802,46.87,73.86
27510,12.726,3.600,211.096,210.802,46.87,73.86
27540,12.670,3.589,211.095,210.802,46.87,73.86
27570,12.616,3.579,211.094,210.802,46.87,73.86
27600,12.561,3.568,211.093,210.802,46.87,73.86
27630,12.507,3.558,211.092,210.802,46.87,73.86
27660,12.453,3.547,211.091,210.802,46.87,73.86
27690,12.400,3.537,211.091,210.802,46.87,73.86
27720,12.347,3.526,211.090,210.802,46.87,73.86
27750,12.294,3.516,211.089,210.802,46.87,73.86
27780,12.242,3.506,211.088,210.802,46.87,73.86
27810,12.190,3.495,211.087,210.802,46.87,73.86
27840,12.138,3.485,211.086,210.802,46.87,73.86
27870,12.086,3.475,211.086,210.802,46.87,73.86
27900,12.035,3.465,211.085,210.802,46.87,73.86
27930,11.984,3.455,211.084,210.802,46.87,73.86
27960,11.934,3.445,211.083,210.802,46.87,73.86
27990,11.884,3.435,211.082,210.802,46.87,73.86
28020,11.834,3.425,211.082,210.802,46.87,73.86
28050,11.784,3.415,211.081,210.802,46.87,73.86
28080,11.735,3.405,211.080,210.802,46.87,73.86
28110,11.686,3.395,211.079,210.802,46.87,73.86
28140,11.637,3.385,211.079,210.802,46.87,73.86
28170,11.588,3.375,211.078,210.802,46.87,73.86
28200,11.540,3.365,211.077,210.802,46.87,73.86
28230,11.492,3.356,211.076,210.802,46.87,73.86
28260,11.445,3.346,211.076,210.802,46.87,73.86
28290,11.398,3.336,211.075,210.802,46.87,73.86
28320,11.351,3.327,211.074,210.802,46.87,73.86
28350,11.304,3.317,211.073,210.802,46.87,73.86
28380,11.257,3.308,211.073,210.802,46.87,73.86
28410,11.211,3.298,211.072,210.802,46.87,73.86
28440,11.165,3.289,211.071,210.802,46.87,73.86
28470,11.120,3.279,211.070,210.802,46.87,73.86
28500,11.074,3.270,211.070,210.802,46.87,73.86
28530,11.029,3.260,211.069,210.802,46.87,73.86
28560,10.984,3.251,211.068,210.802,46.87,73.86
28590,10.940,3.242,211.067,210.802,46.87,73.86
28620,10.895,3.232,211.067,210.802,46.87,73.86
28650,10.851,3.223,211.066,210.802,46.87,73.86
28680,10.808,3.214,211.065,210.802,46.87,73.86
28710,10.764,3.205,211.065,210.802,46.87,73.86
28740,10.721,3.196,211.064,210.802,46.87,73.86
28770,10.678,3.187,211.063,210.802,46.87,73.86
28800,10.635,3.178,211.063,210.802,46.87,73.86
28830,10.592,3.169,211.062,210.802,46.87,73.86
28860,10.550,3.160,211.061,210.802,46.87,73.86
28890,10.508,3.151,211.060,210.802,46.87,73.86
28920,10.466,3.142,211.060,210.802,46.87,73.86
28950,10.425,3.133,211.059,210.802,46.87,73.86
28980,10.383,3.124,211.058,210.802,46.87,73.86
29010,10.342,3.115,211.058,210.802,46.87,73.86
29040,10.301,3.106,211.057,210.802,46.87,73.86
29070,10.261,3.098,211.056,210.802,46.87,73.86
29100,10.220,3.089,211.056,210.802,46.87,73.86
29130,10.180,3.080,211.055,210.802,46.87,73.86
29160,10.140,3.072,211.054,210.802,46.87,73.86
29190,10.101,3.063,211.054,210.802,46.87,73.86
29220,10.061,3.054,211.053,210.802,46.87,73.86
29250,10.022,3.046,211.052,210.802,46.87,73.86
29280,9.983,3.037,211.052,210.802,46.87,73.86
29310,9.944,3.029,211.051,210.802,46.87,73.86
29340,9.905,3.020,211.051,210.802,46.87,73.86
29370,9.867,3.012,211.050,210.802,46.87,73.86
29400,9.829,3.004,211.049,210.802,46.87,73.86
29430,9.791,2.995,211.049,210.802,46.87,73.86
29460,9.753,2.987,211.048,210.802,46.87,73.86
29490,9.715,2.979,211.047,210.802,46.87,73.86
29520,9.678,2.970,211.047,210.802,46.87,73.86
29550,9.641,2.962,211.046,210.802,46.87,73.86
29580,9.604,2.954,211.045,210.802,46.87,73.86
29610,9.567,2.946,211.045,210.802,46.87,73.86
29640,9.531,2.938,211.044,210.802,46.87,73.86
29670,9.494,2.929,211.044,210.802,46.87,73.86
29700,9.458,2.921,211.043,210.802,46.87,73.86
29730,9.422,2.913,211.042,210.802,46.87,73.86
29760,9.387,2.905,211.042,210.802,46.87,73.86
29790,9.351,2.897,211.041,210.802,46.87,73.86
29820,9.316,2.889,211.041,210.802,46.87,73.86
29850,9.281,2.881,211.040,210.802,46.87,73.86
29880,9.246,2.873,211.039,210.802,46.87,73.86
29910,9.211,2.866,211.039,210.802,46.87,73.86
29940,9.176,2.858,211.038,210.802,46.87,73.86
29970,9.142,2.850,211.038,210.802,46.87,73.86
30000,9.108,2.842,211.037,210.802,46.87,73.86
30030,9.074,2.834,211.036,210.802,46.87,73.86
30060,9.040,2.827,211.036,210.802,46.87,73.86
30090,9.006,2.819,211.035,210.802,46.87,73.86
30120,8.973,2.811,211.035,210.802,46.87,73.86
30150,8.939,2.803,211.034,210.802,46.87,73.86
30180,8.906,2.796,211.034,210.802,46.87,73.86
30210,8.873,2.788,211.033,210.802,46.87,73.86
30240,8.841,2.781,211.032,210.802,46.87,73.86
30270,8.808,2.773,211.032,210.802,46.87,73.86
30300,8.776,2.766,211.031,210.802,46.87,73.86
30330,8.743,2.758,211.031,210.802,46.87,73.86
30360,8.711,2.751,211.030,210.802,46.87,73.86
30390,8.679,2.743,211.030,210.802,46.87,73.86
30420,8.648,2.736,211.029,210.802,46.87,73.86
30450,8.616,2.728,211.029,210.802,46.87,73.86
30480,8.585,2.721,211.028,210.802,46.87,73.86
30510,8.553,2.714,211.027,210.802,46.87,73.86
30540,8.522,2.706,211.027,210.802,46.87,73.86
30570,8.491,2.699,211.026,210.802,46.87,73.86
30600,8.461,2.692,211.026,210.802,46.87,73.86
30630,8.430,2.685,211.025,210.802,46.87,73.86
30660,8.400,2.677,211.025,210.802,46.87,73.86
30690,8.369,2.670,211.024,210.802,46.87,73.86
30720,8.339,2.663,211.024,210.802,46.87,73.86
30750,8.309,2.656,211.023,210.802,46.87,73.86
30780,8.279,2.649,211.023,210.802,46.87,73.86
30810,8.250,2.642,211.022,210.802,46.87,73.86
30840,8.220,2.635,211.022,210.802,46.87,73.86
30870,8.191,2.628,211.021,210.802,46.87,73.86
30900,8.162,2.621,211.021,210.802,46.87,73.86
30930,8.133,2.614,211.020,210.802,46.87,73.86
30960,8.104,2.607,211.019,210.802,46.87,73.86
30990,8.075,2.600,211.019,210.802,46.87,73.86
31020,8.046,2.593,211.018,210.802,46.87,73.86
31050,8.018,2.586,211.018,210.802,46.87,73.86
31080,7.990,2.579,211.017,210.802,46.87,73.86
31110,7.961,2.572,211.017,210.802,46.87,73.86
31140,7.933,2.566,211.016,210.802,46.87,73.86
31170,7.906,2.559,211.016,210.802,46.87,73.86
31200,7.878,2.552,211.015,210.802,46.87,73.86
31230,7.850,2.545,211.015,210.802,46.87,73.86
31260,7.823,2.539,211.014,210.802,46.87,73.86
31290,7.795,2.532,211.014,210.802,46.87,73.86
31320,7.768,2.525,211.013,210.802,46.87,73.86
31350,7.741,2.519,211.013,210.802,46.87,73.86
31380,7.714,2.512,211.012,210.802,46.87,73.86
31410,7.687,2.505,211.012,210.802,46.87,73.86
31440,7.661,2.499,211.012,210.802,46.87,73.86
31470,7.634,2.492,211.011,210.802,46.87,73.86
31500,7.608,2.486,211.011,210.802,46.87,73.86
31530,7.582,2.479,211.010,210.802,46.87,73.86
31560,7.555,2.473,211.010,210.802,46.87,73.86
31590,7.529,2.466,211.009,210.802,46.87,73.86
31620,7.504,2.460,211.009,210.802,46.87,73.86
31650,7.478,2.453,211.008,210.802,46.87,73.86
31680,7.452,2.447,211.008,210.802,46.87,73.86
31710,7.427,2.441,211.007,210.802,46.87,73.86
31740,7.401,2.434,211.007,210.802,46.87,73.86
31770,7.376,2.428,211.006,210.802,46.87,73.86
31800,7.351,2.422,211.006,210.802,46.87,73.86
31830,7.326,2.415,211.005,210.802,46.87,73.86
31860,7.301,2.409,211.005,210.802,46.87,73.86
31890,7.276,2.403,211.004,210.802,46.87,73.86
31920,7.252,2.397,211.004,210.802,46.87,73.86
31950,7.227,2.391,211.004,210.802,46.87,73.86
31980,7.203,2.384,211.003,210.802,46.87,73.86
32010,7.179,2.378,211.003,210.802,46.87,73.86
32040,7.155,2.372,211.002,210.802,46.87,73.86
32070,7.130,2.366,211.002,210.802,46.87,73.86
32100,7.107,2.360,211.001,210.802,46.87,73.86
32130,7.083,2.354,211.001,210.802,46.87,73.86
32160,7.059,2.348,211.000,210.802,46.87,73.86
32190,7.035,2.342,211.000,210.802,46.87,73.86
32220,7.012,2.336,211.000,210.802,46.87,73.86
32250,6.989,2.330,210.999,210.802,46.87,73.86
32280,6.965,2.324,210.999,210.802,46.87,73.86
32310,6.942,2.318,210.998,210.802,46.87,73.86
32340,6.919,2.312,210.998,210.802,46.87,73.86
32370,6.896,2.306,210.997,210.802,46.87,73.86
32400,6.874,2.300,210.997,210.802,46.87,73.86
32430,6.851,2.294,210.997,210.802,46.87,73.86
32460,6.828,2.288,210.996,210.802,46.87,73.86
32490,6.806,2.283,210.996,210.802,46.87,73.86
32520,6.783,2.277,210.995,210.802,46.87,73.86
32550,6.761,2.271,210.995,210.802,46.87,73.86
32580,6.739,2.265,210.994,210.802,46.87,73.86
32610,6.717,2.260,210.994,210.802,46.87,73.86
32640,6.695,2.254,210.994,210.802,46.87,73.86
32670,6.673,2.248,210.993,210.802,46.87,73.86
32700,6.651,2.242,210.993,210.802,46.87,73.86
32730,6.630,2.237,210.992,210.802,46.87,73.86
32760,6.608,2.231,210.992,210.802,46.87,73.86
32790,6.587,2.225,210.991,210.802,46.87,73.86
32820,6.565,2.220,210.991,210.802,46.87,73.86
32850,6.544,2.214,210.991,210.802,46.87,73.86
32880,6.523,2.209,210.990,210.802,46.87,73.86
32910,6.502,2.203,210.990,210.802,46.87,73.86
32940,6.481,2.198,210.989,210.802,46.87,73.86
32970,6.460,2.192,210.989,210.802,46.87,73.86
33000,6.439,2.187,210.989,210.802,46.87,73.86
33030,6.419,2.181,210.988,210.802,46.87,73.86
33060,6.398,2.176,210.988,210.802,46.87,73.86
33090,6.378,2.170,210.987,210.802,46.87,73.86
33120,6.357,2.165,210.987,210.802,46.87,73.86
33150,6.337,2.159,210.987,210.802,46.87,73.86
33180,6.317,2.154,210.986,210.802,46.87,73.86
33210,6.297,2.149,210.986,210.802,46.87,73.86
33240,6.277,2.143,210.986,210.802,46.87,73.86
33270,6.257,2.138,210.985,210.802,46.87,73.86
33300,6.237,2.133,210.985,210.802,46.87,73.86
33330,6.217,2.127,210.984,210.802,46.87,73.86
33360,6.198,2.122,210.984,210.802,46.87,73.86
33390,6.178,2.117,210.984,210.802,46.87,73.86
33420,6.159,2.111,210.983,210.802,46.87,73.86
33450,6.139,2.106,210.983,210.802,46.87,73.86
33480,6.120,2.101,210.982,210.802,46.87,73.86
33510,6.101,2.096,210.982,210.802,46.87,73.86
33540,6.082,2.091,210.982,210.802,46.87,73.86
33570,6.063,2.085,210.981,210.802,46.87,73.86
33600,6.044,2.080,210.981,210.802,46.87,73.86
33630,6.025,2.075,210.981,210.802,46.87,73.86
33660,6.006,2.070,210.980,210.802,46.87,73.86
33690,5.987,2.065,210.980,210.802,46.87,73.86
33720,5.969,2.060,210.979,210.802,46.87,73.86
33750,5.950,2.055,210.979,210.802,46.87,73.86
33780,5.932,2.050,210.979,210.802,46.87,73.86
33810,5.913,2.045,210.978,210.802,46.87,73.86
33840,5.895,2.040,210.978,210.802,46.87,73.86
33870,5.877,2.035,210.978,210.802,46.87,73.86
33900,5.859,2.030,210.977,210.802,46.87,73.86
33930,5.841,2.025,210.977,210.802,46.87,73.86
33960,5.823,2.020,210.977,210.802,46.87,73.86
33990,5.805,2.015,210.976,210.802,46.87,73.86
34020,5.787,2.010,210.976,210.802,46.87,73.86
34050,5.769,2.005,210.976,210.802,46.87,73.86
34080,5.752,2.000,210.975,210.802,46.87,73.86
34110,5.734,1.995,210.975,210.802,46.87,73.86
34140,5.717,1.991,210.974,210.802,46.87,73.86
34170,5.699,1.986,210.974,210.802,46.87,73.86
34200,5.682,1.981,210.974,210.802,46.87,73.86
34230,5.664,1.976,210.973,210.802,46.87,73.86
34260,5.647,1.971,210.973,210.802,46.87,73.86
34290,5.630,1.966,210.973,210.802,46.87,73.86
34320,5.613,1.962,210.972,210.802,46.87,73.86
34350,5.596,1.957,210.972,210.802,46.87,73.86
34380,5.579,1.952,210.972,210.802,46.87,73.86
34410,5.562,1.948,210.971,210.802,46.87,73.86
34440,5.546,1.943,210.971,210.802,46.87,73.86
34470,5.529,1.938,210.971,210.802,46.87,73.86
34500,5.512,1.933,210.970,210.802,46.87,73.86
34530,5.496,1.929,210.970,210.802,46.87,73.86
34560,5.479,1.924,210.970,210.802,46.87,73.86
34590,5.463,1.920,210.969,210.802,46.87,73.86
34620,5.447,1.915,210.969,210.802,46.87,73.86
34650,5.430,1.910,210.969,210.802,46.87,73.86
34680,5.414,1.906,210.968,210.802,46.87,73.86
34710,5.398,1.901,210.968,210.802,46.87,73.86
34740,5.382,1.897,210.968,210.802,46.87,73.86
34770,5.366,1.892,210.967,210.802,46.87,73.86
34800,5.350,1.888,210.967,210.802,46.87,73.86
34830,5.334,1.883,210.967,210.802,46.87,73.86
34860,5.319,1.879,210.966,210.802,46.87,73.86
34890,5.303,1.874,210.966,210.802,46.87,73.86
34920,5.287,1.870,210.966,210.802,46.87,73.86
34950,5.272,1.865,210.965,210.802,46.87,73.86
34980,5.256,1.861,210.965,210.802,46.87,73.86
35010,5.241,1.856,210.965,210.802,46.87,73.86
35040,5.225,1.852,210.964,210.802,46.87,73.86
35070,5.210,1.848,210.964,210.802,46.87,73.86
35100,5.195,1.843,210.964,210.802,46.87,73.86
35130,5.179,1.839,210.964,210.802,46.87,73.86
35160,5.164,1.834,210.963,210.802,46.87,73.86
35190,5.149,1.830,210.963,210.802,46.87,73.86
35220,5.134,1.826,210.963,210.802,46.87,73.86
35250,5.119,1.822,210.962,210.802,46.87,73.86
35280,5.104,1.817,210.962,210.802,46.87,73.86
35310,5.090,1.813,210.962,210.802,46.87,73.86
35340,5.075,1.809,210.961,210.802,46.87,73.86
35370,5.060,1.804,210.961,210.802,46.87,73.86
35400,5.046,1.800,210.961,210.802,46.87,73.86
35430,5.031,1.796,210.960,210.802,46.87,73.86
35460,5.016,1.792,210.960,210.802,46.87,73.86
35490,5.002,1.787,210.960,210.802,46.87,73.86
35520,4.988,1.783,210.960,210.802,46.87,73.86
35550,4.973,1.779,210.959,210.802,46.87,73.86
35580,4.959,1.775,210.959,210.802,46.87,73.86
35610,4.945,1.771,210.959,210.802,46.87,73.86
35640,4.931,1.767,210.958,210.802,46.87,73.86
35670,4.917,1.763,210.958,210.802,46.87,73.86
35700,4.902,1.758,210.958,210.802,46.87,73.86
35730,4.889,1.754,210.957,210.802,46.87,73.86
35760,4.875,1.750,210.957,210.802,46.87,73.86
35790,4.861,1.746,210.957,210.802,46.87,73.86
35820,4.847,1.742,210.957,210.802,46.87,73.86
35850,4.833,1.738,210.956,210.802,46.87,73.86
35880,4.819,1.734,210.956,210.802,46.87,73.86
