t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
24570,4.885,0.000,223.062,222.800,21.26,26.44
24600,4.869,0.000,223.062,222.800,21.26,26.44
24630,4.853,0.000,223.061,222.800,21.26,26.44
24660,4.837,0.000,223.060,222.800,21.26,26.44
24690,4.822,0.000,223.060,222.800,21.26,26.44
24720,4.806,0.000,223.059,222.800,21.26,26.44
24750,4.790,0.000,223.059,222.800,21.26,26.44
24780,4.775,0.000,223.058,222.800,21.26,26.44
24810,4.759,0.000,223.058,222.800,21.26,26.44
24840,4.744,0.000,223.057,222.800,21.26,26.44
24870,4.728,0.000,223.057,222.800,21.26,26.44
24900,4.713,0.000,223.056,222.800,21.26,26.44
24930,4.698,0.000,223.055,222.800,21.26,26.44
24960,4.683,0.000,223.055,222.800,21.26,26.44
24990,4.668,0.000,223.054,222.800,21.26,26.44
25020,4.653,0.000,223.054,222.800,21.26,26.44
25050,4.638,0.000,223.053,222.800,21.26,26.44
25080,4.623,0.000,223.053,222.800,21.26,26.44
25110,4.608,0.000,223.052,222.800,21.26,26.44
25140,4.593,0.000,223.052,222.800,21.26,26.44
25170,4.578,0.000,223.051,222.800,21.26,26.44
25200,4.564,0.000,223.051,222.800,21.26,26.44
25230,4.549,0.000,223.050,222.800,21.26,26.44
25260,4.535,0.000,223.050,222.800,21.26,26.44
25290,4.520,0.000,223.049,222.800,21.26,26.44
25320,4.506,0.000,223.048,222.800,21.26,26.44
25350,4.491,0.000,223.048,222.800,21.26,26.44
25380,4.477,0.000,223.047,222.800,21.26,26.44
25410,4.463,0.000,223.047,222.800,21.26,26.44
25440,4.449,0.000,223.046,222.800,21.26,26.44
25470,4.435,0.000,223.046,222.800,21.26,26.44
25500,4.420,0.000,223.045,222.800,21.26,26.44
25530,4.407,0.000,223.045,222.800,21.26,26.44
25560,4.393,0.000,223.044,222.800,21.26,26.44
25590,4.379,0.000,223.044,222.800,21.26,26.44
25620,4.365,0.000,223.043,222.800,21.26,26.44
25650,4.351,0.000,223.043,222.800,21.26,26.44
25680,4.337,0.000,223.042,222.800,21.26,26.44
25710,4.324,0.000,223.042,222.800,21.26,26.44
25740,4.310,0.000,223.041,222.800,21.26,26.44
25770,4.297,0.000,223.041,222.800,21.26,26.44
25800,4.283,0.000,223.040,222.800,21.26,26.44
25830,4.270,0.000,223.040,222.800,21.26,26.44
25860,4.256,0.000,223.039,222.800,21.26,26.44
25890,4.243,0.000,223.039,222.800,21.26,26.44
25920,4.230,0.000,223.038,222.800,21.26,26.44
25950,4.217,0.000,223.038,222.800,21.26,26.44
25980,4.204,0.000,223.037,222.800,21.26,26.44
26010,4.190,0.000,223.037,222.800,21.26,26.44
26040,4.177,0.000,223.036,222.800,21.26,26.44
26070,4.164,0.000,223.036,222.800,21.26,26.44
26100,4.152,0.000,223.035,222.800,21.26,26.44
26130,4.139,0.000,223.035,222.800,21.26,26.44
26160,4.126,0.000,223.034,222.800,21.26,26.44
26190,4.113,0.000,223.034,222.800,21.26,26.44
26220,4.100,0.000,223.033,222.800,21.26,26.44
26250,4.088,0.000,223.033,222.800,21.26,26.44
26280,4.075,0.000,223.032,222.800,21.26,26.44
26310,4.063,0.000,223.032,222.800,21.26,26.44
26340,4.050,0.000,223.031,222.800,21.26,26.44
26370,4.038,0.000,223.031,222.800,21.26,26.44
26400,4.025,0.000,223.031,222.800,21.26,26.44
26430,4.013,0.000,223.030,222.800,21.26,26.44
26460,4.001,0.000,223.030,222.800,21.26,26.44
26490,3.988,0.000,223.029,222.800,21.26,26.44
26520,3.976,0.000,223.029,222.800,21.26,26.44
26550,3.964,0.000,223.028,222.800,21.26,26.44
26580,3.952,0.000,223.028,222.800,21.26,26.44
26610,3.940,0.000,223.027,222.800,21.26,26.44
26640,3.928,0.000,223.027,222.800,21.26,26.44
26670,3.916,0.000,223.026,222.800,21.26,26.44
26700,3.904,0.000,223.026,222.800,21.26,26.44
26730,3.892,0.000,223.025,222.800,21.26,26.44
26760,3.880,0.000,223.025,222.800,21.26,26.44
26790,3.869,0.000,223.025,222.800,21.26,26.44
26820,3.857,0.000,223.024,222.800,21.26,26.44
26850,3.845,0.000,223.024,222.800,21.26,26.44
26880,3.834,0.000,223.023,222.800,21.26,26.44
26910,3.822,0.000,223.023,222.800,21.26,26.44
26940,3.810,0.000,223.022,222.800,21.26,26.44
26970,3.799,0.000,223.022,222.800,21.26,26.44
27000,3.788,0.000,223.021,222.800,21.26,26.44
27030,3.776,0.000,223.021,222.800,21.26,26.44
27060,3.765,0.000,223.021,222.800,21.26,26.44
27090,3.753,0.000,223.020,222.800,21.26,26.44
27120,3.742,0.000,223.020,222.800,21.26,26.44
27150,3.731,0.000,223.019,222.800,21.26,26.44
27180,3.720,0.000,223.019,222.800,21.26,26.44
27210,3.709,0.000,223.018,222.800,21.26,26.44
27240,3.698,0.000,223.018,222.800,21.26,26.44
27270,3.687,0.000,223.017,222.800,21.26,26.44
27300,3.676,0.000,223.017,222.800,21.26,26.44
27330,3.665,0.000,223.017,222.800,21.26,26.44
27360,3.654,0.000,223.016,222.800,21.26,26.44
27390,3.643,0.000,223.016,222.800,21.26,26.44
27420,3.632,0.000,223.015,222.800,21.26,26.44
27450,3.621,0.000,223.015,222.800,21.26,26.44
27480,3.611,0.000,223.014,222.800,21.26,26.44
27510,3.600,0.000,223.014,222.800,21.26,26.44
27540,3.589,0.000,223.014,222.800,21.26,26.44
27570,3.579,0.000,223.013,222.800,21.26,26.44
27600,3.568,0.000,223.013,222.800,21.26,26.44
27630,3.558,0.000,223.012,222.800,21.26,26.44
27660,3.547,0.000,223.012,222.800,21.26,26.44
27690,3.537,0.000,223.012,222.800,21.26,26.44
27720,3.526,0.000,223.011,222.800,21.26,26.44
27750,3.516,0.000,223.011,222.800,21.26,26.44
27780,3.506,0.000,223.010,222.800,21.26,26.44
27810,3.495,0.000,223.010,222.800,21.26,26.44
27840,3.485,0.000,223.010,222.800,21.26,26.44
27870,3.475,0.000,223.009,222.800,21.26,26.44
27900,3.465,0.000,223.009,222.800,21.26,26.44
27930,3.455,0.000,223.008,222.800,21.26,26.44
27960,3.445,0.000,223.008,222.800,21.26,26.44
27990,3.435,0.000,223.007,222.800,21.26,26.44
28020,3.425,0.000,223.007,222.800,21.26,26.44
28050,3.415,0.000,223.007,222.800,21.26,26.44
28080,3.405,0.000,223.006,222.800,21.26,26.44
28110,3.395,0.000,223.006,222.800,21.26,26.44
28140,3.385,0.000,223.005,222.800,21.26,26.44
28170,3.375,0.000,223.005,222.800,21.26,26.44
28200,3.365,0.000,223.005,222.800,21.26,26.44
28230,3.356,0.000,223.004,222.800,21.26,26.44
28260,3.346,0.000,223.004,222.800,21.26,26.44
28290,3.336,0.000,223.004,222.800,21.26,26.44
28320,3.327,0.000,223.003,222.800,21.26,26.44
28350,3.317,0.000,223.003,222.800,21.26,26.44
28380,3.308,0.000,223.002,222.800,21.26,26.44
28410,3.298,0.000,223.002,222.800,21.26,26.44
28440,3.289,0.000,223.002,222.800,21.26,26.44
28470,3.279,0.000,223.001,222.800,21.26,26.44
28500,3.270,0.000,223.001,222.800,21.26,26.44
28530,3.260,0.000,223.000,222.800,21.26,26.44
28560,3.251,0.000,223.000,222.800,21.26,26.44
28590,3.242,0.000,223.000,222.800,21.26,26.44
28620,3.232,0.000,222.999,222.800,21.26,26.44
28650,3.223,0.000,222.999,222.800,21.26,26.44
28680,3.214,0.000,222.999,222.800,21.26,26.44
28710,3.205,0.000,222.998,222.800,21.26,26.44
28740,3.196,0.000,222.998,222.800,21.26,26.44
28770,3.187,0.000,222.997,222.800,21.26,26.44
28800,3.178,0.000,222.997,222.800,21.26,26.44
28830,3.169,0.000,222.997,222.800,21.26,26.44
28860,3.160,0.000,222.996,222.800,21.26,26.44
28890,3.151,0.000,222.996,222.800,21.26,26.44
28920,3.142,0.000,222.996,222.800,21.26,26.44
28950,3.133,0.000,222.995,222.800,21.26,26.44
28980,3.124,0.000,222.995,222.800,21.26,26.44
29010,3.115,0.000,222.994,222.800,21.26,26.44
29040,3.106,0.000,222.994,222.800,21.26,26.44
29070,3.098,0.000,222.994,222.800,21.26,26.44
29100,3.089,0.000,222.993,222.800,21.26,26.44
29130,3.080,0.000,222.993,222.800,21.26,26.44
29160,3.072,0.000,222.993,222.800,21.26,26.44
29190,3.063,0.000,222.992,222.800,21.26,26.44
29220,3.054,0.000,222.992,222.800,21.26,26.44
29250,3.046,0.000,222.992,222.800,21.26,26.44
29280,3.037,0.000,222.991,222.800,21.26,26.44
29310,3.029,0.000,222.991,222.800,21.26,26.44
29340,3.020,0.000,222.991,222.800,21.26,26.44
29370,3.012,0.000,222.990,222.800,21.26,26.44
29400,3.004,0.000,222.990,222.800,21.26,26.44
29430,2.995,0.000,222.989,222.800,21.26,26.44
29460,2.987,0.000,222.989,222.800,21.26,26.44
29490,2.979,0.000,222.989,222.800,21.26,26.44
29520,2.970,0.000,222.988,222.800,21.26,26.44
29550,2.962,0.000,222.988,222.800,21.26,26.44
29580,2.954,0.000,222.988,222.800,21.26,26.44
29610,2.946,0.000,222.987,222.800,21.26,26.44
29640,2.938,0.000,222.987,222.800,21.26,26.44
29670,2.929,0.000,222.987,222.800,21.26,26.44
29700,2.921,0.000,222.986,222.800,21.26,26.44
29730,2.913,0.000,222.986,222.800,21.26,26.44
29760,2.905,0.000,222.986,222.800,21.26,26.44
29790,2.897,0.000,222.985,222.800,21.26,26.44
29820,2.889,0.000,222.985,222.800,21.26,26.44
29850,2.881,0.000,222.985,222.800,21.26,26.44
29880,2.873,0.000,222.984,222.800,21.26,26.44
29910,2.866,0.000,222.984,222.800,21.26,26.44
29940,2.858,0.000,222.984,222.800,21.26,26.44
29970,2.850,0.000,222.983,222.800,21.26,26.44
30000,2.842,0.000,222.983,222.800,21.26,26.44
30030,2.834,0.000,222.983,222.800,21.26,26.44
30060,2.827,0.000,222.982,222.800,21.26,26.44
30090,2.819,0.000,222.982,222.800,21.26,26.44
30120,2.811,0.000,222.982,222.800,21.26,26.44
30150,2.803,0.000,222.981,222.800,21.26,26.44
30180,2.796,0.000,222.981,222.800,21.26,26.44
30210,2.788,0.000,222.981,222.800,21.26,26.44
30240,2.781,0.000,222.980,222.800,21.26,26.44
30270,2.773,0.000,222.980,222.800,21.26,26.44
30300,2.766,0.000,222.980,222.800,21.26,26.44
30330,2.758,0.000,222.979,222.800,21.26,26.44
30360,2.751,0.000,222.979,222.800,21.26,26.44
30390,2.743,0.000,222.979,222.800,21.26,26.44
30420,2.736,0.000,222.978,222.800,21.26,26.44
30450,2.728,0.000,222.978,222.800,21.26,26.44
30480,2.721,0.000,222.978,222.800,21.26,26.44
30510,2.714,0.000,222.977,222.800,21.26,26.44
30540,2.706,0.000,222.977,222.800,21.26,26.44
30570,2.699,0.000,222.977,222.800,21.26,26.44
30600,2.692,0.000,222.976,222.800,21.26,26.44
30630,2.685,0.000,222.976,222.800,21.26,26.44
30660,2.677,0.000,222.976,222.800,21.26,26.44
30690,2.670,0.000,222.976,222.800,21.26,26.44
30720,2.663,0.000,222.975,222.800,21.26,26.44
30750,2.656,0.000,222.975,222.800,21.26,26.44
30780,2.649,0.000,222.975,222.800,21.26,26.44
30810,2.642,0.000,222.974,222.800,21.26,26.44
30840,2.635,0.000,222.974,222.800,21.26,26.44
30870,2.628,0.000,222.974,222.800,21.26,26.44
30900,2.621,0.000,222.973,222.800,21.26,26.44
30930,2.614,0.000,222.973,222.800,21.26,26.44
30960,2.607,0.000,222.973,222.800,21.26,26.44
30990,2.600,0.000,222.972,222.800,21.26,26.44
31020,2.593,0.000,222.972,222.800,21.26,26.44
31050,2.586,0.000,222.972,222.800,21.26,26.44
31080,2.579,0.000,222.972,222.800,21.26,26.44
31110,2.572,0.000,222.971,222.800,21.26,26.44
31140,2.566,0.000,222.971,222.800,21.26,26.44
31170,2.559,0.000,222.971,222.800,21.26,26.44
31200,2.552,0.000,222.970,222.800,21.26,26.44
31230,2.545,0.000,222.970,222.800,21.26,26.44
31260,2.539,0.000,222.970,222.800,21.26,26.44
31290,2.532,0.000,222.969,222.800,21.26,26.44
31320,2.525,0.000,222.969,222.800,21.26,26.44
31350,2.519,0.000,222.969,222.800,21.26,26.44
31380,2.512,0.000,222.969,222.800,21.26,26.44
31410,2.505,0.000,222.968,222.800,21.26,26.44
31440,2.499,0.000,222.968,222.800,21.26,26.44
31470,2.492,0.000,222.968,222.800,21.26,26.44
31500,2.486,0.000,222.967,222.800,21.26,26.44
31530,2.479,0.000,222.967,222.800,21.26,26.44
31560,2.473,0.000,222.967,222.800,21.26,26.44
31590,2.466,0.000,222.967,222.800,21.26,26.44
31620,2.460,0.000,222.966,222.800,21.26,26.44
31650,2.453,0.000,222.966,222.800,21.26,26.44
31680,2.447,0.000,222.966,222.800,21.26,26.44
31710,2.441,0.000,222.965,222.800,21.26,26.44
31740,2.434,0.000,222.965,222.800,21.26,26.44
31770,2.428,0.000,222.965,222.800,21.26,26.44
31800,2.422,0.000,222.964,222.800,21.26,26.44
31830,2.415,0.000,222.964,222.800,21.26,26.44
31860,2.409,0.000,222.964,222.800,21.26,26.44
31890,2.403,0.000,222.964,222.800,21.26,26.44
31920,2.397,0.000,222.963,222.800,21.26,26.44
31950,2.391,0.000,222.963,222.800,21.26,26.44
31980,2.384,0.000,222.963,222.800,21.26,26.44
32010,2.378,0.000,222.963,222.800,21.26,26.44
32040,2.372,0.000,222.962,222.800,21.26,26.44
32070,2.366,0.000,222.962,222.800,21.26,26.44
32100,2.360,0.000,222.962,222.800,21.26,26.44
32130,2.354,0.000,222.961,222.800,21.26,26.44
32160,2.348,0.000,222.961,222.800,21.26,26.44
32190,2.342,0.000,222.961,222.800,21.26,26.44
32220,2.336,0.000,222.961,222.800,21.26,26.44
32250,2.330,0.000,222.960,222.800,21.26,26.44
32280,2.324,0.000,222.960,222.800,21.26,26.44
32310,2.318,0.000,222.960,222.800,21.26,26.44
32340,2.312,0.000,222.959,222.800,21.26,26.44
32370,2.306,0.000,222.959,222.800,21.26,26.44
32400,2.300,0.000,222.959,222.800,21.26,26.44
32430,2.294,0.000,222.959,222.800,21.26,26.44
32460,2.288,0.000,222.958,222.800,21.26,26.44
32490,2.283,0.000,222.958,222.800,21.26,26.44
32520,2.277,0.000,222.958,222.800,21.26,26.44
32550,2.271,0.000,222.958,222.800,21.26,26.44
32580,2.265,0.000,222.957,222.800,21.26,26.44
32610,2.260,0.000,222.957,222.800,21.26,26.44
32640,2.254,0.000,222.957,222.800,21.26,26.44
32670,2.248,0.000,222.957,222.800,21.26,26.44
32700,2.242,0.000,222.956,222.800,21.26,26.44
32730,2.237,0.000,222.956,222.800,21.26,26.44
32760,2.231,0.000,222.956,222.800,21.26,26.44
32790,2.225,0.000,222.956,222.800,21.26,26.44
32820,2.220,0.000,222.955,222.800,21.26,26.44
32850,2.214,0.000,222.955,222.800,21.26,26.44
32880,2.209,0.000,222.955,222.800,21.26,26.44
32910,2.203,0.000,222.954,222.800,21.26,26.44
32940,2.198,0.000,222.954,222.800,21.26,26.44
32970,2.192,0.000,222.954,222.800,21.26,26.44
33000,2.187,0.000,222.954,222.800,21.26,26.44
33030,2.181,0.000,222.953,222.800,21.26,26.44
33060,2.176,0.000,222.953,222.800,21.26,26.44
33090,2.170,0.000,222.953,222.800,21.26,26.44
33120,2.165,0.000,222.953,222.800,21.26,26.44
33150,2.159,0.000,222.952,222.800,21.26,26.44
33180,2.154,0.000,222.952,222.800,21.26,26.44
33210,2.149,0.000,222.952,222.800,21.26,26.44
33240,2.143,0.000,222.952,222.800,21.26,26.44
33270,2.138,0.000,222.951,222.800,21.26,26.44
33300,2.133,0.000,222.951,222.800,21.26,26.44
33330,2.127,0.000,222.951,222.800,21.26,26.44
33360,2.122,0.000,222.951,222.800,21.26,26.44
33390,2.117,0.000,222.950,222.800,21.26,26.44
33420,2.111,0.000,222.950,222.800,21.26,26.44
33450,2.106,0.000,222.950,222.800,21.26,26.44
33480,2.101,0.000,222.950,222.800,21.26,26.44
33510,2.096,0.000,222.949,222.800,21.26,26.44
33540,2.091,0.000,222.949,222.800,21.26,26.44
33570,2.085,0.000,222.949,222.800,21.26,26.44
33600,2.080,0.000,222.949,222.800,21.26,26.44
33630,2.075,0.000,222.948,222.800,21.26,26.44
33660,2.070,0.000,222.948,222.800,21.26,26.44
33690,2.065,0.000,222.948,222.800,21.26,26.44
33720,2.060,0.000,222.948,222.800,21.26,26.44
33750,2.055,0.000,222.947,222.800,21.26,26.44
33780,2.050,0.000,222.947,222.800,21.26,26.44
33810,2.045,0.000,222.947,222.800,21.26,26.44
33840,2.040,0.000,222.947,222.800,21.26,26.44
33870,2.035,0.000,222.947,222.800,21.26,26.44
33900,2.030,0.000,222.946,222.800,21.26,26.44
33930,2.025,0.000,222.946,222.800,21.26,26.44
33960,2.020,0.000,222.946,222.800,21.26,26.44
33990,2.015,0.000,222.946,222.800,21.26,26.44
34020,2.010,0.000,222.945,222.800,21.26,26.44
34050,2.005,0.000,222.945,222.800,21.26,26.44
34080,2.000,0.000,222.945,222.800,21.26,26.44
34110,1.995,0.000,222.945,222.800,21.26,26.44
34140,1.991,0.000,222.944,222.800,21.26,26.44
34170,1.986,0.000,222.944,222.800,21.26,26.44
34200,1.981,0.000,222.944,222.800,21.26,26.44
34230,1.976,0.000,222.944,222.800,21.26,26.44
34260,1.971,0.000,222.943,222.800,21.26,26.44
34290,1.966,0.000,222.943,222.800,21.26,26.44
34320,1.962,0.000,222.943,222.800,21.26,26.44
34350,1.957,0.000,222.943,222.800,21.26,26.44
34380,1.952,0.000,222.943,222.800,21.26,26.44
34410,1.948,0.000,222.942,222.800,21.26,26.44
34440,1.943,0.000,222.942,222.800,21.26,26.44
34470,1.938,0.000,222.942,222.800,21.26,26.44
34500,1.933,0.000,222.942,222.800,21.26,26.44
34530,1.929,0.000,222.941,222.800,21.26,26.44
34560,1.924,0.000,222.941,222.800,21.26,26.44
34590,1.920,0.000,222.941,222.800,21.26,26.44
34620,1.915,0.000,222.941,222.800,21.26,26.44
34650,1.910,0.000,222.940,222.800,21.26,26.44
34680,1.906,0.000,222.940,222.800,21.26,26.44
34710,1.901,0.000,222.940,222.800,21.26,26.44
34740,1.897,0.000,222.940,222.800,21.26,26.44
34770,1.892,0.000,222.940,222.800,21.26,26.44
34800,1.888,0.000,222.939,222.800,21.26,26.44
34830,1.883,0.000,222.939,222.800,21.26,26.44
34860,1.879,0.000,222.939,222.800,21.26,26.44
34890,1.874,0.000,222.939,222.800,21.26,26.44
34920,1.870,0.000,222.939,222.800,21.26,26.44
34950,1.865,0.000,222.938,222.800,21.26,26.44
34980,1.861,0.000,222.938,222.800,21.26,26.44
35010,1.856,0.000,222.938,222.800,21.26,26.44
35040,1.852,0.000,222.938,222.800,21.26,26.44
35070,1.848,0.000,222.937,222.800,21.26,26.44
35100,1.843,0.000,222.937,222.800,21.26,26.44
35130,1.839,0.000,222.937,222.800,21.26,26.44
35160,1.834,0.000,222.937,222.800,21.26,26.44
35190,1.830,0.000,222.937,222.800,21.26,26.44
35220,1.826,0.000,222.936,222.800,21.26,26.44
35250,1.822,0.000,222.936,222.800,21.26,26.44
35280,1.817,0.000,222.936,222.800,21.26,26.44
35310,1.813,0.000,222.936,222.800,21.26,26.44
35340,1.809,0.000,222.935,222.800,21.26,26.44
35370,1.804,0.000,222.935,222.800,21.26,26.44
35400,1.800,0.000,222.935,222.800,21.26,26.44
35430,1.796,0.000,222.935,222.800,21.26,26.44
35460,1.792,0.000,222.935,222.800,21.26,26.44
35490,1.787,0.000,222.934,222.800,21.26,26.44
35520,1.783,0.000,222.934,222.800,21.26,26.44
35550,1.779,0.000,222.934,222.800,21.26,26.44
35580,1.775,0.000,222.934,222.800,21.26,26.44
35610,1.771,0.000,222.934,222.800,21.26,26.44
35640,1.767,0.000,222.933,222.800,21.26,26.44
35670,1.763,0.000,222.933,222.800,21.26,26.44
35700,1.758,0.000,222.933,222.800,21.26,26.44
35730,1.754,0.000,222.933,222.800,21.26,26.44
35760,1.750,0.000,222.933,222.800,21.26,26.44
35790,1.746,0.000,222.932,222.800,21.26,26.44
35820,1.742,0.000,222.932,222.800,21.26,26.44
35850,1.738,0.000,222.932,222.800,21.26,26.44
35880,1.734,0.000,222.932,222.800,21.26,26.44
35910,1.730,0.000,222.932,222.800,21.26,26.44
35940,1.726,0.000,222.931,222.800,21.26,26.44
35970,1.722,0.000,222.931,222.800,21.26,26.44
36000,1.718,0.000,222.931,222.800,21.26,26.44
36030,1.714,0.000,222.931,222.800,21.26,26.44
36060,1.710,0.000,222.931,222.800,21.26,26.44
36090,1.706,0.000,222.930,222.800,21.26,26.44
36120,1.702,0.000,222.930,222.800,21.26,26.44
36150,1.698,0.000,222.930,222.800,21.26,26.44
36180,1.694,0.000,222.930,222.800,21.26,26.44
36210,1.690,0.000,222.930,222.800,21.26,26.44
36240,1.687,0.000,222.929,222.800,21.26,26.44
36270,1.683,0.000,222.929,222.800,21.26,26.44
36300,1.679,0.000,222.929,222.800,21.26,26.44
36330,1.675,0.000,222.929,222.800,21.26,26.44
36360,1.671,0.000,222.929,222.800,21.26,26.44
36390,1.667,0.000,222.928,222.800,21.26,26.44
36420,1.663,0.000,222.928,222.800,21.26,26.44
36450,1.660,0.000,222.928,222.800,21.26,26.44
36480,1.656,0.000,222.928,222.800,21.26,26.44
36510,1.652,0.000,222.928,222.800,21.26,26.44
36540,1.648,0.000,222.927,222.800,21.26,26.44
36570,1.644,0.000,222.927,222.800,21.26,26.44
36600,1.641,0.000,222.927,222.800,21.26,26.44
36630,1.637,0.000,222.927,222.800,21.26,26.44
36660,1.633,0.000,222.927,222.800,21.26,26.44
36690,1.630,0.000,222.926,222.800,21.26,26.44
36720,1.626,0.000,222.926,222.800,21.26,26.44
36750,1.622,0.000,222.926,222.800,21.26,26.44
36780,1.618,0.000,222.926,222.800,21.26,26.44
36810,1.615,0.000,222.926,222.800,21.26,26.44
36840,1.611,0.000,222.925,222.800,21.26,26.44
36870,1.607,0.000,222.925,222.800,21.26,26.44
36900,1.604,0.000,222.925,222.800,21.26,26.44
36930,1.600,0.000,222.925,222.800,21.26,26.44
36960,1.597,0.000,222.925,222.800,21.26,26.44
36990,1.593,0.000,222.925,222.800,21.26,26.44
37020,1.589,0.000,222.924,222.800,21.26,26.44
37050,1.586,0.000,222.924,222.800,21.26,26.44
37080,1.582,0.000,222.924,222.800,21.26,26.44
37110,1.579,0.000,222.924,222.800,21.26,26.44
37140,1.575,0.000,222.924,222.800,21.26,26.44
37170,1.572,0.000,222.923,222.800,21.26,26.44
37200,1.568,0.000,222.923,222.800,21.26,26.44
37230,1.565,0.000,222.923,222.800,21.26,26.44
37260,1.561,0.000,222.923,222.800,21.26,26.44
37290,1.558,0.000,222.923,222.800,21.26,26.44
37320,1.554,0.000,222.922,222.800,21.26,26.44
37350,1.551,0.000,222.922,222.800,21.26,26.44
37380,1.547,0.000,222.922,222.800,21.26,26.44
37410,1.544,0.000,222.922,222.800,21.26,26.44
37440,1.540,0.000,222.922,222.800,21.26,26.44
37470,1.537,0.000,222.922,222.800,21.26,26.44
37500,1.533,0.000,222.921,222.800,21.26,26.44
37530,1.530,0.000,222.921,222.800,21.26,26.44
37560,1.527,0.000,222.921,222.800,21.26,26.44
37590,1.523,0.000,222.921,222.800,21.26,26.44
37620,1.520,0.000,222.921,222.800,21.26,26.44
37650,1.516,0.000,222.920,222.800,21.26,26.44
37680,1.513,0.000,222.920,222.800,21.26,26.44
37710,1.510,0.000,222.920,222.800,21.26,26.44
37740,1.506,0.000,222.920,222.800,21.26,26.44
37770,1.503,0.000,222.920,222.800,21.26,26.44
37800,1.500,0.000,222.920,222.800,21.26,26.44
37830,1.496,0.000,222.919,222.800,21.26,26.44
37860,1.493,0.000,222.919,222.800,21.26,26.44
37890,1.490,0.000,222.919,222.800,21.26,26.44
37920,1.486,0.000,222.919,222.800,21.26,26.44
37950,1.483,0.000,222.919,222.800,21.26,26.44
37980,1.480,0.000,222.919,222.800,21.26,26.44
38010,1.477,0.000,222.918,222.800,21.26,26.44
38040,1.473,0.000,222.918,222.800,21.26,26.44
38070,1.470,0.000,222.918,222.800,21.26,26.44
38100,1.467,0.000,222.918,222.800,21.26,26.44
38130,1.464,0.000,222.918,222.800,21.26,26.44
38160,1.460,0.000,222.918,222.800,21.26,26.44
38190,1.457,0.000,222.917,222.800,21.26,26.44
38220,1.454,0.000,222.917,222.800,21.26,26.44
38250,1.451,0.000,222.917,222.800,21.26,26.44
38280,1.448,0.000,222.917,222.800,21.26,26.44
38310,1.445,0.000,222.917,222.800,21.26,26.44
38340,1.441,0.000,222.916,222.800,21.26,26.44
38370,1.438,0.000,222.916,222.800,21.26,26.44
38400,1.435,0.000,222.916,222.800,21.26,26.44
38430,1.432,0.000,222.916,222.800,21.26,26.44
38460,1.429,0.000,222.916,222.800,21.26,26.44
38490,1.426,0.000,222.916,222.800,21.26,26.44
38520,1.423,0.000,222.915,222.800,21.26,26.44
38550,1.420,0.000,222.915,222.800,21.26,26.44
38580,1.416,0.000,222.915,222.800,21.26,26.44
38610,1.413,0.000,222.915,222.800,21.26,26.44
38640,1.410,0.000,222.915,222.800,21.26,26.44
38670,1.407,0.000,222.915,222.800,21.26,26.44
38700,1.404,0.000,222.914,222.800,21.26,26.44
38730,1.401,0.000,222.914,222.800,21.26,26.44
38760,1.398,0.000,222.914,222.800,21.26,26.44
38790,1.395,0.000,222.914,222.800,21.26,26.44
38820,1.392,0.000,222.914,222.800,21.26,26.44
38850,1.389,0.000,222.914,222.800,21.26,26.44
38880,1.386,0.000,222.913,222.800,21.26,26.44
38910,1.383,0.000,222.913,222.800,21.26,26.44
38940,1.380,0.000,222.913,222.800,21.26,26.44
38970,1.377,0.000,222.913,222.800,21.26,26.44
39000,1.374,0.000,222.913,222.800,21.26,26.44
39030,1.371,0.000,222.913,222.800,21.26,26.44
39060,1.368,0.000,222.913,222.800,21.26,26.44
39090,1.365,0.000,222.912,222.800,21.26,26.44
39120,1.362,0.000,222.912,222.800,21.26,26.44
39150,1.360,0.000,222.912,222.800,21.26,26.44
39180,1.357,0.000,222.912,222.800,21.26,26.44
39210,1.354,0.000,222.912,222.800,21.26,26.44
39240,1.351,0.000,222.912,222.800,21.26,26.44
39270,1.348,0.000,222.911,222.800,21.26,26.44
39300,1.345,0.000,222.911,222.800,21.26,26.44
39330,1.342,0.000,222.911,222.800,21.26,26.44
39360,1.339,0.000,222.911,222.800,21.26,26.44
39390,1.336,0.000,222.911,222.800,21.26,26.44
39420,1.334,0.000,222.911,222.800,21.26,26.44
39450,1.331,0.000,222.910,222.800,21.26,26.44
39480,1.328,0.000,222.910,222.800,21.26,26.44
39510,1.325,0.000,222.910,222.800,21.26,26.44
39540,1.322,0.000,222.910,222.800,21.26,26.44
39570,1.320,0.000,222.910,222.800,21.26,26.44
39600,1.317,0.000,222.910,222.800,21.26,26.44
39630,1.314,0.000,222.910,222.800,21.26,26.44
39660,1.311,0.000,222.909,222.800,21.26,26.44
39690,1.308,0.000,222.909,222.800,21.26,26.44
39720,1.306,0.000,222.909,222.800,21.26,26.44
39750,1.303,0.000,222.909,222.800,21.26,26.44
39780,1.300,0.000,222.909,222.800,21.26,26.44
39810,1.297,0.000,222.909,222.800,21.26,26.44
39840,1.295,0.000,222.908,222.800,21.26,26.44
39870,1.292,0.000,222.908,222.800,21.26,26.44
39900,1.289,0.000,222.908,222.800,21.26,26.44
39930,1.286,0.000,222.908,222.800,21.26,26.44
39960,1.284,0.000,222.908,222.800,21.26,26.44
39990,1.281,0.000,222.908,222.800,21.26,26.44
40020,1.278,0.000,222.908,222.800,21.26,26.44
