t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
18240,179.021,10.714,217.151,215.422,44.89,62.65
18270,177.515,10.669,217.141,215.422,44.89,62.65
18300,176.026,10.624,217.132,215.422,44.89,62.65
18330,174.554,10.579,217.122,215.422,44.89,62.65
18360,173.097,10.534,217.113,215.422,44.89,62.65
18390,171.657,10.490,217.104,215.422,44.89,62.65
18420,170.232,10.446,217.095,215.422,44.89,62.65
18450,168.823,10.402,217.086,215.422,44.89,62.65
18480,167.429,10.358,217.077,215.422,44.89,62.65
18510,166.051,10.315,217.068,215.422,44.89,62.65
18540,164.687,10.271,217.059,215.422,44.89,62.65
18570,163.338,10.229,217.050,215.422,44.89,62.65
18600,162.004,10.186,217.042,215.422,44.89,62.65
18630,160.684,10.143,217.033,215.422,44.89,62.65
18660,159.378,10.101,217.024,215.422,44.89,62.65
18690,158.087,10.059,217.016,215.422,44.89,62.65
18720,156.809,10.017,217.007,215.422,44.89,62.65
18750,155.544,9.976,216.999,215.422,44.89,62.65
18780,154.294,9.935,216.991,215.422,44.89,62.65
18810,153.056,9.894,216.982,215.422,44.89,62.65
18840,151.832,9.853,216.974,215.422,44.89,62.65
18870,150.620,9.812,216.966,215.422,44.89,62.65
18900,149.421,9.772,216.958,215.422,44.89,62.65
18930,148.235,9.732,216.950,215.422,44.89,62.65
18960,147.062,9.692,216.942,215.422,44.89,62.65
18990,145.900,9.652,216.934,215.422,44.89,62.65
19020,144.751,9.612,216.926,215.422,44.89,62.65
19050,143.614,9.573,216.919,215.422,44.89,62.65
19080,142.489,9.534,216.911,215.422,44.89,62.65
19110,141.375,9.495,216.903,215.422,44.89,62.65
19140,140.273,9.456,216.896,215.422,44.89,62.65
19170,139.182,9.418,216.888,215.422,44.89,62.65
19200,138.102,9.380,216.881,215.422,44.89,62.65
19230,137.034,9.342,216.873,215.422,44.89,62.65
19260,135.976,9.304,216.866,215.422,44.89,62.65
19290,134.929,9.266,216.859,215.422,44.89,62.65
19320,133.893,9.229,216.851,215.422,44.89,62.65
19350,132.868,9.192,216.844,215.422,44.89,62.65
19380,131.853,9.155,216.837,215.422,44.89,62.65
19410,130.848,9.118,216.830,215.422,44.89,62.65
19440,129.853,9.081,216.823,215.422,44.89,62.65
19470,128.869,9.045,216.816,215.422,44.89,62.65
19500,127.894,9.008,216.809,215.422,44.89,62.65
19530,126.929,8.972,216.802,215.422,44.89,62.65
19560,125.974,8.936,216.795,215.422,44.89,62.65
19590,125.028,8.901,216.789,215.422,44.89,62.65
19620,124.092,8.865,216.782,215.422,44.89,62.65
19650,123.165,8.830,216.775,215.422,44.89,62.65
19680,122.247,8.795,216.769,215.422,44.89,62.65
19710,121.338,8.760,216.762,215.422,44.89,62.65
19740,120.439,8.725,216.756,215.422,44.89,62.65
19770,119.548,8.691,216.749,215.422,44.89,62.65
19800,118.666,8.656,216.743,215.422,44.89,62.65
19830,117.792,8.622,216.736,215.422,44.89,62.65
19860,116.927,8.588,216.730,215.422,44.89,62.65
19890,116.071,8.554,216.724,215.422,44.89,62.65
19920,115.223,8.521,216.717,215.422,44.89,62.65
19950,114.383,8.487,216.711,215.422,44.89,62.65
19980,113.551,8.454,216.705,215.422,44.89,62.65
20010,112.728,8.421,216.699,215.422,44.89,62.65
20040,111.912,8.388,216.693,215.422,44.89,62.65
20070,111.104,8.355,216.687,215.422,44.89,62.65
20100,110.304,8.322,216.681,215.422,44.89,62.65
20130,109.512,8.290,216.675,215.422,44.89,62.65
20160,108.727,8.258,216.669,215.422,44.89,62.65
20190,107.950,8.225,216.663,215.422,44.89,62.65
20220,107.180,8.193,216.657,215.422,44.89,62.65
20250,106.417,8.162,216.651,215.422,44.89,62.65
20280,105.662,8.130,216.646,215.422,44.89,62.65
20310,104.914,8.099,216.640,215.422,44.89,62.65
20340,104.173,8.067,216.634,215.422,44.89,62.65
20370,103.438,8.036,216.629,215.422,44.89,62.65
20400,102.711,8.005,216.623,215.422,44.89,62.65
20430,101.991,7.974,216.618,215.422,44.89,62.65
20460,101.277,7.944,216.612,215.422,44.89,62.65
20490,100.570,7.913,216.607,215.422,44.89,62.65
20520,99.870,7.883,216.601,215.422,44.89,62.65
20550,99.176,7.853,216.596,215.422,44.89,62.65
20580,98.488,7.823,216.590,215.422,44.89,62.65
20610,97.807,7.793,216.585,215.422,44.89,62.65
20640,97.133,7.763,216.580,215.422,44.89,62.65
20670,96.464,7.733,216.575,215.422,44.89,62.65
20700,95.802,7.704,216.569,215.422,44.89,62.65
20730,95.145,7.675,216.564,215.422,44.89,62.65
20760,94.495,7.646,216.559,215.422,44.89,62.65
20790,93.851,7.617,216.554,215.422,44.89,62.65
20820,93.212,7.588,216.549,215.422,44.89,62.65
20850,92.579,7.559,216.544,215.422,44.89,62.65
20880,91.952,7.530,216.539,215.422,44.89,62.65
20910,91.331,7.502,216.534,215.422,44.89,62.65
20940,90.715,7.474,216.529,215.422,44.89,62.65
20970,90.105,7.446,216.524,215.422,44.89,62.65
21000,89.501,7.418,216.519,215.422,44.89,62.65
21030,88.902,7.390,216.514,215.422,44.89,62.65
21060,88.308,7.362,216.509,215.422,44.89,62.65
21090,87.719,7.335,216.505,215.422,44.89,62.65
21120,87.136,7.307,216.500,215.422,44.89,62.65
21150,86.558,7.280,216.495,215.422,44.89,62.65
21180,85.985,7.253,216.491,215.422,44.89,62.65
21210,85.417,7.226,216.486,215.422,44.89,62.65
21240,84.855,7.199,216.481,215.422,44.89,62.65
21270,84.297,7.172,216.477,215.422,44.89,62.65
21300,83.744,7.145,216.472,215.422,44.89,62.65
21330,83.196,7.119,216.468,215.422,44.89,62.65
21360,82.653,7.092,216.463,215.422,44.89,62.65
21390,82.114,7.066,216.459,215.422,44.89,62.65
21420,81.580,7.040,216.454,215.422,44.89,62.65
21450,81.051,7.014,216.450,215.422,44.89,62.65
21480,80.527,6.988,216.445,215.422,44.89,62.65
21510,80.007,6.963,216.441,215.422,44.89,62.65
21540,79.491,6.937,216.437,215.422,44.89,62.65
21570,78.980,6.911,216.432,215.422,44.89,62.65
21600,78.474,6.886,216.428,215.422,44.89,62.65
21630,77.971,6.861,216.424,215.422,44.89,62.65
21660,77.474,6.836,216.420,215.422,44.89,62.65
21690,76.980,6.811,216.415,215.422,44.89,62.65
21720,76.491,6.786,216.411,215.422,44.89,62.65
21750,76.005,6.761,216.407,215.422,44.89,62.65
21780,75.524,6.737,216.403,215.422,44.89,62.65
21810,75.047,6.712,216.399,215.422,44.89,62.65
21840,74.574,6.688,216.395,215.422,44.89,62.65
21870,74.105,6.663,216.391,215.422,44.89,62.65
21900,73.640,6.639,216.387,215.422,44.89,62.65
21930,73.179,6.615,216.383,215.422,44.89,62.65
21960,72.722,6.591,216.379,215.422,44.89,62.65
21990,72.269,6.568,216.375,215.422,44.89,62.65
22020,71.819,6.544,216.371,215.422,44.89,62.65
22050,71.373,6.520,216.367,215.422,44.89,62.65
22080,70.931,6.497,216.363,215.422,44.89,62.65
22110,70.493,6.474,216.359,215.422,44.89,62.65
22140,70.058,6.450,216.356,215.422,44.89,62.65
22170,69.627,6.427,216.352,215.422,44.89,62.65
22200,69.200,6.404,216.348,215.422,44.89,62.65
22230,68.776,6.381,216.344,215.422,44.89,62.65
22260,68.355,6.358,216.341,215.422,44.89,62.65
22290,67.938,6.336,216.337,215.422,44.89,62.65
22320,67.524,6.313,216.333,215.422,44.89,62.65
22350,67.114,6.291,216.330,215.422,44.89,62.65
22380,66.707,6.268,216.326,215.422,44.89,62.65
22410,66.304,6.246,216.322,215.422,44.89,62.65
22440,65.904,6.224,216.319,215.422,44.89,62.65
22470,65.507,6.202,216.315,215.422,44.89,62.65
22500,65.113,6.180,216.312,215.422,44.89,62.65
22530,64.722,6.158,216.308,215.422,44.89,62.65
22560,64.335,6.136,216.305,215.422,44.89,62.65
22590,63.950,6.115,216.301,215.422,44.89,62.65
22620,63.569,6.093,216.298,215.422,44.89,62.65
22650,63.191,6.072,216.294,215.422,44.89,62.65
22680,62.816,6.050,216.291,215.422,44.89,62.65
22710,62.444,6.029,216.287,215.422,44.89,62.65
22740,62.075,6.008,216.284,215.422,44.89,62.65
22770,61.709,5.987,216.281,215.422,44.89,62.65
22800,61.345,5.966,216.277,215.422,44.89,62.65
22830,60.985,5.945,216.274,215.422,44.89,62.65
22860,60.627,5.924,216.271,215.422,44.89,62.65
22890,60.273,5.904,216.267,215.422,44.89,62.65
22920,59.921,5.883,216.264,215.422,44.89,62.65
22950,59.572,5.863,216.261,215.422,44.89,62.65
22980,59.225,5.842,216.258,215.422,44.89,62.65
23010,58.882,5.822,216.254,215.422,44.89,62.65
23040,58.541,5.802,216.251,215.422,44.89,62.65
23070,58.202,5.782,216.248,215.422,44.89,62.65
23100,57.867,5.762,216.245,215.422,44.89,62.65
23130,57.534,5.742,216.242,215.422,44.89,62.65
23160,57.203,5.722,216.239,215.422,44.89,62.65
23190,56.875,5.702,216.236,215.422,44.89,62.65
23220,56.550,5.683,216.233,215.422,44.89,62.65
23250,56.227,5.663,216.229,215.422,44.89,62.65
23280,55.907,5.644,216.226,215.422,44.89,62.65
23310,55.589,5.624,216.223,215.422,44.89,62.65
23340,55.273,5.605,216.220,215.422,44.89,62.65
23370,54.960,5.586,216.217,215.422,44.89,62.65
23400,54.650,5.567,216.214,215.422,44.89,62.65
23430,54.342,5.548,216.211,215.422,44.89,62.65
23460,54.036,5.529,216.209,215.422,44.89,62.65
23490,53.732,5.510,216.206,215.422,44.89,62.65
23520,53.431,5.491,216.203,215.422,44.89,62.65
23550,53.132,5.473,216.200,215.422,44.89,62.65
23580,52.835,5.454,216.197,215.422,44.89,62.65
23610,52.541,5.436,216.194,215.422,44.89,62.65
23640,52.248,5.417,216.191,215.422,44.89,62.65
23670,51.958,5.399,216.188,215.422,44.89,62.65
23700,51.671,5.381,216.186,215.422,44.89,62.65
23730,51.385,5.362,216.183,215.422,44.89,62.65
23760,51.101,5.344,216.180,215.422,44.89,62.65
23790,50.820,5.326,216.177,215.422,44.89,62.65
23820,50.540,5.308,216.175,215.422,44.89,62.65
23850,50.263,5.291,216.172,215.422,44.89,62.65
23880,49.988,5.273,216.169,215.422,44.89,62.65
23910,49.715,5.255,216.166,215.422,44.89,62.65
23940,49.444,5.237,216.164,215.422,44.89,62.65
23970,49.175,5.220,216.161,215.422,44.89,62.65
24000,48.907,5.202,216.158,215.422,44.89,62.65
24030,48.642,5.185,216.156,215.422,44.89,62.65
24060,48.379,5.168,216.153,215.422,44.89,62.65
24090,48.118,5.151,216.151,215.422,44.89,62.65
24120,47.858,5.133,216.148,215.422,44.89,62.65
24150,47.601,5.116,216.145,215.422,44.89,62.65
24180,47.345,5.099,216.143,215.422,44.89,62.65
24210,47.091,5.082,216.140,215.422,44.89,62.65
24240,46.839,5.066,216.138,215.422,44.89,62.65
24270,46.589,5.049,216.135,215.422,44.89,62.65
24300,46.341,5.032,216.133,215.422,44.89,62.65
24330,46.094,5.016,216.130,215.422,44.89,62.65
24360,45.850,4.999,216.128,215.422,44.89,62.65
24390,45.607,4.983,216.125,215.422,44.89,62.65
24420,45.366,4.966,216.123,215.422,44.89,62.65
24450,45.126,4.950,216.120,215.422,44.89,62.65
24480,44.888,4.934,216.118,215.422,44.89,62.65
24510,44.652,4.917,216.115,215.422,44.89,62.65
24540,44.418,4.901,216.113,215.422,44.89,62.65
24570,44.185,4.885,216.111,215.422,44.89,62.65
24600,43.954,4.869,216.108,215.422,44.89,62.65
24630,43.725,4.853,216.106,215.422,44.89,62.65
24660,43.497,4.837,216.103,215.422,44.89,62.65
24690,43.271,4.822,216.101,215.422,44.89,62.65
24720,43.046,4.806,216.099,215.422,44.89,62.65
24750,42.823,4.790,216.096,215.422,44.89,62.65
24780,42.602,4.775,216.094,215.422,44.89,62.65
24810,42.382,4.759,216.092,215.422,44.89,62.65
24840,42.164,4.744,216.090,215.422,44.89,62.65
24870,41.947,4.728,216.087,215.422,44.89,62.65
24900,41.731,4.713,216.085,215.422,44.89,62.65
24930,41.518,4.698,216.083,215.422,44.89,62.65
24960,41.305,4.683,216.081,215.422,44.89,62.65
24990,41.095,4.668,216.078,215.422,44.89,62.65
25020,40.885,4.653,216.076,215.422,44.89,62.65
25050,40.677,4.638,216.074,215.422,44.89,62.65
25080,40.471,4.623,216.072,215.422,44.89,62.65
25110,40.266,4.608,216.070,215.422,44.89,62.65
25140,40.062,4.593,216.067,215.422,44.89,62.65
25170,39.860,4.578,216.065,215.422,44.89,62.65
25200,39.659,4.564,216.063,215.422,44.89,62.65
25230,39.459,4.549,216.061,215.422,44.89,62.65
25260,39.261,4.535,216.059,215.422,44.89,62.65
25290,39.065,4.520,216.057,215.422,44.89,62.65
25320,38.869,4.506,216.055,215.422,44.89,62.65
25350,38.675,4.491,216.052,215.422,44.89,62.65
25380,38.482,4.477,216.050,215.422,44.89,62.65
25410,38.291,4.463,216.048,215.422,44.89,62.65
25440,38.101,4.449,216.046,215.422,44.89,62.65
25470,37.912,4.435,216.044,215.422,44.89,62.65
25500,37.724,4.420,216.042,215.422,44.89,62.65
25530,37.538,4.407,216.040,215.422,44.89,62.65
25560,37.353,4.393,216.038,215.422,44.89,62.65
25590,37.169,4.379,216.036,215.422,44.89,62.65
25620,36.986,4.365,216.034,215.422,44.89,62.65
25650,36.805,4.351,216.032,215.422,44.89,62.65
25680,36.625,4.337,216.030,215.422,44.89,62.65
25710,36.446,4.324,216.028,215.422,44.89,62.65
25740,36.268,4.310,216.026,215.422,44.89,62.65
25770,36.091,4.297,216.024,215.422,44.89,62.65
25800,35.916,4.283,216.022,215.422,44.89,62.65
25830,35.741,4.270,216.020,215.422,44.89,62.65
25860,35.568,4.256,216.018,215.422,44.89,62.65
25890,35.396,4.243,216.017,215.422,44.89,62.65
25920,35.225,4.230,216.015,215.422,44.89,62.65
25950,35.056,4.217,216.013,215.422,44.89,62.65
25980,34.887,4.204,216.011,215.422,44.89,62.65
26010,34.720,4.190,216.009,215.422,44.89,62.65
26040,34.553,4.177,216.007,215.422,44.89,62.65
26070,34.388,4.164,216.005,215.422,44.89,62.65
26100,34.223,4.152,216.003,215.422,44.89,62.65
26130,34.060,4.139,216.002,215.422,44.89,62.65
26160,33.898,4.126,216.000,215.422,44.89,62.65
26190,33.737,4.113,215.998,215.422,44.89,62.65
26220,33.577,4.100,215.996,215.422,44.89,62.65
26250,33.418,4.088,215.994,215.422,44.89,62.65
26280,33.260,4.075,215.993,215.422,44.89,62.65
26310,33.103,4.063,215.991,215.422,44.89,62.65
26340,32.947,4.050,215.989,215.422,44.89,62.65
26370,32.792,4.038,215.987,215.422,44.89,62.65
26400,32.638,4.025,215.985,215.422,44.89,62.65
26430,32.485,4.013,215.984,215.422,44.89,62.65
26460,32.333,4.001,215.982,215.422,44.89,62.65
26490,32.182,3.988,215.980,215.422,44.89,62.65
26520,32.032,3.976,215.978,215.422,44.89,62.65
26550,31.883,3.964,215.977,215.422,44.89,62.65
26580,31.735,3.952,215.975,215.422,44.89,62.65
26610,31.588,3.940,215.973,215.422,44.89,62.65
26640,31.441,3.928,215.972,215.422,44.89,62.65
26670,31.296,3.916,215.970,215.422,44.89,62.65
26700,31.151,3.904,215.968,215.422,44.89,62.65
26730,31.008,3.892,215.967,215.422,44.89,62.65
26760,30.865,3.880,215.965,215.422,44.89,62.65
26790,30.723,3.869,215.963,215.422,44.89,62.65
26820,30.583,3.857,215.962,215.422,44.89,62.65
26850,30.443,3.845,215.960,215.422,44.89,62.65
26880,30.304,3.834,215.958,215.422,44.89,62.65
26910,30.165,3.822,215.957,215.422,44.89,62.65
26940,30.028,3.810,215.955,215.422,44.89,62.65
26970,29.891,3.799,215.954,215.422,44.89,62.65
27000,29.756,3.788,215.952,215.422,44.89,62.65
27030,29.621,3.776,215.950,215.422,44.89,62.65
27060,29.487,3.765,215.949,215.422,44.89,62.65
27090,29.354,3.753,215.947,215.422,44.89,62.65
27120,29.221,3.742,215.946,215.422,44.89,62.65
27150,29.090,3.731,215.944,215.422,44.89,62.65
27180,28.959,3.720,215.943,215.422,44.89,62.65
27210,28.829,3.709,215.941,215.422,44.89,62.65
27240,28.700,3.698,215.939,215.422,44.89,62.65
27270,28.572,3.687,215.938,215.422,44.89,62.65
27300,28.444,3.676,215.936,215.422,44.89,62.65
27330,28.317,3.665,215.935,215.422,44.89,62.65
27360,28.191,3.654,215.933,215.422,44.89,62.65
27390,28.066,3.643,215.932,215.422,44.89,62.65
27420,27.941,3.632,215.930,215.422,44.89,62.65
27450,27.818,3.621,215.929,215.422,44.89,62.65
27480,27.695,3.611,215.927,215.422,44.89,62.65
27510,27.572,3.600,215.926,215.422,44.89,62.65
27540,27.451,3.589,215.924,215.422,44.89,62.65
27570,27.330,3.579,215.923,215.422,44.89,62.65
27600,27.210,3.568,215.921,215.422,44.89,62.65
27630,27.091,3.558,215.920,215.422,44.89,62.65
27660,26.972,3.547,215.919,215.422,44.89,62.65
27690,26.854,3.537,215.917,215.422,44.89,62.65
27720,26.737,3.526,215.916,215.422,44.89,62.65
27750,26.621,3.516,215.914,215.422,44.89,62.65
27780,26.505,3.506,215.913,215.422,44.89,62.65
27810,26.390,3.495,215.911,215.422,44.89,62.65
27840,26.275,3.485,215.910,215.422,44.89,62.65
27870,26.161,3.475,215.909,215.422,44.89,62.65
27900,26.048,3.465,215.907,215.422,44.89,62.65
27930,25.936,3.455,215.906,215.422,44.89,62.65
27960,25.824,3.445,215.904,215.422,44.89,62.65
27990,25.713,3.435,215.903,215.422,44.89,62.65
28020,25.603,3.425,215.902,215.422,44.89,62.65
28050,25.493,3.415,215.900,215.422,44.89,62.65
28080,25.384,3.405,215.899,215.422,44.89,62.65
28110,25.275,3.395,215.898,215.422,44.89,62.65
28140,25.167,3.385,215.896,215.422,44.89,62.65
28170,25.060,3.375,215.895,215.422,44.89,62.65
28200,24.953,3.365,215.894,215.422,44.89,62.65
28230,24.847,3.356,215.892,215.422,44.89,62.65
28260,24.742,3.346,215.891,215.422,44.89,62.65
28290,24.637,3.336,215.890,215.422,44.89,62.65
28320,24.533,3.327,215.888,215.422,44.89,62.65
28350,24.429,3.317,215.887,215.422,44.89,62.65
28380,24.326,3.308,215.886,215.422,44.89,62.65
28410,24.224,3.298,215.884,215.422,44.89,62.65
28440,24.122,3.289,215.883,215.422,44.89,62.65
28470,24.021,3.279,215.882,215.422,44.89,62.65
28500,23.920,3.270,215.881,215.422,44.89,62.65
28530,23.820,3.260,215.879,215.422,44.89,62.65
28560,23.721,3.251,215.878,215.422,44.89,62.65
28590,23.622,3.242,215.877,215.422,44.89,62.65
28620,23.524,3.232,215.875,215.422,44.89,62.65
28650,23.426,3.223,215.874,215.422,44.89,62.65
28680,23.329,3.214,215.873,215.422,44.89,62.65
28710,23.232,3.205,215.872,215.422,44.89,62.65
28740,23.136,3.196,215.871,215.422,44.89,62.65
28770,23.040,3.187,215.869,215.422,44.89,62.65
28800,22.945,3.178,215.868,215.422,44.89,62.65
28830,22.851,3.169,215.867,215.422,44.89,62.65
28860,22.757,3.160,215.866,215.422,44.89,62.65
28890,22.663,3.151,215.864,215.422,44.89,62.65
28920,22.570,3.142,215.863,215.422,44.89,62.65
28950,22.478,3.133,215.862,215.422,44.89,62.65
28980,22.386,3.124,215.861,215.422,44.89,62.65
29010,22.295,3.115,215.860,215.422,44.89,62.65
29040,22.204,3.106,215.858,215.422,44.89,62.65
29070,22.113,3.098,215.857,215.422,44.89,62.65
29100,22.024,3.089,215.856,215.422,44.89,62.65
29130,21.934,3.080,215.855,215.422,44.89,62.65
29160,21.845,3.072,215.854,215.422,44.89,62.65
29190,21.757,3.063,215.853,215.422,44.89,62.65
29220,21.669,3.054,215.851,215.422,44.89,62.65
29250,21.582,3.046,215.850,215.422,44.89,62.65
29280,21.495,3.037,215.849,215.422,44.89,62.65
29310,21.408,3.029,215.848,215.422,44.89,62.65
29340,21.322,3.020,215.847,215.422,44.89,62.65
29370,21.237,3.012,215.846,215.422,44.89,62.65
29400,21.152,3.004,215.845,215.422,44.89,62.65
29430,21.067,2.995,215.843,215.422,44.89,62.65
29460,20.983,2.987,215.842,215.422,44.89,62.65
29490,20.900,2.979,215.841,215.422,44.89,62.65
29520,20.816,2.970,215.840,215.422,44.89,62.65
29550,20.734,2.962,215.839,215.422,44.89,62.65
29580,20.651,2.954,215.838,215.422,44.89,62.65
29610,20.570,2.946,215.837,215.422,44.89,62.65
29640,20.488,2.938,215.836,215.422,44.89,62.65
29670,20.407,2.929,215.835,215.422,44.89,62.65
29700,20.327,2.921,215.834,215.422,44.89,62.65
29730,20.247,2.913,215.833,215.422,44.89,62.65
29760,20.167,2.905,215.831,215.422,44.89,62.65
29790,20.088,2.897,215.830,215.422,44.89,62.65
29820,20.009,2.889,215.829,215.422,44.89,62.65
29850,19.931,2.881,215.828,215.422,44.89,62.65
29880,19.853,2.873,215.827,215.422,44.89,62.65
29910,19.775,2.866,215.826,215.422,44.89,62.65
29940,19.698,2.858,215.825,215.422,44.89,62.65
29970,19.622,2.850,215.824,215.422,44.89,62.65
30000,19.545,2.842,215.823,215.422,44.89,62.65
30030,19.469,2.834,215.822,215.422,44.89,62.65
30060,19.394,2.827,215.821,215.422,44.89,62.65
30090,19.319,2.819,215.820,215.422,44.89,62.65
30120,19.244,2.811,215.819,215.422,44.89,62.65
30150,19.170,2.803,215.818,215.422,44.89,62.65
30180,19.096,2.796,215.817,215.422,44.89,62.65
30210,19.023,2.788,215.816,215.422,44.89,62.65
30240,18.949,2.781,215.815,215.422,44.89,62.65
30270,18.877,2.773,215.814,215.422,44.89,62.65
30300,18.804,2.766,215.813,215.422,44.89,62.65
30330,18.732,2.758,215.812,215.422,44.89,62.65
30360,18.661,2.751,215.811,215.422,44.89,62.65
30390,18.590,2.743,215.810,215.422,44.89,62.65
30420,18.519,2.736,215.809,215.422,44.89,62.65
30450,18.448,2.728,215.808,215.422,44.89,62.65
30480,18.378,2.721,215.807,215.422,44.89,62.65
30510,18.309,2.714,215.806,215.422,44.89,62.65
30540,18.239,2.706,215.805,215.422,44.89,62.65
30570,18.170,2.699,215.804,215.422,44.89,62.65
30600,18.102,2.692,215.803,215.422,44.89,62.65
30630,18.033,2.685,215.802,215.422,44.89,62.65
30660,17.965,2.677,215.801,215.422,44.89,62.65
30690,17.898,2.670,215.800,215.422,44.89,62.65
30720,17.830,2.663,215.799,215.422,44.89,62.65
30750,17.764,2.656,215.798,215.422,44.89,62.65
30780,17.697,2.649,215.797,215.422,44.89,62.65
30810,17.631,2.642,215.796,215.422,44.89,62.65
30840,17.565,2.635,215.796,215.422,44.89,62.65
30870,17.499,2.628,215.795,215.422,44.89,62.65
30900,17.434,2.621,215.794,215.422,44.89,62.65
30930,17.369,2.614,215.793,215.422,44.89,62.65
30960,17.305,2.607,215.792,215.422,44.89,62.65
30990,17.241,2.600,215.791,215.422,44.89,62.65
31020,17.177,2.593,215.790,215.422,44.89,62.65
31050,17.113,2.586,215.789,215.422,44.89,62.65
31080,17.050,2.579,215.788,215.422,44.89,62.65
31110,16.987,2.572,215.787,215.422,44.89,62.65
31140,16.924,2.566,215.786,215.422,44.89,62.65
31170,16.862,2.559,215.786,215.422,44.89,62.65
31200,16.800,2.552,215.785,215.422,44.89,62.65
31230,16.738,2.545,215.784,215.422,44.89,62.65
31260,16.677,2.539,215.783,215.422,44.89,62.65
31290,16.616,2.532,215.782,215.422,44.89,62.65
31320,16.555,2.525,215.781,215.422,44.89,62.65
31350,16.495,2.519,215.780,215.422,44.89,62.65
31380,16.435,2.512,215.779,215.422,44.89,62.65
31410,16.375,2.505,215.779,215.422,44.89,62.65
31440,16.315,2.499,215.778,215.422,44.89,62.65
31470,16.256,2.492,215.777,215.422,44.89,62.65
31500,16.197,2.486,215.776,215.422,44.89,62.65
31530,16.139,2.479,215.775,215.422,44.89,62.65
31560,16.080,2.473,215.774,215.422,44.89,62.65
31590,16.022,2.466,215.773,215.422,44.89,62.65
31620,15.964,2.460,215.773,215.422,44.89,62.65
31650,15.907,2.453,215.772,215.422,44.89,62.65
31680,15.850,2.447,215.771,215.422,44.89,62.65
31710,15.793,2.441,215.770,215.422,44.89,62.65
31740,15.736,2.434,215.769,215.422,44.89,62.65
31770,15.680,2.428,215.768,215.422,44.89,62.65
31800,15.624,2.422,215.768,215.422,44.89,62.65
31830,15.568,2.415,215.767,215.422,44.89,62.65
31860,15.512,2.409,215.766,215.422,44.89,62.65
31890,15.457,2.403,215.765,215.422,44.89,62.65
31920,15.402,2.397,215.764,215.422,44.89,62.65
31950,15.347,2.391,215.764,215.422,44.89,62.65
31980,15.293,2.384,215.763,215.422,44.89,62.65
32010,15.239,2.378,215.762,215.422,44.89,62.65
32040,15.185,2.372,215.761,215.422,44.89,62.65
32070,15.131,2.366,215.760,215.422,44.89,62.65
32100,15.078,2.360,215.760,215.422,44.89,62.65
32130,15.025,2.354,215.759,215.422,44.89,62.65
32160,14.972,2.348,215.758,215.422,44.89,62.65
32190,14.919,2.342,215.757,215.422,44.89,62.65
32220,14.867,2.336,215.756,215.422,44.89,62.65
32250,14.815,2.330,215.756,215.422,44.89,62.65
32280,14.763,2.324,215.755,215.422,44.89,62.65
32310,14.711,2.318,215.754,215.422,44.89,62.65
32340,14.660,2.312,215.753,215.422,44.89,62.65
32370,14.609,2.306,215.752,215.422,44.89,62.65
32400,14.558,2.300,215.752,215.422,44.89,62.65
32430,14.507,2.294,215.751,215.422,44.89,62.65
32460,14.457,2.288,215.750,215.422,44.89,62.65
32490,14.406,2.283,215.749,215.422,44.89,62.65
32520,14.357,2.277,215.749,215.422,44.89,62.65
32550,14.307,2.271,215.748,215.422,44.89,62.65
32580,14.257,2.265,215.747,215.422,44.89,62.65
32610,14.208,2.260,215.746,215.422,44.89,62.65
32640,14.159,2.254,215.746,215.422,44.89,62.65
32670,14.110,2.248,215.745,215.422,44.89,62.65
32700,14.062,2.242,215.744,215.422,44.89,62.65
32730,14.014,2.237,215.743,215.422,44.89,62.65
32760,13.966,2.231,215.743,215.422,44.89,62.65
32790,13.918,2.225,215.742,215.422,44.89,62.65
32820,13.870,2.220,215.741,215.422,44.89,62.65
32850,13.823,2.214,215.741,215.422,44.89,62.65
32880,13.775,2.209,215.740,215.422,44.89,62.65
32910,13.729,2.203,215.739,215.422,44.89,62.65
32940,13.682,2.198,215.738,215.422,44.89,62.65
32970,13.635,2.192,215.738,215.422,44.89,62.65
33000,13.589,2.187,215.737,215.422,44.89,62.65
33030,13.543,2.181,215.736,215.422,44.89,62.65
33060,13.497,2.176,215.736,215.422,44.89,62.65
33090,13.451,2.170,215.735,215.422,44.89,62.65
33120,13.406,2.165,215.734,215.422,44.89,62.65
33150,13.361,2.159,215.733,215.422,44.89,62.65
33180,13.316,2.154,215.733,215.422,44.89,62.65
33210,13.271,2.149,215.732,215.422,44.89,62.65
33240,13.226,2.143,215.731,215.422,44.89,62.65
33270,13.182,2.138,215.731,215.422,44.89,62.65
33300,13.138,2.133,215.730,215.422,44.89,62.65
33330,13.094,2.127,215.729,215.422,44.89,62.65
33360,13.050,2.122,215.729,215.422,44.89,62.65
33390,13.006,2.117,215.728,215.422,44.89,62.65
33420,12.963,2.111,215.727,215.422,44.89,62.65
33450,12.920,2.106,215.727,215.422,44.89,62.65
33480,12.877,2.101,215.726,215.422,44.89,62.65
33510,12.834,2.096,215.725,215.422,44.89,62.65
33540,12.791,2.091,215.725,215.422,44.89,62.65
33570,12.749,2.085,215.724,215.422,44.89,62.65
33600,12.707,2.080,215.723,215.422,44.89,62.65
33630,12.665,2.075,215.723,215.422,44.89,62.65
33660,12.623,2.070,215.722,215.422,44.89,62.65
33690,12.581,2.065,215.721,215.422,44.89,62.65
