osm_id,building,E,N,max_depth_m,max_speed_ms,max_dv_m2s,hazard_H,arrival_h,at_risk_depth0.5,at_risk_gtH2
1316595322,yes,1542575.0,5196645.0,0.51,1.47,0.98,4,1.83,True,True
1316595323,yes,1542572.0,5196618.0,0.5,1.49,1.01,4,1.83,True,True
1316595324,yes,1542545.0,5196601.0,0.5,1.5,1.03,4,1.83,True,True
1316595325,yes,1542566.0,5196602.0,0.5,1.49,1.01,4,1.83,True,True
1316595326,yes,1542713.0,5196628.0,0.57,1.5,1.1,4,1.87,True,True
1316595327,yes,1542732.0,5196638.0,0.59,1.53,1.17,4,1.91,True,True
1316595328,yes,1542746.0,5196635.0,0.6,1.55,1.21,4,1.92,True,True
1316595329,yes,1542766.0,5196635.0,0.61,1.58,1.25,4,1.92,True,True
1316595330,yes,1542751.0,5196616.0,0.59,1.51,1.14,4,1.92,True,True
1316595331,yes,1542916.0,5196562.0,0.67,1.56,1.43,5,1.92,True,True
1316595332,yes,1542893.0,5196568.0,0.66,1.54,1.36,5,1.92,True,True
1316595333,yes,1542590.0,5196404.0,0.49,1.39,0.87,4,1.83,False,True
1316595334,yes,1542279.0,5196452.0,0.4,1.18,0.55,2,1.83,False,False
1316595335,yes,1542308.0,5196476.0,0.46,1.26,0.68,2,1.83,False,False
1316595336,yes,1542296.0,5196427.0,0.39,1.15,0.53,2,1.83,False,False
1347030991,yes,1542227.0,5197331.0,0.23,0.76,0.21,1,2.08,False,False
1347030992,yes,1542319.0,5197295.0,0.23,0.76,0.21,1,2.08,False,False
1347030993,yes,1542338.0,5197270.0,0.22,0.78,0.2,1,2.08,False,False
1347030994,yes,1542328.0,5197264.0,0.22,0.78,0.2,1,2.08,False,False
1347030995,yes,1542369.0,5197259.0,0.21,0.76,0.19,1,2.08,False,False
1347030996,yes,1542368.0,5197240.0,0.23,0.8,0.22,1,2.07,False,False
1347030997,yes,1542383.0,5197229.0,0.22,0.77,0.2,1,2.08,False,False
1347030998,yes,1542377.0,5197403.0,0.11,0.48,0.06,1,2.25,False,False
1347031010,yes,1542635.0,5197279.0,0.14,0.6,0.1,1,2.23,False,False
1347031019,detached,1542421.0,5196980.0,0.51,1.41,0.99,4,1.84,True,True
1347031020,yes,1542463.0,5196938.0,0.54,1.45,1.11,4,1.83,True,True
1347031021,yes,1542443.0,5196944.0,0.53,1.44,1.08,4,1.83,True,True
1347033693,detached,1542198.0,5197038.0,0.44,1.25,0.64,2,1.83,False,False
1347033694,garage,1542193.0,5197027.0,0.44,1.25,0.64,2,1.83,False,False
1347033722,detached,1543201.0,5197116.0,0.15,0.62,0.12,1,,False,False
1347033723,garage,1543211.0,5197134.0,0.13,0.55,0.09,1,,False,False
1347033724,detached,1542663.0,5196926.0,0.31,0.97,0.33,2,1.99,False,False
1347033725,yes,1542645.0,5196936.0,0.34,1.06,0.42,2,1.96,False,False
1347033726,yes,1542649.0,5196913.0,0.38,1.19,0.54,2,1.95,False,False
1347033727,detached,1542427.0,5196751.0,0.51,1.4,0.89,4,1.83,True,True
1347033728,garage,1542422.0,5196722.0,0.51,1.43,0.95,4,1.83,True,True
1347033729,yes,1542411.0,5196710.0,0.53,1.49,1.06,4,1.83,True,True
1347033730,yes,1542232.0,5196796.0,0.52,1.54,1.05,4,1.75,True,True
1481842780,yes,1545463.0,5195711.0,0.36,1.07,0.46,2,2.39,False,False
563119968,yes,1547639.0,5195376.0,0.32,1.07,0.5,2,2.8,False,False
563119969,yes,1547628.0,5195390.0,0.31,1.01,0.43,2,2.82,False,False
563119970,yes,1547656.0,5195397.0,0.31,1.01,0.43,2,2.83,False,False
563119971,yes,1547224.0,5195288.0,0.37,1.3,0.8,2,2.67,False,False
563119972,yes,1547205.0,5195300.0,0.37,1.29,0.79,2,2.67,False,False
563119973,yes,1547313.0,5195510.0,0.23,0.79,0.22,1,2.81,False,False
563119974,yes,1547301.0,5195509.0,0.23,0.79,0.22,1,2.81,False,False
563119975,yes,1547257.0,5195456.0,0.3,1.02,0.41,2,2.74,False,False
563119976,yes,1547436.0,5195403.0,0.31,1.03,0.42,2,2.75,False,False
563119977,yes,1547438.0,5195424.0,0.29,0.97,0.37,1,2.75,False,False
563119978,yes,1547420.0,5195340.0,0.39,1.34,0.91,2,2.75,False,False
563119979,yes,1547397.0,5195332.0,0.39,1.37,0.93,2,2.75,False,False
563119983,yes,1547705.0,5195139.0,0.33,1.25,0.7,2,2.8,False,False
563119984,yes,1547713.0,5195109.0,0.32,1.22,0.64,2,2.83,False,False
903175539,yes,1548758.0,5194477.0,0.12,0.49,0.06,1,3.33,False,False
903175540,yes,1548755.0,5194418.0,0.17,0.59,0.12,1,3.3,False,False
903175541,yes,1548868.0,5194395.0,0.15,0.58,0.1,1,3.35,False,False
903175542,yes,1548919.0,5194424.0,0.11,0.47,0.06,1,,False,False
903175545,yes,1548891.0,5194536.0,0.12,0.57,0.09,1,3.24,False,False
903175546,yes,1548869.0,5194541.0,0.14,0.6,0.11,1,3.21,False,False
903175547,yes,1548926.0,5194534.0,0.12,0.57,0.09,1,3.29,False,False
903175551,yes,1548731.0,5194639.0,0.19,0.67,0.15,1,3.12,False,False
903175552,yes,1548744.0,5194603.0,0.18,0.65,0.14,1,3.15,False,False
903175554,yes,1548559.0,5194654.0,0.2,0.76,0.2,1,3.11,False,False
903175555,yes,1548556.0,5194622.0,0.18,0.7,0.16,1,3.13,False,False
903175557,yes,1548475.0,5194681.0,0.24,0.92,0.31,1,3.05,False,False
903175568,yes,1548287.0,5194760.0,0.31,0.99,0.43,2,3.0,False,False
903175569,yes,1548344.0,5194800.0,0.32,1.0,0.45,2,3.0,False,False
903175570,yes,1548313.0,5194799.0,0.31,1.01,0.43,2,3.0,False,False
903175574,yes,1548204.0,5194556.0,0.11,0.49,0.06,1,3.17,False,False
903175575,yes,1548212.0,5194566.0,0.11,0.51,0.07,1,3.17,False,False
903175576,yes,1548205.0,5194571.0,0.11,0.51,0.07,1,3.17,False,False
903175581,yes,1548388.0,5194956.0,0.26,1.11,0.48,1,2.95,False,False
903175582,yes,1548384.0,5194932.0,0.26,1.11,0.48,1,2.96,False,False
903175583,yes,1548368.0,5194926.0,0.26,1.11,0.49,1,2.94,False,False
903175584,yes,1548400.0,5194924.0,0.26,1.1,0.47,1,2.98,False,False
903175591,yes,1548460.0,5195122.0,0.32,1.07,0.49,2,2.97,False,False
903175593,yes,1548411.0,5195052.0,0.26,1.01,0.41,1,2.97,False,False
903175594,yes,1548408.0,5195030.0,0.26,1.02,0.42,1,2.96,False,False
903183580,yes,1548193.0,5194901.0,0.28,1.11,0.53,2,2.92,False,False
903183581,yes,1548182.0,5194879.0,0.28,1.09,0.49,2,2.92,False,False
903183582,yes,1548128.0,5194879.0,0.31,1.05,0.48,2,2.92,False,False
903183584,yes,1548138.0,5194811.0,0.31,0.98,0.4,2,2.92,False,False
903183585,yes,1548159.0,5194804.0,0.3,1.01,0.42,2,2.92,False,False
903183587,yes,1548089.0,5194813.0,0.31,0.93,0.37,2,2.93,False,False
903183590,yes,1547672.0,5194952.0,0.29,0.92,0.33,1,2.83,False,False
903183591,yes,1547697.0,5194976.0,0.3,0.94,0.35,1,2.83,False,False
903183592,yes,1547193.0,5195109.0,0.31,1.11,0.51,2,2.71,False,False
903183602,yes,1547819.0,5194431.0,0.16,0.61,0.12,1,3.07,False,False
903183603,yes,1547831.0,5194431.0,0.16,0.59,0.11,1,3.08,False,False
903183604,yes,1547784.0,5194345.0,0.24,0.85,0.26,1,3.0,False,False
903183613,yes,1547629.0,5194488.0,0.17,0.66,0.13,1,3.0,False,False
903183614,yes,1547634.0,5194479.0,0.18,0.64,0.12,1,3.0,False,False
903183617,yes,1547571.0,5194416.0,0.3,0.98,0.36,1,2.92,False,False
903183619,yes,1547685.0,5194622.0,0.16,0.65,0.13,1,3.0,False,False
903183621,yes,1547510.0,5194522.0,0.15,0.62,0.11,1,2.99,False,False
903183623,yes,1547396.0,5194565.0,0.16,0.62,0.12,1,2.92,False,False
903183624,yes,1547381.0,5194564.0,0.16,0.62,0.12,1,2.92,False,False
903183629,yes,1547937.0,5194160.0,0.35,1.0,0.43,2,3.0,False,False
903183631,yes,1547585.0,5194210.0,0.32,0.93,0.34,2,2.92,False,False
903183632,yes,1547588.0,5194203.0,0.32,0.93,0.34,2,2.92,False,False
1315517221,yes,1547325.0,5195539.0,0.19,0.68,0.16,1,,False,False
1315517222,yes,1547310.0,5195545.0,0.17,0.62,0.13,1,,False,False
1315517223,yes,1547222.0,5195453.0,0.3,1.01,0.41,2,2.74,False,False
1315517224,yes,1547254.0,5195423.0,0.32,1.1,0.51,2,2.72,False,False
1315517225,yes,1547401.0,5195409.0,0.32,1.05,0.45,2,2.75,False,False
1315517226,yes,1547174.0,5195275.0,0.37,1.28,0.79,2,2.67,False,False
1315517227,yes,1547215.0,5195277.0,0.37,1.3,0.8,2,2.67,False,False
1315517228,yes,1547374.0,5195315.0,0.38,1.4,0.94,2,2.75,False,False
1315517229,yes,1547674.0,5195426.0,0.28,0.87,0.31,1,2.83,False,False
1315517230,yes,1547690.0,5195394.0,0.31,1.01,0.44,2,2.83,False,False
1315517231,yes,1547605.0,5195255.0,0.36,1.35,0.86,2,2.75,False,False
1315517232,yes,1547607.0,5195224.0,0.36,1.38,0.91,2,2.75,False,False
1315517233,yes,1547821.0,5195095.0,0.32,1.22,0.67,2,2.83,False,False
1315517234,yes,1547800.0,5195049.0,0.32,1.11,0.5,2,2.83,False,False
1315517235,yes,1547491.0,5195035.0,0.28,1.0,0.39,1,2.79,False,False
1315517236,yes,1548217.0,5195085.0,0.28,1.01,0.4,1,2.92,False,False
1315517237,yes,1548205.0,5195074.0,0.27,1.03,0.41,1,2.92,False,False
1315517238,yes,1548199.0,5195048.0,0.27,1.06,0.44,1,2.92,False,False
1315517239,yes,1548210.0,5195021.0,0.27,1.09,0.48,1,2.92,False,False
1315517240,yes,1548395.0,5194970.0,0.26,1.09,0.47,1,2.94,False,False
1315517241,yes,1548366.0,5194938.0,0.26,1.11,0.49,1,2.94,False,False
1315517242,yes,1548393.0,5194913.0,0.26,1.1,0.48,1,2.97,False,False
1315517243,yes,1548392.0,5194902.0,0.26,1.1,0.48,1,2.97,False,False
1315517244,yes,1548462.0,5195102.0,0.3,1.03,0.44,2,2.99,False,False
1315517245,yes,1548774.0,5195120.0,0.3,1.17,0.59,2,3.0,False,False
1315517246,yes,1548721.0,5195127.0,0.31,1.18,0.63,2,3.0,False,False
1315517247,yes,1548911.0,5195098.0,0.29,1.02,0.45,1,3.08,False,False
1315517248,yes,1548889.0,5195076.0,0.3,1.04,0.48,2,3.08,False,False
1315517249,yes,1548899.0,5195065.0,0.3,1.04,0.48,2,3.08,False,False
1315517251,yes,1548579.0,5195314.0,0.22,0.85,0.27,1,3.03,False,False
1315517252,yes,1548621.0,5195330.0,0.14,0.59,0.11,1,,False,False
1315517253,yes,1548531.0,5195348.0,0.14,0.59,0.13,1,,False,False
1315517254,yes,1548444.0,5195278.0,0.35,1.2,0.7,2,2.92,False,False
1315517255,yes,1548456.0,5195242.0,0.37,1.28,0.82,2,2.92,False,False
1315517256,yes,1548479.0,5195253.0,0.36,1.26,0.79,2,2.95,False,False
1315517270,yes,1548890.0,5195274.0,0.15,0.67,0.13,1,3.13,False,False
1315517271,yes,1548899.0,5195267.0,0.15,0.67,0.13,1,3.13,False,False
1315518319,yes,1549434.0,5195053.0,0.26,0.96,0.37,1,3.17,False,False
1315518320,yes,1549411.0,5195083.0,0.24,0.95,0.37,1,3.17,False,False
1315518321,yes,1549404.0,5195052.0,0.26,0.94,0.35,1,3.17,False,False
1315518322,yes,1549379.0,5195060.0,0.26,0.92,0.34,1,3.17,False,False
1315518323,yes,1549370.0,5195078.0,0.25,0.93,0.36,1,3.17,False,False
1315518324,yes,1549305.0,5195096.0,0.26,0.91,0.34,1,3.17,False,False
1315518325,yes,1549211.0,5194992.0,0.28,1.01,0.4,1,3.14,False,False
1315518326,yes,1549182.0,5194978.0,0.29,1.05,0.42,2,3.09,False,False
1315518327,yes,1549176.0,5194964.0,0.29,1.05,0.43,2,3.08,False,False
1315518328,yes,1549094.0,5195042.0,0.27,0.97,0.37,1,3.08,False,False
1315518335,yes,1548346.0,5195348.0,0.21,0.87,0.28,1,2.97,False,False
1315518336,yes,1548336.0,5195342.0,0.22,0.92,0.32,1,2.96,False,False
1315518337,yes,1548417.0,5195340.0,0.18,0.71,0.19,1,3.01,False,False
1315518338,yes,1548238.0,5195362.0,0.26,1.02,0.41,1,2.92,False,False
1315518339,yes,1548284.0,5195364.0,0.21,0.93,0.31,1,2.96,False,False
1315518340,yes,1548281.0,5195343.0,0.26,1.04,0.43,1,2.94,False,False
1315518341,yes,1548311.0,5195356.0,0.24,0.98,0.37,1,2.95,False,False
1315518342,yes,1548309.0,5195346.0,0.24,0.98,0.37,1,2.95,False,False
1315518343,yes,1548327.0,5195322.0,0.28,1.05,0.46,1,2.94,False,False
1316595124,yes,1546763.0,5194227.0,0.54,1.53,1.17,4,2.75,True,True
1316595125,yes,1546807.0,5194215.0,0.52,1.55,1.12,4,2.75,True,True
1316595126,yes,1546817.0,5194211.0,0.52,1.55,1.12,4,2.75,True,True
1316595127,yes,1546775.0,5194178.0,0.52,1.51,1.13,4,2.75,True,True
1316595128,yes,1546736.0,5194179.0,0.51,1.5,1.09,4,2.75,True,True
1316595129,yes,1546730.0,5194169.0,0.51,1.5,1.09,4,2.75,True,True
1316595130,yes,1546708.0,5194056.0,0.43,1.3,0.67,2,2.79,False,False
1316595131,yes,1546754.0,5194068.0,0.45,1.34,0.73,4,2.82,False,True
1316595132,yes,1546871.0,5193954.0,0.41,1.18,0.6,2,2.83,False,False
1316595133,yes,1546850.0,5193942.0,0.4,1.14,0.56,2,2.83,False,False
1316595134,yes,1546860.0,5193931.0,0.35,1.06,0.45,2,2.83,False,False
1316595135,yes,1546804.0,5193955.0,0.39,1.11,0.52,2,2.83,False,False
1316595136,yes,1547063.0,5193864.0,0.37,1.16,0.51,2,2.84,False,False
1316595137,yes,1547092.0,5193870.0,0.39,1.22,0.57,2,2.85,False,False
1316595138,yes,1547100.0,5193921.0,0.48,1.4,0.89,4,2.83,False,True
1316595139,yes,1547088.0,5193956.0,0.51,1.44,1.0,4,2.83,True,True
1316595140,yes,1547267.0,5193947.0,0.51,1.58,1.26,4,2.83,True,True
1316595141,yes,1547297.0,5193989.0,0.51,1.6,1.28,4,2.83,True,True
1316595142,yes,1547339.0,5194006.0,0.5,1.56,1.17,4,2.83,True,True
1316595143,yes,1547356.0,5193973.0,0.48,1.55,1.13,4,2.83,False,True
1316595144,yes,1547234.0,5193867.0,0.48,1.39,0.91,4,2.83,False,True
1316595145,yes,1547221.0,5193861.0,0.48,1.39,0.91,4,2.83,False,True
1316595146,yes,1547201.0,5193865.0,0.47,1.35,0.85,4,2.83,False,True
1316595147,yes,1547280.0,5193814.0,0.44,1.33,0.72,2,2.89,False,False
1316595148,yes,1547715.0,5193645.0,0.58,1.52,1.41,4,2.92,True,True
1316595149,yes,1547751.0,5193658.0,0.61,1.54,1.49,4,2.92,True,True
1316595150,yes,1547755.0,5193676.0,0.64,1.58,1.61,5,2.92,True,True
1316595151,yes,1547797.0,5193734.0,0.73,1.73,2.03,5,2.92,True,True
1316595152,yes,1547796.0,5193771.0,0.74,1.78,2.12,5,2.92,True,True
1316595153,yes,1547800.0,5193760.0,0.75,1.79,2.22,5,2.92,True,True
1316595154,yes,1547868.0,5193886.0,0.31,1.06,0.49,2,2.99,False,False
1316595155,yes,1547859.0,5193900.0,0.33,1.07,0.5,2,2.96,False,False
1316595156,yes,1547829.0,5193903.0,0.37,1.18,0.64,2,2.95,False,False
1316595157,yes,1547808.0,5193897.0,0.47,1.45,0.95,4,2.92,False,True
1316595158,yes,1547837.0,5193865.0,0.49,1.46,0.99,4,2.92,False,True
1316595159,yes,1547857.0,5193854.0,0.53,1.52,1.16,4,2.92,True,True
1316595160,yes,1547862.0,5193866.0,0.39,1.23,0.71,2,2.97,False,False
1316595161,yes,1547533.0,5193996.0,0.46,1.45,0.98,4,2.88,False,True
1316595162,yes,1547555.0,5193994.0,0.46,1.45,0.97,4,2.91,False,True
1316595163,yes,1547564.0,5193965.0,0.45,1.44,0.91,4,2.92,False,True
1316595164,yes,1548125.0,5193892.0,0.22,0.78,0.2,1,3.08,False,False
1316595165,yes,1548081.0,5193895.0,0.18,0.68,0.14,1,3.08,False,False
1316595166,yes,1548329.0,5193880.0,0.31,0.94,0.34,2,3.11,False,False
1316595167,yes,1548108.0,5193899.0,0.19,0.72,0.16,1,3.08,False,False
1316595168,yes,1548157.0,5193688.0,0.69,1.94,2.38,5,3.0,True,True
1316595169,yes,1548403.0,5193921.0,0.2,0.67,0.16,1,3.19,False,False
1316595170,yes,1548715.0,5193703.0,0.68,2.04,2.69,5,3.08,True,True
1316595171,yes,1548699.0,5193682.0,0.7,2.1,3.06,5,3.08,True,True
1316595172,yes,1548462.0,5193677.0,0.74,1.93,2.75,5,3.0,True,True
1316595173,yes,1548862.0,5193629.0,0.64,1.91,2.2,5,3.08,True,True
1316595174,yes,1548947.0,5193560.0,0.63,1.72,1.72,5,3.08,True,True
1316595175,yes,1548183.0,5194079.0,0.22,0.78,0.2,1,3.09,False,False
1316595176,yes,1548156.0,5194112.0,0.28,0.85,0.29,1,3.08,False,False
1316595177,yes,1548044.0,5194155.0,0.31,0.96,0.36,2,3.04,False,False
1316595178,yes,1548098.0,5194036.0,0.28,0.87,0.29,1,3.08,False,False
1316595179,yes,1548105.0,5194023.0,0.27,0.86,0.27,1,3.08,False,False
1316595180,yes,1548090.0,5193998.0,0.29,0.88,0.29,1,3.08,False,False
1316595181,yes,1548150.0,5194004.0,0.26,0.84,0.25,1,3.08,False,False
1316595182,yes,1548158.0,5193990.0,0.27,0.87,0.28,1,3.08,False,False
1316595183,yes,1547925.0,5194041.0,0.33,0.91,0.34,2,3.0,False,False
1316595184,yes,1547904.0,5194063.0,0.34,0.92,0.36,2,3.0,False,False
1316595185,yes,1547943.0,5194149.0,0.34,0.99,0.41,2,3.0,False,False
1316595186,yes,1548093.0,5194220.0,0.32,1.0,0.4,2,3.08,False,False
1316595187,yes,1548075.0,5194184.0,0.31,0.98,0.38,2,3.08,False,False
1316595188,yes,1548101.0,5194296.0,0.26,0.93,0.3,1,3.09,False,False
1316595189,yes,1548125.0,5194308.0,0.24,0.84,0.26,1,3.12,False,False
1316595190,yes,1548150.0,5194315.0,0.24,0.81,0.25,1,3.13,False,False
1316595191,yes,1548160.0,5194311.0,0.24,0.81,0.25,1,3.13,False,False
1316595192,yes,1548113.0,5194347.0,0.18,0.68,0.14,1,3.17,False,False
1316595193,yes,1548133.0,5194353.0,0.18,0.69,0.15,1,3.17,False,False
1316595194,yes,1548101.0,5194374.0,0.16,0.66,0.13,1,3.17,False,False
1316595195,yes,1548145.0,5194376.0,0.18,0.67,0.14,1,3.17,False,False
1316595196,yes,1548183.0,5194371.0,0.19,0.66,0.15,1,3.16,False,False
1316595197,yes,1548179.0,5194417.0,0.16,0.63,0.12,1,3.17,False,False
1316595198,yes,1548253.0,5194371.0,0.18,0.65,0.14,1,3.17,False,False
1316595199,yes,1548242.0,5194339.0,0.22,0.72,0.19,1,3.13,False,False
1316595200,yes,1548017.0,5194382.0,0.16,0.59,0.11,1,3.12,False,False
1316595201,yes,1548024.0,5194374.0,0.18,0.64,0.13,1,3.12,False,False
1316595202,yes,1547994.0,5194424.0,0.15,0.58,0.1,1,3.17,False,False
1316595203,yes,1547937.0,5194380.0,0.15,0.61,0.11,1,3.07,False,False
1316595204,yes,1547926.0,5194485.0,0.14,0.59,0.1,1,3.09,False,False
1316595205,yes,1548070.0,5194574.0,0.14,0.54,0.09,1,3.13,False,False
1316595206,yes,1548090.0,5194568.0,0.14,0.53,0.09,1,3.13,False,False
1316595207,yes,1548112.0,5194573.0,0.13,0.53,0.09,1,3.12,False,False
1316595208,yes,1548109.0,5194563.0,0.13,0.53,0.09,1,3.12,False,False
1316595209,yes,1548067.0,5194526.0,0.13,0.51,0.08,1,3.17,False,False
1316595210,yes,1548080.0,5194519.0,0.12,0.51,0.08,1,3.17,False,False
1316595211,yes,1548024.0,5194546.0,0.13,0.55,0.09,1,3.14,False,False
1316595212,yes,1548134.0,5194493.0,0.12,0.54,0.08,1,3.19,False,False
1316595214,yes,1548085.0,5194647.0,0.17,0.64,0.13,1,3.08,False,False
1316595215,yes,1548327.0,5194720.0,0.31,0.94,0.41,2,3.0,False,False
1316595216,yes,1549295.0,5194131.0,0.26,0.87,0.31,1,3.42,False,False
1316595217,yes,1549308.0,5194097.0,0.25,0.88,0.32,1,3.42,False,False
1316595218,yes,1548519.0,5194536.0,0.13,0.55,0.09,1,3.22,False,False
1316595219,yes,1548512.0,5194527.0,0.13,0.55,0.09,1,3.22,False,False
1316595220,yes,1548644.0,5194410.0,0.16,0.59,0.12,1,3.31,False,False
1316595221,yes,1548634.0,5194412.0,0.16,0.6,0.12,1,3.29,False,False
1316595222,yes,1548787.0,5194584.0,0.17,0.65,0.13,1,3.17,False,False
1316595223,yes,1548768.0,5194579.0,0.16,0.62,0.12,1,3.17,False,False
1316595224,yes,1548580.0,5194670.0,0.22,0.82,0.24,1,3.09,False,False
1316595225,yes,1548533.0,5194708.0,0.26,0.98,0.38,1,3.03,False,False
1316595226,yes,1548461.0,5194650.0,0.19,0.8,0.2,1,3.1,False,False
1316595227,yes,1547765.0,5194307.0,0.3,1.0,0.4,2,3.0,False,False
1316595228,yes,1547616.0,5194194.0,0.33,0.95,0.36,2,2.92,False,False
1316595229,yes,1547613.0,5194179.0,0.35,0.98,0.39,2,2.92,False,False
1316595230,yes,1547595.0,5194200.0,0.33,0.94,0.35,2,2.92,False,False
1316595231,yes,1547381.0,5194276.0,0.32,0.99,0.35,2,2.91,False,False
1316595232,yes,1547331.0,5194287.0,0.33,1.03,0.39,2,2.88,False,False
1316595233,yes,1547098.0,5194140.0,0.56,1.62,1.36,4,2.83,True,True
1316595234,yes,1547128.0,5194123.0,0.56,1.65,1.46,4,2.83,True,True
1316595235,yes,1547111.0,5194110.0,0.57,1.62,1.37,4,2.83,True,True
1316595236,yes,1547376.0,5194477.0,0.33,1.03,0.44,2,2.91,False,False
1316595237,yes,1547383.0,5194464.0,0.32,1.01,0.42,2,2.92,False,False
1316595238,yes,1547528.0,5194506.0,0.18,0.69,0.15,1,2.97,False,False
1316595239,yes,1547098.0,5194773.0,0.16,0.62,0.13,1,2.83,False,False
1316595240,yes,1547181.0,5195142.0,0.32,1.15,0.57,2,2.67,False,False
1347033758,detached,1549809.0,5195089.0,0.12,0.54,0.09,1,,False,False
1347033759,yes,1549798.0,5195069.0,0.15,0.59,0.12,1,,False,False
1347033762,detached,1550102.0,5195011.0,0.15,0.59,0.11,1,3.41,False,False
1347033763,garage,1550080.0,5194993.0,0.18,0.67,0.16,1,3.37,False,False
1347033765,yes,1550102.0,5195025.0,0.12,0.43,0.07,1,,False,False
1347035836,detached,1550256.0,5194401.0,0.28,1.04,0.53,1,3.33,False,False
1347035837,yes,1550221.0,5194397.0,0.3,0.98,0.48,1,3.36,False,False
1347035838,yes,1550246.0,5194365.0,0.29,1.0,0.47,1,3.39,False,False
1347035839,detached,1550208.0,5194283.0,0.3,0.95,0.41,2,3.42,False,False
1347035840,garage,1550237.0,5194294.0,0.3,0.97,0.42,1,3.42,False,False
1347035841,detached,1550184.0,5194201.0,0.3,0.94,0.39,2,3.42,False,False
1347035842,garage,1550204.0,5194188.0,0.3,0.94,0.39,2,3.46,False,False
1347035843,detached,1550073.0,5194231.0,0.28,0.9,0.34,1,3.44,False,False
1347035844,garage,1550091.0,5194208.0,0.29,0.9,0.35,1,3.45,False,False
1347035845,garage,1550114.0,5194209.0,0.29,0.9,0.34,1,3.44,False,False
1347035846,detached,1550145.0,5194046.0,0.23,0.78,0.24,1,3.67,False,False
1347035847,yes,1550116.0,5194016.0,0.22,0.79,0.23,1,3.67,False,False
1347035848,detached,1550130.0,5193899.0,0.27,0.8,0.25,1,3.46,False,False
1347035857,detached,1549692.0,5194189.0,0.24,0.8,0.24,1,3.52,False,False
1347035858,garage,1549705.0,5194164.0,0.26,0.84,0.28,1,3.54,False,False
1347035859,yes,1549630.0,5194144.0,0.25,0.88,0.29,1,3.5,False,False
1347035860,detached,1549545.0,5194348.0,0.23,0.75,0.21,1,3.41,False,False
1347035861,yes,1549599.0,5194354.0,0.25,0.78,0.23,1,3.35,False,False
903175512,yes,1552868.0,5191838.0,0.2,0.89,0.32,1,4.0,False,False
903175523,yes,1552793.0,5191886.0,0.22,0.98,0.42,1,3.95,False,False
903175524,yes,1552742.0,5191901.0,0.22,1.02,0.48,1,3.92,False,False
903175527,yes,1552690.0,5191909.0,0.23,1.03,0.5,1,3.92,False,False
903175503,yes,1551114.0,5192940.0,0.28,1.05,0.4,1,3.5,False,False
1347033769,detached,1550367.0,5194909.0,0.18,0.6,0.12,1,,False,False
1347033770,yes,1550388.0,5194905.0,0.18,0.61,0.13,1,,False,False
1347033771,yes,1550379.0,5194897.0,0.21,0.69,0.19,1,3.42,False,False
1347033772,detached,1550503.0,5194507.0,0.23,0.92,0.35,1,3.42,False,False
1347033773,yes,1550477.0,5194494.0,0.23,0.98,0.41,1,3.42,False,False
1347033774,yes,1550512.0,5194494.0,0.23,0.95,0.39,1,3.42,False,False
1347033775,garage,1550524.0,5194469.0,0.23,0.98,0.41,1,3.42,False,False
1347033776,yes,1550728.0,5194586.0,0.23,0.97,0.35,1,3.47,False,False
1347033777,detached,1550832.0,5194513.0,0.23,0.99,0.39,1,3.5,False,False
1347033778,garage,1550831.0,5194484.0,0.24,1.01,0.42,1,3.5,False,False
1347033779,detached,1550973.0,5194463.0,0.23,1.02,0.44,1,3.5,False,False
1347033780,yes,1551010.0,5194470.0,0.23,1.01,0.43,1,3.5,False,False
1347033781,yes,1551017.0,5194483.0,0.23,1.0,0.42,1,3.5,False,False
1347033782,yes,1551114.0,5194628.0,0.25,0.94,0.35,1,3.58,False,False
1347033783,detached,1551100.0,5194575.0,0.23,0.9,0.3,1,3.58,False,False
1347033784,yes,1551228.0,5194680.0,0.25,0.96,0.35,1,3.58,False,False
1347033785,yes,1551227.0,5194668.0,0.25,0.96,0.35,1,3.58,False,False
1347033786,yes,1551333.0,5194716.0,0.25,0.96,0.38,1,3.58,False,False
1347033787,yes,1551386.0,5194653.0,0.26,1.03,0.43,1,3.65,False,False
1347033788,yes,1551364.0,5194659.0,0.26,1.02,0.41,1,3.65,False,False
1347033789,yes,1551329.0,5194495.0,0.18,0.83,0.22,1,3.6,False,False
1347033790,yes,1551394.0,5194463.0,0.19,0.82,0.23,1,3.67,False,False
1347033791,detached,1551274.0,5194445.0,0.19,0.88,0.28,1,3.58,False,False
1347033792,garage,1551280.0,5194433.0,0.19,0.88,0.28,1,3.58,False,False
1347033793,detached,1551400.0,5194396.0,0.18,0.81,0.24,1,3.65,False,False
1347033794,garage,1551402.0,5194379.0,0.17,0.83,0.25,1,3.65,False,False
1347033795,garage,1551368.0,5194370.0,0.18,0.87,0.29,1,3.59,False,False
1347033796,yes,1551498.0,5194014.0,0.22,0.86,0.26,1,3.72,False,False
1347033797,yes,1551508.0,5193979.0,0.27,0.99,0.4,1,3.69,False,False
1347033798,yes,1551495.0,5194001.0,0.22,0.86,0.26,1,3.72,False,False
1347033799,detached,1551749.0,5194425.0,0.19,0.81,0.23,1,3.77,False,False
1347033800,garage,1551752.0,5194396.0,0.13,0.6,0.11,1,3.82,False,False
1347033801,yes,1551599.0,5194462.0,0.23,0.89,0.32,1,3.67,False,False
1347033802,yes,1551551.0,5194466.0,0.21,0.89,0.29,1,3.67,False,False
