t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
3450,209.641,0.000,224.798,222.800,42.52,47.70
3480,206.066,0.000,224.776,222.800,42.52,47.70
3510,202.570,0.000,224.754,222.800,42.52,47.70
3540,199.150,0.000,224.732,222.800,42.52,47.70
3570,195.805,0.000,224.711,222.800,42.52,47.70
3600,192.533,0.000,224.690,222.800,42.52,47.70
3630,189.331,0.000,224.669,222.800,42.52,47.70
3660,186.198,0.000,224.648,222.800,42.52,47.70
3690,183.132,0.000,224.628,222.800,42.52,47.70
3720,180.132,0.000,224.609,222.800,42.52,47.70
3750,177.195,0.000,224.589,222.800,42.52,47.70
3780,174.320,0.000,224.570,222.800,42.52,47.70
3810,171.505,0.000,224.551,222.800,42.52,47.70
3840,168.749,0.000,224.533,222.800,42.52,47.70
3870,166.051,0.000,224.515,222.800,42.52,47.70
3900,163.408,0.000,224.497,222.800,42.52,47.70
3930,160.820,0.000,224.479,222.800,42.52,47.70
3960,158.286,0.000,224.462,222.800,42.52,47.70
3990,155.803,0.000,224.444,222.800,42.52,47.70
4020,153.370,0.000,224.427,222.800,42.52,47.70
4050,150.987,0.000,224.411,222.800,42.52,47.70
4080,148.651,0.000,224.394,222.800,42.52,47.70
4110,146.363,0.000,224.378,222.800,42.52,47.70
4140,144.120,0.000,224.362,222.800,42.52,47.70
4170,141.922,0.000,224.347,222.800,42.52,47.70
4200,139.768,0.000,224.331,222.800,42.52,47.70
4230,137.656,0.000,224.316,222.800,42.52,47.70
4260,135.585,0.000,224.301,222.800,42.52,47.70
4290,133.555,0.000,224.286,222.800,42.52,47.70
4320,131.565,0.000,224.271,222.800,42.52,47.70
4350,129.613,0.000,224.257,222.800,42.52,47.70
4380,127.698,0.000,224.243,222.800,42.52,47.70
4410,125.821,0.000,224.229,222.800,42.52,47.70
4440,123.979,0.000,224.215,222.800,42.52,47.70
4470,122.172,0.000,224.201,222.800,42.52,47.70
4500,120.400,0.000,224.188,222.800,42.52,47.70
4530,118.661,0.000,224.175,222.800,42.52,47.70
4560,116.955,0.000,224.162,222.800,42.52,47.70
4590,115.281,0.000,224.149,222.800,42.52,47.70
4620,113.637,0.000,224.136,222.800,42.52,47.70
4650,112.025,0.000,224.124,222.800,42.52,47.70
4680,110.442,0.000,224.111,222.800,42.52,47.70
4710,108.889,0.000,224.099,222.800,42.52,47.70
4740,107.363,0.000,224.087,222.800,42.52,47.70
4770,105.866,0.000,224.075,222.800,42.52,47.70
4800,104.396,0.000,224.063,222.800,42.52,47.70
4830,102.953,0.000,224.052,222.800,42.52,47.70
4860,101.535,0.000,224.040,222.800,42.52,47.70
4890,100.143,0.000,224.029,222.800,42.52,47.70
4920,98.776,0.000,224.018,222.800,42.52,47.70
4950,97.433,0.000,224.007,222.800,42.52,47.70
4980,96.114,0.000,223.996,222.800,42.52,47.70
5010,94.819,0.000,223.986,222.800,42.52,47.70
5040,93.546,0.000,223.975,222.800,42.52,47.70
5070,92.295,0.000,223.965,222.800,42.52,47.70
5100,91.067,0.000,223.955,222.800,42.52,47.70
5130,89.859,0.000,223.944,222.800,42.52,47.70
5160,88.673,0.000,223.934,222.800,42.52,47.70
5190,87.507,0.000,223.925,222.800,42.52,47.70
5220,86.361,0.000,223.915,222.800,42.52,47.70
5250,85.235,0.000,223.905,222.800,42.52,47.70
5280,84.127,0.000,223.896,222.800,42.52,47.70
5310,83.039,0.000,223.886,222.800,42.52,47.70
5340,81.969,0.000,223.877,222.800,42.52,47.70
5370,80.917,0.000,223.868,222.800,42.52,47.70
5400,79.883,0.000,223.859,222.800,42.52,47.70
5430,78.866,0.000,223.850,222.800,42.52,47.70
5460,77.866,0.000,223.841,222.800,42.52,47.70
5490,76.883,0.000,223.832,222.800,42.52,47.70
5520,75.915,0.000,223.824,222.800,42.52,47.70
5550,74.964,0.000,223.815,222.800,42.52,47.70
5580,74.028,0.000,223.807,222.800,42.52,47.70
5610,73.108,0.000,223.799,222.800,42.52,47.70
5640,72.203,0.000,223.790,222.800,42.52,47.70
5670,71.312,0.000,223.782,222.800,42.52,47.70
5700,70.435,0.000,223.774,222.800,42.52,47.70
5730,69.573,0.000,223.766,222.800,42.52,47.70
5760,68.725,0.000,223.759,222.800,42.52,47.70
5790,67.890,0.000,223.751,222.800,42.52,47.70
5820,67.068,0.000,223.743,222.800,42.52,47.70
5850,66.260,0.000,223.736,222.800,42.52,47.70
5880,65.464,0.000,223.728,222.800,42.52,47.70
5910,64.681,0.000,223.721,222.800,42.52,47.70
5940,63.910,0.000,223.714,222.800,42.52,47.70
5970,63.151,0.000,223.707,222.800,42.52,47.70
6000,62.404,0.000,223.699,222.800,42.52,47.70
6030,61.668,0.000,223.692,222.800,42.52,47.70
6060,60.944,0.000,223.685,222.800,42.52,47.70
6090,60.231,0.000,223.679,222.800,42.52,47.70
6120,59.529,0.000,223.672,222.800,42.52,47.70
6150,58.837,0.000,223.665,222.800,42.52,47.70
6180,58.157,0.000,223.658,222.800,42.52,47.70
6210,57.486,0.000,223.652,222.800,42.52,47.70
6240,56.826,0.000,223.645,222.800,42.52,47.70
6270,56.175,0.000,223.639,222.800,42.52,47.70
6300,55.535,0.000,223.633,222.800,42.52,47.70
6330,54.904,0.000,223.626,222.800,42.52,47.70
6360,54.282,0.000,223.620,222.800,42.52,47.70
6390,53.670,0.000,223.614,222.800,42.52,47.70
6420,53.066,0.000,223.608,222.800,42.52,47.70
6450,52.472,0.000,223.602,222.800,42.52,47.70
6480,51.886,0.000,223.596,222.800,42.52,47.70
6510,51.309,0.000,223.590,222.800,42.52,47.70
6540,50.741,0.000,223.584,222.800,42.52,47.70
6570,50.180,0.000,223.579,222.800,42.52,47.70
6600,49.628,0.000,223.573,222.800,42.52,47.70
6630,49.084,0.000,223.567,222.800,42.52,47.70
6660,48.547,0.000,223.562,222.800,42.52,47.70
6690,48.019,0.000,223.556,222.800,42.52,47.70
6720,47.497,0.000,223.551,222.800,42.52,47.70
6750,46.984,0.000,223.545,222.800,42.52,47.70
6780,46.477,0.000,223.540,222.800,42.52,47.70
6810,45.978,0.000,223.535,222.800,42.52,47.70
6840,45.486,0.000,223.530,222.800,42.52,47.70
6870,45.001,0.000,223.524,222.800,42.52,47.70
6900,44.522,0.000,223.519,222.800,42.52,47.70
6930,44.050,0.000,223.514,222.800,42.52,47.70
6960,43.585,0.000,223.509,222.800,42.52,47.70
6990,43.126,0.000,223.504,222.800,42.52,47.70
7020,42.674,0.000,223.499,222.800,42.52,47.70
7050,42.228,0.000,223.495,222.800,42.52,47.70
7080,41.788,0.000,223.490,222.800,42.52,47.70
7110,41.354,0.000,223.485,222.800,42.52,47.70
7140,40.926,0.000,223.480,222.800,42.52,47.70
7170,40.503,0.000,223.476,222.800,42.52,47.70
7200,40.087,0.000,223.471,222.800,42.52,47.70
7230,39.676,0.000,223.466,222.800,42.52,47.70
7260,39.271,0.000,223.462,222.800,42.52,47.70
7290,38.871,0.000,223.457,222.800,42.52,47.70
7320,38.476,0.000,223.453,222.800,42.52,47.70
7350,38.087,0.000,223.449,222.800,42.52,47.70
7380,37.703,0.000,223.444,222.800,42.52,47.70
7410,37.324,0.000,223.440,222.800,42.52,47.70
7440,36.950,0.000,223.436,222.800,42.52,47.70
7470,36.581,0.000,223.431,222.800,42.52,47.70
7500,36.217,0.000,223.427,222.800,42.52,47.70
7530,35.858,0.000,223.423,222.800,42.52,47.70
7560,35.503,0.000,223.419,222.800,42.52,47.70
7590,35.153,0.000,223.415,222.800,42.52,47.70
7620,34.807,0.000,223.411,222.800,42.52,47.70
7650,34.466,0.000,223.407,222.800,42.52,47.70
7680,34.130,0.000,223.403,222.800,42.52,47.70
7710,33.797,0.000,223.399,222.800,42.52,47.70
7740,33.469,0.000,223.395,222.800,42.52,47.70
7770,33.145,0.000,223.392,222.800,42.52,47.70
7800,32.826,0.000,223.388,222.800,42.52,47.70
7830,32.510,0.000,223.384,222.800,42.52,47.70
7860,32.198,0.000,223.380,222.800,42.52,47.70
7890,31.890,0.000,223.377,222.800,42.52,47.70
7920,31.587,0.000,223.373,222.800,42.52,47.70
7950,31.287,0.000,223.369,222.800,42.52,47.70
7980,30.990,0.000,223.366,222.800,42.52,47.70
8010,30.698,0.000,223.362,222.800,42.52,47.70
8040,30.409,0.000,223.359,222.800,42.52,47.70
8070,30.123,0.000,223.355,222.800,42.52,47.70
8100,29.842,0.000,223.352,222.800,42.52,47.70
8130,29.563,0.000,223.348,222.800,42.52,47.70
8160,29.288,0.000,223.345,222.800,42.52,47.70
8190,29.017,0.000,223.342,222.800,42.52,47.70
8220,28.748,0.000,223.338,222.800,42.52,47.70
8250,28.484,0.000,223.335,222.800,42.52,47.70
8280,28.222,0.000,223.332,222.800,42.52,47.70
8310,27.963,0.000,223.328,222.800,42.52,47.70
8340,27.708,0.000,223.325,222.800,42.52,47.70
8370,27.455,0.000,223.322,222.800,42.52,47.70
8400,27.206,0.000,223.319,222.800,42.52,47.70
8430,26.960,0.000,223.316,222.800,42.52,47.70
8460,26.716,0.000,223.313,222.800,42.52,47.70
8490,26.476,0.000,223.310,222.800,42.52,47.70
8520,26.238,0.000,223.307,222.800,42.52,47.70
8550,26.003,0.000,223.304,222.800,42.52,47.70
8580,25.771,0.000,223.301,222.800,42.52,47.70
8610,25.542,0.000,223.298,222.800,42.52,47.70
8640,25.315,0.000,223.295,222.800,42.52,47.70
8670,25.091,0.000,223.292,222.800,42.52,47.70
8700,24.870,0.000,223.289,222.800,42.52,47.70
8730,24.651,0.000,223.286,222.800,42.52,47.70
8760,24.435,0.000,223.283,222.800,42.52,47.70
8790,24.221,0.000,223.280,222.800,42.52,47.70
8820,24.010,0.000,223.278,222.800,42.52,47.70
8850,23.801,0.000,223.275,222.800,42.52,47.70
8880,23.594,0.000,223.272,222.800,42.52,47.70
8910,23.390,0.000,223.269,222.800,42.52,47.70
8940,23.189,0.000,223.267,222.800,42.52,47.70
8970,22.989,0.000,223.264,222.800,42.52,47.70
9000,22.792,0.000,223.261,222.800,42.52,47.70
9030,22.597,0.000,223.259,222.800,42.52,47.70
9060,22.404,0.000,223.256,222.800,42.52,47.70
9090,22.214,0.000,223.254,222.800,42.52,47.70
9120,22.025,0.000,223.251,222.800,42.52,47.70
9150,21.839,0.000,223.248,222.800,42.52,47.70
9180,21.655,0.000,223.246,222.800,42.52,47.70
9210,21.472,0.000,223.243,222.800,42.52,47.70
9240,21.292,0.000,223.241,222.800,42.52,47.70
9270,21.114,0.000,223.239,222.800,42.52,47.70
9300,20.938,0.000,223.236,222.800,42.52,47.70
9330,20.764,0.000,223.234,222.800,42.52,47.70
9360,20.591,0.000,223.231,222.800,42.52,47.70
9390,20.421,0.000,223.229,222.800,42.52,47.70
9420,20.252,0.000,223.227,222.800,42.52,47.70
9450,20.085,0.000,223.224,222.800,42.52,47.70
9480,19.920,0.000,223.222,222.800,42.52,47.70
9510,19.757,0.000,223.220,222.800,42.52,47.70
9540,19.596,0.000,223.217,222.800,42.52,47.70
9570,19.436,0.000,223.215,222.800,42.52,47.70
9600,19.278,0.000,223.213,222.800,42.52,47.70
9630,19.122,0.000,223.211,222.800,42.52,47.70
9660,18.968,0.000,223.208,222.800,42.52,47.70
9690,18.815,0.000,223.206,222.800,42.52,47.70
9720,18.663,0.000,223.204,222.800,42.52,47.70
9750,18.514,0.000,223.202,222.800,42.52,47.70
9780,18.366,0.000,223.200,222.800,42.52,47.70
9810,18.219,0.000,223.198,222.800,42.52,47.70
9840,18.074,0.000,223.196,222.800,42.52,47.70
9870,17.931,0.000,223.193,222.800,42.52,47.70
9900,17.789,0.000,223.191,222.800,42.52,47.70
9930,17.648,0.000,223.189,222.800,42.52,47.70
9960,17.509,0.000,223.187,222.800,42.52,47.70
9990,17.372,0.000,223.185,222.800,42.52,47.70
10020,17.236,0.000,223.183,222.800,42.52,47.70
10050,17.101,0.000,223.181,222.800,42.52,47.70
10080,16.968,0.000,223.179,222.800,42.52,47.70
10110,16.836,0.000,223.177,222.800,42.52,47.70
10140,16.705,0.000,223.175,222.800,42.52,47.70
10170,16.576,0.000,223.173,222.800,42.52,47.70
10200,16.448,0.000,223.171,222.800,42.52,47.70
10230,16.321,0.000,223.170,222.800,42.52,47.70
10260,16.196,0.000,223.168,222.800,42.52,47.70
10290,16.072,0.000,223.166,222.800,42.52,47.70
10320,15.949,0.000,223.164,222.800,42.52,47.70
10350,15.828,0.000,223.162,222.800,42.52,47.70
10380,15.707,0.000,223.160,222.800,42.52,47.70
10410,15.588,0.000,223.158,222.800,42.52,47.70
10440,15.470,0.000,223.157,222.800,42.52,47.70
10470,15.354,0.000,223.155,222.800,42.52,47.70
10500,15.238,0.000,223.153,222.800,42.52,47.70
10530,15.124,0.000,223.151,222.800,42.52,47.70
10560,15.010,0.000,223.150,222.800,42.52,47.70
10590,14.898,0.000,223.148,222.800,42.52,47.70
10620,14.787,0.000,223.146,222.800,42.52,47.70
10650,14.677,0.000,223.144,222.800,42.52,47.70
10680,14.568,0.000,223.143,222.800,42.52,47.70
10710,14.460,0.000,223.141,222.800,42.52,47.70
10740,14.354,0.000,223.139,222.800,42.52,47.70
10770,14.248,0.000,223.138,222.800,42.52,47.70
10800,14.143,0.000,223.136,222.800,42.52,47.70
10830,14.040,0.000,223.134,222.800,42.52,47.70
10860,13.937,0.000,223.133,222.800,42.52,47.70
10890,13.835,0.000,223.131,222.800,42.52,47.70
10920,13.735,0.000,223.130,222.800,42.52,47.70
10950,13.635,0.000,223.128,222.800,42.52,47.70
10980,13.536,0.000,223.126,222.800,42.52,47.70
11010,13.438,0.000,223.125,222.800,42.52,47.70
11040,13.341,0.000,223.123,222.800,42.52,47.70
11070,13.245,0.000,223.122,222.800,42.52,47.70
11100,13.150,0.000,223.120,222.800,42.52,47.70
11130,13.056,0.000,223.119,222.800,42.52,47.70
11160,12.963,0.000,223.117,222.800,42.52,47.70
11190,12.871,0.000,223.116,222.800,42.52,47.70
11220,12.779,0.000,223.114,222.800,42.52,47.70
11250,12.689,0.000,223.113,222.800,42.52,47.70
11280,12.599,0.000,223.111,222.800,42.52,47.70
11310,12.510,0.000,223.110,222.800,42.52,47.70
11340,12.422,0.000,223.108,222.800,42.52,47.70
11370,12.334,0.000,223.107,222.800,42.52,47.70
11400,12.248,0.000,223.105,222.800,42.52,47.70
11430,12.162,0.000,223.104,222.800,42.52,47.70
11460,12.077,0.000,223.103,222.800,42.52,47.70
11490,11.993,0.000,223.101,222.800,42.52,47.70
11520,11.910,0.000,223.100,222.800,42.52,47.70
11550,11.827,0.000,223.098,222.800,42.52,47.70
11580,11.746,0.000,223.097,222.800,42.52,47.70
11610,11.665,0.000,223.096,222.800,42.52,47.70
11640,11.584,0.000,223.094,222.800,42.52,47.70
11670,11.505,0.000,223.093,222.800,42.52,47.70
11700,11.426,0.000,223.092,222.800,42.52,47.70
11730,11.348,0.000,223.090,222.800,42.52,47.70
11760,11.270,0.000,223.089,222.800,42.52,47.70
11790,11.194,0.000,223.088,222.800,42.52,47.70
11820,11.118,0.000,223.086,222.800,42.52,47.70
11850,11.042,0.000,223.085,222.800,42.52,47.70
11880,10.968,0.000,223.084,222.800,42.52,47.70
11910,10.894,0.000,223.082,222.800,42.52,47.70
11940,10.820,0.000,223.081,222.800,42.52,47.70
11970,10.748,0.000,223.080,222.800,42.52,47.70
12000,10.676,0.000,223.079,222.800,42.52,47.70
12030,10.604,0.000,223.077,222.800,42.52,47.70
12060,10.533,0.000,223.076,222.800,42.52,47.70
12090,10.463,0.000,223.075,222.800,42.52,47.70
12120,10.394,0.000,223.074,222.800,42.52,47.70
12150,10.325,0.000,223.073,222.800,42.52,47.70
12180,10.256,0.000,223.071,222.800,42.52,47.70
12210,10.189,0.000,223.070,222.800,42.52,47.70
12240,10.122,0.000,223.069,222.800,42.52,47.70
12270,10.055,0.000,223.068,222.800,42.52,47.70
12300,9.989,0.000,223.067,222.800,42.52,47.70
12330,9.924,0.000,223.066,222.800,42.52,47.70
12360,9.859,0.000,223.064,222.800,42.52,47.70
12390,9.795,0.000,223.063,222.800,42.52,47.70
12420,9.731,0.000,223.062,222.800,42.52,47.70
12450,9.668,0.000,223.061,222.800,42.52,47.70
12480,9.605,0.000,223.060,222.800,42.52,47.70
12510,9.543,0.000,223.059,222.800,42.52,47.70
12540,9.482,0.000,223.058,222.800,42.52,47.70
12570,9.421,0.000,223.056,222.800,42.52,47.70
12600,9.360,0.000,223.055,222.800,42.52,47.70
12630,9.300,0.000,223.054,222.800,42.52,47.70
12660,9.241,0.000,223.053,222.800,42.52,47.70
12690,9.182,0.000,223.052,222.800,42.52,47.70
12720,9.123,0.000,223.051,222.800,42.52,47.70
12750,9.065,0.000,223.050,222.800,42.52,47.70
12780,9.008,0.000,223.049,222.800,42.52,47.70
12810,8.951,0.000,223.048,222.800,42.52,47.70
12840,8.894,0.000,223.047,222.800,42.52,47.70
12870,8.838,0.000,223.046,222.800,42.52,47.70
12900,8.783,0.000,223.045,222.800,42.52,47.70
12930,8.728,0.000,223.044,222.800,42.52,47.70
12960,8.673,0.000,223.043,222.800,42.52,47.70
12990,8.619,0.000,223.042,222.800,42.52,47.70
13020,8.565,0.000,223.041,222.800,42.52,47.70
13050,8.512,0.000,223.040,222.800,42.52,47.70
13080,8.459,0.000,223.039,222.800,42.52,47.70
13110,8.406,0.000,223.038,222.800,42.52,47.70
13140,8.354,0.000,223.037,222.800,42.52,47.70
13170,8.303,0.000,223.036,222.800,42.52,47.70
13200,8.252,0.000,223.035,222.800,42.52,47.70
13230,8.201,0.000,223.034,222.800,42.52,47.70
13260,8.151,0.000,223.033,222.800,42.52,47.70
13290,8.101,0.000,223.032,222.800,42.52,47.70
13320,8.051,0.000,223.031,222.800,42.52,47.70
13350,8.002,0.000,223.030,222.800,42.52,47.70
13380,7.953,0.000,223.029,222.800,42.52,47.70
13410,7.905,0.000,223.028,222.800,42.52,47.70
13440,7.857,0.000,223.027,222.800,42.52,47.70
13470,7.810,0.000,223.026,222.800,42.52,47.70
13500,7.762,0.000,223.025,222.800,42.52,47.70
13530,7.716,0.000,223.025,222.800,42.52,47.70
13560,7.669,0.000,223.024,222.800,42.52,47.70
13590,7.623,0.000,223.023,222.800,42.52,47.70
13620,7.578,0.000,223.022,222.800,42.52,47.70
13650,7.532,0.000,223.021,222.800,42.52,47.70
13680,7.487,0.000,223.020,222.800,42.52,47.70
13710,7.443,0.000,223.019,222.800,42.52,47.70
13740,7.399,0.000,223.018,222.800,42.52,47.70
13770,7.355,0.000,223.018,222.800,42.52,47.70
13800,7.311,0.000,223.017,222.800,42.52,47.70
13830,7.268,0.000,223.016,222.800,42.52,47.70
13860,7.225,0.000,223.015,222.800,42.52,47.70
13890,7.182,0.000,223.014,222.800,42.52,47.70
13920,7.140,0.000,223.013,222.800,42.52,47.70
13950,7.098,0.000,223.012,222.800,42.52,47.70
13980,7.057,0.000,223.012,222.800,42.52,47.70
14010,7.016,0.000,223.011,222.800,42.52,47.70
14040,6.975,0.000,223.010,222.800,42.52,47.70
14070,6.934,0.000,223.009,222.800,42.52,47.70
14100,6.894,0.000,223.008,222.800,42.52,47.70
14130,6.854,0.000,223.008,222.800,42.52,47.70
14160,6.814,0.000,223.007,222.800,42.52,47.70
14190,6.775,0.000,223.006,222.800,42.52,47.70
14220,6.736,0.000,223.005,222.800,42.52,47.70
14250,6.697,0.000,223.004,222.800,42.52,47.70
14280,6.659,0.000,223.004,222.800,42.52,47.70
14310,6.620,0.000,223.003,222.800,42.52,47.70
14340,6.583,0.000,223.002,222.800,42.52,47.70
14370,6.545,0.000,223.001,222.800,42.52,47.70
14400,6.508,0.000,223.001,222.800,42.52,47.70
14430,6.471,0.000,223.000,222.800,42.52,47.70
14460,6.434,0.000,222.999,222.800,42.52,47.70
14490,6.398,0.000,222.998,222.800,42.52,47.70
14520,6.361,0.000,222.998,222.800,42.52,47.70
14550,6.325,0.000,222.997,222.800,42.52,47.70
14580,6.290,0.000,222.996,222.800,42.52,47.70
14610,6.254,0.000,222.995,222.800,42.52,47.70
14640,6.219,0.000,222.995,222.800,42.52,47.70
14670,6.184,0.000,222.994,222.800,42.52,47.70
14700,6.150,0.000,222.993,222.800,42.52,47.70
14730,6.115,0.000,222.992,222.800,42.52,47.70
14760,6.081,0.000,222.992,222.800,42.52,47.70
14790,6.048,0.000,222.991,222.800,42.52,47.70
14820,6.014,0.000,222.990,222.800,42.52,47.70
14850,5.981,0.000,222.990,222.800,42.52,47.70
14880,5.948,0.000,222.989,222.800,42.52,47.70
14910,5.915,0.000,222.988,222.800,42.52,47.70
14940,5.882,0.000,222.987,222.800,42.52,47.70
14970,5.850,0.000,222.987,222.800,42.52,47.70
15000,5.818,0.000,222.986,222.800,42.52,47.70
15030,5.786,0.000,222.985,222.800,42.52,47.70
15060,5.754,0.000,222.985,222.800,42.52,47.70
15090,5.723,0.000,222.984,222.800,42.52,47.70
15120,5.691,0.000,222.983,222.800,42.52,47.70
15150,5.660,0.000,222.983,222.800,42.52,47.70
15180,5.630,0.000,222.982,222.800,42.52,47.70
15210,5.599,0.000,222.981,222.800,42.52,47.70
15240,5.569,0.000,222.981,222.800,42.52,47.70
15270,5.539,0.000,222.980,222.800,42.52,47.70
15300,5.509,0.000,222.979,222.800,42.52,47.70
15330,5.479,0.000,222.979,222.800,42.52,47.70
15360,5.450,0.000,222.978,222.800,42.52,47.70
15390,5.420,0.000,222.978,222.800,42.52,47.70
15420,5.391,0.000,222.977,222.800,42.52,47.70
