t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
30660,0.946,0.000,222.855,222.800,42.52,47.70
30690,0.943,0.000,222.855,222.800,42.52,47.70
30720,0.940,0.000,222.855,222.800,42.52,47.70
30750,0.937,0.000,222.855,222.800,42.52,47.70
30780,0.934,0.000,222.855,222.800,42.52,47.70
30810,0.931,0.000,222.855,222.800,42.52,47.70
30840,0.929,0.000,222.855,222.800,42.52,47.70
30870,0.926,0.000,222.855,222.800,42.52,47.70
30900,0.923,0.000,222.855,222.800,42.52,47.70
30930,0.920,0.000,222.855,222.800,42.52,47.70
30960,0.918,0.000,222.854,222.800,42.52,47.70
30990,0.915,0.000,222.854,222.800,42.52,47.70
31020,0.912,0.000,222.854,222.800,42.52,47.70
31050,0.909,0.000,222.854,222.800,42.52,47.70
31080,0.907,0.000,222.854,222.800,42.52,47.70
31110,0.904,0.000,222.854,222.800,42.52,47.70
31140,0.901,0.000,222.854,222.800,42.52,47.70
31170,0.899,0.000,222.854,222.800,42.52,47.70
31200,0.896,0.000,222.854,222.800,42.52,47.70
31230,0.893,0.000,222.853,222.800,42.52,47.70
31260,0.891,0.000,222.853,222.800,42.52,47.70
31290,0.888,0.000,222.853,222.800,42.52,47.70
31320,0.886,0.000,222.853,222.800,42.52,47.70
31350,0.883,0.000,222.853,222.800,42.52,47.70
31380,0.880,0.000,222.853,222.800,42.52,47.70
31410,0.878,0.000,222.853,222.800,42.52,47.70
31440,0.875,0.000,222.853,222.800,42.52,47.70
31470,0.873,0.000,222.853,222.800,42.52,47.70
31500,0.870,0.000,222.852,222.800,42.52,47.70
31530,0.867,0.000,222.852,222.800,42.52,47.70
31560,0.865,0.000,222.852,222.800,42.52,47.70
31590,0.862,0.000,222.852,222.800,42.52,47.70
31620,0.860,0.000,222.852,222.800,42.52,47.70
31650,0.857,0.000,222.852,222.800,42.52,47.70
31680,0.855,0.000,222.852,222.800,42.52,47.70
31710,0.852,0.000,222.852,222.800,42.52,47.70
31740,0.850,0.000,222.852,222.800,42.52,47.70
31770,0.847,0.000,222.852,222.800,42.52,47.70
31800,0.845,0.000,222.851,222.800,42.52,47.70
31830,0.843,0.000,222.851,222.800,42.52,47.70
31860,0.840,0.000,222.851,222.800,42.52,47.70
31890,0.838,0.000,222.851,222.800,42.52,47.70
31920,0.835,0.000,222.851,222.800,42.52,47.70
31950,0.833,0.000,222.851,222.800,42.52,47.70
31980,0.830,0.000,222.851,222.800,42.52,47.70
32010,0.828,0.000,222.851,222.800,42.52,47.70
32040,0.826,0.000,222.851,222.800,42.52,47.70
32070,0.823,0.000,222.851,222.800,42.52,47.70
32100,0.821,0.000,222.851,222.800,42.52,47.70
32130,0.819,0.000,222.850,222.800,42.52,47.70
32160,0.816,0.000,222.850,222.800,42.52,47.70
32190,0.814,0.000,222.850,222.800,42.52,47.70
32220,0.812,0.000,222.850,222.800,42.52,47.70
32250,0.809,0.000,222.850,222.800,42.52,47.70
32280,0.807,0.000,222.850,222.800,42.52,47.70
32310,0.805,0.000,222.850,222.800,42.52,47.70
32340,0.802,0.000,222.850,222.800,42.52,47.70
32370,0.800,0.000,222.850,222.800,42.52,47.70
32400,0.798,0.000,222.850,222.800,42.52,47.70
32430,0.795,0.000,222.849,222.800,42.52,47.70
32460,0.793,0.000,222.849,222.800,42.52,47.70
32490,0.791,0.000,222.849,222.800,42.52,47.70
32520,0.789,0.000,222.849,222.800,42.52,47.70
32550,0.787,0.000,222.849,222.800,42.52,47.70
32580,0.784,0.000,222.849,222.800,42.52,47.70
32610,0.782,0.000,222.849,222.800,42.52,47.70
32640,0.780,0.000,222.849,222.800,42.52,47.70
32670,0.778,0.000,222.849,222.800,42.52,47.70
32700,0.775,0.000,222.849,222.800,42.52,47.70
32730,0.773,0.000,222.849,222.800,42.52,47.70
32760,0.771,0.000,222.848,222.800,42.52,47.70
32790,0.769,0.000,222.848,222.800,42.52,47.70
32820,0.767,0.000,222.848,222.800,42.52,47.70
32850,0.765,0.000,222.848,222.800,42.52,47.70
32880,0.762,0.000,222.848,222.800,42.52,47.70
32910,0.760,0.000,222.848,222.800,42.52,47.70
32940,0.758,0.000,222.848,222.800,42.52,47.70
32970,0.756,0.000,222.848,222.800,42.52,47.70
33000,0.754,0.000,222.848,222.800,42.52,47.70
33030,0.752,0.000,222.848,222.800,42.52,47.70
33060,0.750,0.000,222.848,222.800,42.52,47.70
33090,0.748,0.000,222.847,222.800,42.52,47.70
33120,0.746,0.000,222.847,222.800,42.52,47.70
33150,0.744,0.000,222.847,222.800,42.52,47.70
33180,0.741,0.000,222.847,222.800,42.52,47.70
33210,0.739,0.000,222.847,222.800,42.52,47.70
33240,0.737,0.000,222.847,222.800,42.52,47.70
33270,0.735,0.000,222.847,222.800,42.52,47.70
33300,0.733,0.000,222.847,222.800,42.52,47.70
33330,0.731,0.000,222.847,222.800,42.52,47.70
33360,0.729,0.000,222.847,222.800,42.52,47.70
33390,0.727,0.000,222.847,222.800,42.52,47.70
33420,0.725,0.000,222.847,222.800,42.52,47.70
33450,0.723,0.000,222.846,222.800,42.52,47.70
33480,0.721,0.000,222.846,222.800,42.52,47.70
33510,0.719,0.000,222.846,222.800,42.52,47.70
33540,0.717,0.000,222.846,222.800,42.52,47.70
33570,0.715,0.000,222.846,222.800,42.52,47.70
33600,0.713,0.000,222.846,222.800,42.52,47.70
33630,0.711,0.000,222.846,222.800,42.52,47.70
33660,0.709,0.000,222.846,222.800,42.52,47.70
33690,0.707,0.000,222.846,222.800,42.52,47.70
33720,0.706,0.000,222.846,222.800,42.52,47.70
33750,0.704,0.000,222.846,222.800,42.52,47.70
33780,0.702,0.000,222.845,222.800,42.52,47.70
33810,0.700,0.000,222.845,222.800,42.52,47.70
33840,0.698,0.000,222.845,222.800,42.52,47.70
33870,0.696,0.000,222.845,222.800,42.52,47.70
33900,0.694,0.000,222.845,222.800,42.52,47.70
33930,0.692,0.000,222.845,222.800,42.52,47.70
33960,0.690,0.000,222.845,222.800,42.52,47.70
33990,0.688,0.000,222.845,222.800,42.52,47.70
34020,0.687,0.000,222.845,222.800,42.52,47.70
34050,0.685,0.000,222.845,222.800,42.52,47.70
34080,0.683,0.000,222.845,222.800,42.52,47.70
34110,0.681,0.000,222.845,222.800,42.52,47.70
34140,0.679,0.000,222.845,222.800,42.52,47.70
34170,0.677,0.000,222.844,222.800,42.52,47.70
34200,0.676,0.000,222.844,222.800,42.52,47.70
34230,0.674,0.000,222.844,222.800,42.52,47.70
34260,0.672,0.000,222.844,222.800,42.52,47.70
34290,0.670,0.000,222.844,222.800,42.52,47.70
34320,0.668,0.000,222.844,222.800,42.52,47.70
34350,0.667,0.000,222.844,222.800,42.52,47.70
34380,0.665,0.000,222.844,222.800,42.52,47.70
34410,0.663,0.000,222.844,222.800,42.52,47.70
34440,0.661,0.000,222.844,222.800,42.52,47.70
34470,0.659,0.000,222.844,222.800,42.52,47.70
34500,0.658,0.000,222.844,222.800,42.52,47.70
34530,0.656,0.000,222.843,222.800,42.52,47.70
34560,0.654,0.000,222.843,222.800,42.52,47.70
34590,0.652,0.000,222.843,222.800,42.52,47.70
34620,0.651,0.000,222.843,222.800,42.52,47.70
34650,0.649,0.000,222.843,222.800,42.52,47.70
34680,0.647,0.000,222.843,222.800,42.52,47.70
34710,0.646,0.000,222.843,222.800,42.52,47.70
34740,0.644,0.000,222.843,222.800,42.52,47.70
34770,0.642,0.000,222.843,222.800,42.52,47.70
34800,0.640,0.000,222.843,222.800,42.52,47.70
34830,0.639,0.000,222.843,222.800,42.52,47.70
34860,0.637,0.000,222.843,222.800,42.52,47.70
34890,0.635,0.000,222.843,222.800,42.52,47.70
34920,0.634,0.000,222.843,222.800,42.52,47.70
34950,0.632,0.000,222.842,222.800,42.52,47.70
34980,0.630,0.000,222.842,222.800,42.52,47.70
35010,0.629,0.000,222.842,222.800,42.52,47.70
35040,0.627,0.000,222.842,222.800,42.52,47.70
35070,0.625,0.000,222.842,222.800,42.52,47.70
35100,0.624,0.000,222.842,222.800,42.52,47.70
35130,0.622,0.000,222.842,222.800,42.52,47.70
35160,0.620,0.000,222.842,222.800,42.52,47.70
35190,0.619,0.000,222.842,222.800,42.52,47.70
35220,0.617,0.000,222.842,222.800,42.52,47.70
35250,0.616,0.000,222.842,222.800,42.52,47.70
35280,0.614,0.000,222.842,222.800,42.52,47.70
35310,0.612,0.000,222.842,222.800,42.52,47.70
35340,0.611,0.000,222.841,222.800,42.52,47.70
35370,0.609,0.000,222.841,222.800,42.52,47.70
35400,0.608,0.000,222.841,222.800,42.52,47.70
35430,0.606,0.000,222.841,222.800,42.52,47.70
35460,0.604,0.000,222.841,222.800,42.52,47.70
35490,0.603,0.000,222.841,222.800,42.52,47.70
35520,0.601,0.000,222.841,222.800,42.52,47.70
35550,0.600,0.000,222.841,222.800,42.52,47.70
35580,0.598,0.000,222.841,222.800,42.52,47.70
35610,0.597,0.000,222.841,222.800,42.52,47.70
35640,0.595,0.000,222.841,222.800,42.52,47.70
35670,0.594,0.000,222.841,222.800,42.52,47.70
35700,0.592,0.000,222.841,222.800,42.52,47.70
35730,0.591,0.000,222.841,222.800,42.52,47.70
35760,0.589,0.000,222.840,222.800,42.52,47.70
35790,0.588,0.000,222.840,222.800,42.52,47.70
35820,0.586,0.000,222.840,222.800,42.52,47.70
35850,0.585,0.000,222.840,222.800,42.52,47.70
35880,0.583,0.000,222.840,222.800,42.52,47.70
35910,0.582,0.000,222.840,222.800,42.52,47.70
35940,0.580,0.000,222.840,222.800,42.52,47.70
35970,0.579,0.000,222.840,222.800,42.52,47.70
36000,0.577,0.000,222.840,222.800,42.52,47.70
36030,0.576,0.000,222.840,222.800,42.52,47.70
36060,0.574,0.000,222.840,222.800,42.52,47.70
36090,0.573,0.000,222.840,222.800,42.52,47.70
36120,0.571,0.000,222.840,222.800,42.52,47.70
36150,0.570,0.000,222.840,222.800,42.52,47.70
36180,0.568,0.000,222.840,222.800,42.52,47.70
36210,0.567,0.000,222.839,222.800,42.52,47.70
36240,0.565,0.000,222.839,222.800,42.52,47.70
36270,0.564,0.000,222.839,222.800,42.52,47.70
36300,0.563,0.000,222.839,222.800,42.52,47.70
36330,0.561,0.000,222.839,222.800,42.52,47.70
36360,0.560,0.000,222.839,222.800,42.52,47.70
36390,0.558,0.000,222.839,222.800,42.52,47.70
36420,0.557,0.000,222.839,222.800,42.52,47.70
36450,0.555,0.000,222.839,222.800,42.52,47.70
36480,0.554,0.000,222.839,222.800,42.52,47.70
36510,0.553,0.000,222.839,222.800,42.52,47.70
36540,0.551,0.000,222.839,222.800,42.52,47.70
36570,0.550,0.000,222.839,222.800,42.52,47.70
36600,0.549,0.000,222.839,222.800,42.52,47.70
36630,0.547,0.000,222.839,222.800,42.52,47.70
36660,0.546,0.000,222.838,222.800,42.52,47.70
36690,0.544,0.000,222.838,222.800,42.52,47.70
36720,0.543,0.000,222.838,222.800,42.52,47.70
36750,0.542,0.000,222.838,222.800,42.52,47.70
36780,0.540,0.000,222.838,222.800,42.52,47.70
36810,0.539,0.000,222.838,222.800,42.52,47.70
36840,0.538,0.000,222.838,222.800,42.52,47.70
36870,0.536,0.000,222.838,222.800,42.52,47.70
36900,0.535,0.000,222.838,222.800,42.52,47.70
36930,0.534,0.000,222.838,222.800,42.52,47.70
36960,0.532,0.000,222.838,222.800,42.52,47.70
36990,0.531,0.000,222.838,222.800,42.52,47.70
37020,0.530,0.000,222.838,222.800,42.52,47.70
37050,0.528,0.000,222.838,222.800,42.52,47.70
37080,0.527,0.000,222.838,222.800,42.52,47.70
37110,0.526,0.000,222.838,222.800,42.52,47.70
37140,0.524,0.000,222.837,222.800,42.52,47.70
37170,0.523,0.000,222.837,222.800,42.52,47.70
37200,0.522,0.000,222.837,222.800,42.52,47.70
37230,0.521,0.000,222.837,222.800,42.52,47.70
37260,0.519,0.000,222.837,222.800,42.52,47.70
37290,0.518,0.000,222.837,222.800,42.52,47.70
37320,0.517,0.000,222.837,222.800,42.52,47.70
37350,0.515,0.000,222.837,222.800,42.52,47.70
37380,0.514,0.000,222.837,222.800,42.52,47.70
37410,0.513,0.000,222.837,222.800,42.52,47.70
37440,0.512,0.000,222.837,222.800,42.52,47.70
37470,0.510,0.000,222.837,222.800,42.52,47.70
37500,0.509,0.000,222.837,222.800,42.52,47.70
37530,0.508,0.000,222.837,222.800,42.52,47.70
37560,0.507,0.000,222.837,222.800,42.52,47.70
37590,0.505,0.000,222.837,222.800,42.52,47.70
37620,0.504,0.000,222.836,222.800,42.52,47.70
37650,0.503,0.000,222.836,222.800,42.52,47.70
37680,0.502,0.000,222.836,222.800,42.52,47.70
37710,0.500,0.000,222.836,222.800,42.52,47.70
37740,0.499,0.000,222.836,222.800,42.52,47.70
37770,0.498,0.000,222.836,222.800,42.52,47.70
37800,0.497,0.000,222.836,222.800,42.52,47.70
37830,0.496,0.000,222.836,222.800,42.52,47.70
37860,0.494,0.000,222.836,222.800,42.52,47.70
37890,0.493,0.000,222.836,222.800,42.52,47.70
37920,0.492,0.000,222.836,222.800,42.52,47.70
37950,0.491,0.000,222.836,222.800,42.52,47.70
37980,0.490,0.000,222.836,222.800,42.52,47.70
38010,0.488,0.000,222.836,222.800,42.52,47.70
38040,0.487,0.000,222.836,222.800,42.52,47.70
38070,0.486,0.000,222.836,222.800,42.52,47.70
38100,0.485,0.000,222.836,222.800,42.52,47.70
38130,0.484,0.000,222.836,222.800,42.52,47.70
38160,0.483,0.000,222.835,222.800,42.52,47.70
38190,0.481,0.000,222.835,222.800,42.52,47.70
38220,0.480,0.000,222.835,222.800,42.52,47.70
38250,0.479,0.000,222.835,222.800,42.52,47.70
38280,0.478,0.000,222.835,222.800,42.52,47.70
38310,0.477,0.000,222.835,222.800,42.52,47.70
38340,0.476,0.000,222.835,222.800,42.52,47.70
38370,0.475,0.000,222.835,222.800,42.52,47.70
38400,0.473,0.000,222.835,222.800,42.52,47.70
38430,0.472,0.000,222.835,222.800,42.52,47.70
38460,0.471,0.000,222.835,222.800,42.52,47.70
38490,0.470,0.000,222.835,222.800,42.52,47.70
38520,0.469,0.000,222.835,222.800,42.52,47.70
38550,0.468,0.000,222.835,222.800,42.52,47.70
38580,0.467,0.000,222.835,222.800,42.52,47.70
38610,0.466,0.000,222.835,222.800,42.52,47.70
38640,0.464,0.000,222.835,222.800,42.52,47.70
38670,0.463,0.000,222.834,222.800,42.52,47.70
38700,0.462,0.000,222.834,222.800,42.52,47.70
38730,0.461,0.000,222.834,222.800,42.52,47.70
38760,0.460,0.000,222.834,222.800,42.52,47.70
38790,0.459,0.000,222.834,222.800,42.52,47.70
38820,0.458,0.000,222.834,222.800,42.52,47.70
38850,0.457,0.000,222.834,222.800,42.52,47.70
38880,0.456,0.000,222.834,222.800,42.52,47.70
38910,0.455,0.000,222.834,222.800,42.52,47.70
38940,0.454,0.000,222.834,222.800,42.52,47.70
38970,0.452,0.000,222.834,222.800,42.52,47.70
39000,0.451,0.000,222.834,222.800,42.52,47.70
39030,0.450,0.000,222.834,222.800,42.52,47.70
39060,0.449,0.000,222.834,222.800,42.52,47.70
39090,0.448,0.000,222.834,222.800,42.52,47.70
39120,0.447,0.000,222.834,222.800,42.52,47.70
39150,0.446,0.000,222.834,222.800,42.52,47.70
39180,0.445,0.000,222.834,222.800,42.52,47.70
39210,0.444,0.000,222.834,222.800,42.52,47.70
39240,0.443,0.000,222.833,222.800,42.52,47.70
39270,0.442,0.000,222.833,222.800,42.52,47.70
39300,0.441,0.000,222.833,222.800,42.52,47.70
39330,0.440,0.000,222.833,222.800,42.52,47.70
39360,0.439,0.000,222.833,222.800,42.52,47.70
39390,0.438,0.000,222.833,222.800,42.52,47.70
39420,0.437,0.000,222.833,222.800,42.52,47.70
39450,0.436,0.000,222.833,222.800,42.52,47.70
39480,0.435,0.000,222.833,222.800,42.52,47.70
39510,0.434,0.000,222.833,222.800,42.52,47.70
39540,0.433,0.000,222.833,222.800,42.52,47.70
39570,0.432,0.000,222.833,222.800,42.52,47.70
39600,0.431,0.000,222.833,222.800,42.52,47.70
39630,0.430,0.000,222.833,222.800,42.52,47.70
39660,0.429,0.000,222.833,222.800,42.52,47.70
39690,0.428,0.000,222.833,222.800,42.52,47.70
39720,0.427,0.000,222.833,222.800,42.52,47.70
39750,0.426,0.000,222.833,222.800,42.52,47.70
39780,0.425,0.000,222.833,222.800,42.52,47.70
39810,0.424,0.000,222.833,222.800,42.52,47.70
39840,0.423,0.000,222.832,222.800,42.52,47.70
39870,0.422,0.000,222.832,222.800,42.52,47.70
39900,0.421,0.000,222.832,222.800,42.52,47.70
39930,0.420,0.000,222.832,222.800,42.52,47.70
39960,0.419,0.000,222.832,222.800,42.52,47.70
39990,0.418,0.000,222.832,222.800,42.52,47.70
40020,0.417,0.000,222.832,222.800,42.52,47.70
40050,0.416,0.000,222.832,222.800,42.52,47.70
40080,0.415,0.000,222.832,222.800,42.52,47.70
40110,0.414,0.000,222.832,222.800,42.52,47.70
40140,0.413,0.000,222.832,222.800,42.52,47.70
40170,0.412,0.000,222.832,222.800,42.52,47.70
40200,0.411,0.000,222.832,222.800,42.52,47.70
40230,0.410,0.000,222.832,222.800,42.52,47.70
40260,0.409,0.000,222.832,222.800,42.52,47.70
40290,0.409,0.000,222.832,222.800,42.52,47.70
40320,0.408,0.000,222.832,222.800,42.52,47.70
40350,0.407,0.000,222.832,222.800,42.52,47.70
40380,0.406,0.000,222.832,222.800,42.52,47.70
40410,0.405,0.000,222.832,222.800,42.52,47.70
40440,0.404,0.000,222.831,222.800,42.52,47.70
40470,0.403,0.000,222.831,222.800,42.52,47.70
40500,0.402,0.000,222.831,222.800,42.52,47.70
40530,0.401,0.000,222.831,222.800,42.52,47.70
40560,0.400,0.000,222.831,222.800,42.52,47.70
40590,0.399,0.000,222.831,222.800,42.52,47.70
40620,0.398,0.000,222.831,222.800,42.52,47.70
40650,0.398,0.000,222.831,222.800,42.52,47.70
40680,0.397,0.000,222.831,222.800,42.52,47.70
40710,0.396,0.000,222.831,222.800,42.52,47.70
40740,0.395,0.000,222.831,222.800,42.52,47.70
40770,0.394,0.000,222.831,222.800,42.52,47.70
40800,0.393,0.000,222.831,222.800,42.52,47.70
40830,0.392,0.000,222.831,222.800,42.52,47.70
40860,0.391,0.000,222.831,222.800,42.52,47.70
40890,0.390,0.000,222.831,222.800,42.52,47.70
40920,0.390,0.000,222.831,222.800,42.52,47.70
40950,0.389,0.000,222.831,222.800,42.52,47.70
40980,0.388,0.000,222.831,222.800,42.52,47.70
41010,0.387,0.000,222.831,222.800,42.52,47.70
41040,0.386,0.000,222.831,222.800,42.52,47.70
41070,0.385,0.000,222.831,222.800,42.52,47.70
41100,0.384,0.000,222.830,222.800,42.52,47.70
41130,0.384,0.000,222.830,222.800,42.52,47.70
41160,0.383,0.000,222.830,222.800,42.52,47.70
41190,0.382,0.000,222.830,222.800,42.52,47.70
41220,0.381,0.000,222.830,222.800,42.52,47.70
41250,0.380,0.000,222.830,222.800,42.52,47.70
41280,0.379,0.000,222.830,222.800,42.52,47.70
41310,0.378,0.000,222.830,222.800,42.52,47.70
41340,0.378,0.000,222.830,222.800,42.52,47.70
41370,0.377,0.000,222.830,222.800,42.52,47.70
41400,0.376,0.000,222.830,222.800,42.52,47.70
41430,0.375,0.000,222.830,222.800,42.52,47.70
41460,0.374,0.000,222.830,222.800,42.52,47.70
41490,0.373,0.000,222.830,222.800,42.52,47.70
41520,0.373,0.000,222.830,222.800,42.52,47.70
41550,0.372,0.000,222.830,222.800,42.52,47.70
41580,0.371,0.000,222.830,222.800,42.52,47.70
41610,0.370,0.000,222.830,222.800,42.52,47.70
41640,0.369,0.000,222.830,222.800,42.52,47.70
41670,0.369,0.000,222.830,222.800,42.52,47.70
41700,0.368,0.000,222.830,222.800,42.52,47.70
41730,0.367,0.000,222.830,222.800,42.52,47.70
41760,0.366,0.000,222.829,222.800,42.52,47.70
41790,0.365,0.000,222.829,222.800,42.52,47.70
41820,0.364,0.000,222.829,222.800,42.52,47.70
41850,0.364,0.000,222.829,222.800,42.52,47.70
41880,0.363,0.000,222.829,222.800,42.52,47.70
41910,0.362,0.000,222.829,222.800,42.52,47.70
41940,0.361,0.000,222.829,222.800,42.52,47.70
41970,0.361,0.000,222.829,222.800,42.52,47.70
42000,0.360,0.000,222.829,222.800,42.52,47.70
42030,0.359,0.000,222.829,222.800,42.52,47.70
42060,0.358,0.000,222.829,222.800,42.52,47.70
42090,0.357,0.000,222.829,222.800,42.52,47.70
42120,0.357,0.000,222.829,222.800,42.52,47.70
42150,0.356,0.000,222.829,222.800,42.52,47.70
42180,0.355,0.000,222.829,222.800,42.52,47.70
42210,0.354,0.000,222.829,222.800,42.52,47.70
42240,0.354,0.000,222.829,222.800,42.52,47.70
42270,0.353,0.000,222.829,222.800,42.52,47.70
42300,0.352,0.000,222.829,222.800,42.52,47.70
42330,0.351,0.000,222.829,222.800,42.52,47.70
42360,0.350,0.000,222.829,222.800,42.52,47.70
42390,0.350,0.000,222.829,222.800,42.52,47.70
42420,0.349,0.000,222.829,222.800,42.52,47.70
42450,0.348,0.000,222.829,222.800,42.52,47.70
42480,0.347,0.000,222.828,222.800,42.52,47.70
42510,0.347,0.000,222.828,222.800,42.52,47.70
42540,0.346,0.000,222.828,222.800,42.52,47.70
42570,0.345,0.000,222.828,222.800,42.52,47.70
42600,0.344,0.000,222.828,222.800,42.52,47.70
42630,0.344,0.000,222.828,222.800,42.52,47.70
42660,0.343,0.000,222.828,222.800,42.52,47.70
42690,0.342,0.000,222.828,222.800,42.52,47.70
42720,0.341,0.000,222.828,222.800,42.52,47.70
42750,0.341,0.000,222.828,222.800,42.52,47.70
42780,0.340,0.000,222.828,222.800,42.52,47.70
42810,0.339,0.000,222.828,222.800,42.52,47.70
42840,0.339,0.000,222.828,222.800,42.52,47.70
42870,0.338,0.000,222.828,222.800,42.52,47.70
42900,0.337,0.000,222.828,222.800,42.52,47.70
42930,0.336,0.000,222.828,222.800,42.52,47.70
42960,0.336,0.000,222.828,222.800,42.52,47.70
42990,0.335,0.000,222.828,222.800,42.52,47.70
43020,0.334,0.000,222.828,222.800,42.52,47.70
43050,0.334,0.000,222.828,222.800,42.52,47.70
43080,0.333,0.000,222.828,222.800,42.52,47.70
43110,0.332,0.000,222.828,222.800,42.52,47.70
43140,0.331,0.000,222.828,222.800,42.52,47.70
43170,0.331,0.000,222.828,222.800,42.52,47.70
43200,0.330,0.000,222.828,222.800,42.52,47.70
43230,0.329,0.000,222.827,222.800,42.52,47.70
43260,0.329,0.000,222.827,222.800,42.52,47.70
43290,0.328,0.000,222.827,222.800,42.52,47.70
43320,0.327,0.000,222.827,222.800,42.52,47.70
43350,0.327,0.000,222.827,222.800,42.52,47.70
43380,0.326,0.000,222.827,222.800,42.52,47.70
43410,0.325,0.000,222.827,222.800,42.52,47.70
43440,0.324,0.000,222.827,222.800,42.52,47.70
43470,0.324,0.000,222.827,222.800,42.52,47.70
43500,0.323,0.000,222.827,222.800,42.52,47.70
43530,0.322,0.000,222.827,222.800,42.52,47.70
43560,0.322,0.000,222.827,222.800,42.52,47.70
43590,0.321,0.000,222.827,222.800,42.52,47.70
43620,0.320,0.000,222.827,222.800,42.52,47.70
43650,0.320,0.000,222.827,222.800,42.52,47.70
43680,0.319,0.000,222.827,222.800,42.52,47.70
43710,0.318,0.000,222.827,222.800,42.52,47.70
43740,0.318,0.000,222.827,222.800,42.52,47.70
43770,0.317,0.000,222.827,222.800,42.52,47.70
43800,0.316,0.000,222.827,222.800,42.52,47.70
43830,0.316,0.000,222.827,222.800,42.52,47.70
43860,0.315,0.000,222.827,222.800,42.52,47.70
43890,0.314,0.000,222.827,222.800,42.52,47.70
43920,0.314,0.000,222.827,222.800,42.52,47.70
43950,0.313,0.000,222.827,222.800,42.52,47.70
43980,0.312,0.000,222.827,222.800,42.52,47.70
44010,0.312,0.000,222.826,222.800,42.52,47.70
44040,0.311,0.000,222.826,222.800,42.52,47.70
44070,0.310,0.000,222.826,222.800,42.52,47.70
44100,0.310,0.000,222.826,222.800,42.52,47.70
44130,0.309,0.000,222.826,222.800,42.52,47.70
44160,0.309,0.000,222.826,222.800,42.52,47.70
44190,0.308,0.000,222.826,222.800,42.52,47.70
44220,0.307,0.000,222.826,222.800,42.52,47.70
44250,0.307,0.000,222.826,222.800,42.52,47.70
44280,0.306,0.000,222.826,222.800,42.52,47.70
44310,0.305,0.000,222.826,222.800,42.52,47.70
44340,0.305,0.000,222.826,222.800,42.52,47.70
44370,0.304,0.000,222.826,222.800,42.52,47.70
44400,0.303,0.000,222.826,222.800,42.52,47.70
44430,0.303,0.000,222.826,222.800,42.52,47.70
44460,0.302,0.000,222.826,222.800,42.52,47.70
44490,0.302,0.000,222.826,222.800,42.52,47.70
44520,0.301,0.000,222.826,222.800,42.52,47.70
44550,0.300,0.000,222.826,222.800,42.52,47.70
44580,0.300,0.000,222.826,222.800,42.52,47.70
44610,0.299,0.000,222.826,222.800,42.52,47.70
44640,0.299,0.000,222.826,222.800,42.52,47.70
44670,0.298,0.000,222.826,222.800,42.52,47.70
44700,0.297,0.000,222.826,222.800,42.52,47.70
44730,0.297,0.000,222.826,222.800,42.52,47.70
44760,0.296,0.000,222.826,222.800,42.52,47.70
44790,0.295,0.000,222.826,222.800,42.52,47.70
44820,0.295,0.000,222.826,222.800,42.52,47.70
44850,0.294,0.000,222.825,222.800,42.52,47.70
44880,0.294,0.000,222.825,222.800,42.52,47.70
44910,0.293,0.000,222.825,222.800,42.52,47.70
44940,0.292,0.000,222.825,222.800,42.52,47.70
44970,0.292,0.000,222.825,222.800,42.52,47.70
45000,0.291,0.000,222.825,222.800,42.52,47.70
45030,0.291,0.000,222.825,222.800,42.52,47.70
45060,0.290,0.000,222.825,222.800,42.52,47.70
45090,0.290,0.000,222.825,222.800,42.52,47.70
45120,0.289,0.000,222.825,222.800,42.52,47.70
45150,0.288,0.000,222.825,222.800,42.52,47.70
45180,0.288,0.000,222.825,222.800,42.52,47.70
45210,0.287,0.000,222.825,222.800,42.52,47.70
45240,0.287,0.000,222.825,222.800,42.52,47.70
45270,0.286,0.000,222.825,222.800,42.52,47.70
45300,0.285,0.000,222.825,222.800,42.52,47.70
45330,0.285,0.000,222.825,222.800,42.52,47.70
45360,0.284,0.000,222.825,222.800,42.52,47.70
45390,0.284,0.000,222.825,222.800,42.52,47.70
45420,0.283,0.000,222.825,222.800,42.52,47.70
45450,0.283,0.000,222.825,222.800,42.52,47.70
45480,0.282,0.000,222.825,222.800,42.52,47.70
45510,0.281,0.000,222.825,222.800,42.52,47.70
45540,0.281,0.000,222.825,222.800,42.52,47.70
45570,0.280,0.000,222.825,222.800,42.52,47.70
45600,0.280,0.000,222.825,222.800,42.52,47.70
45630,0.279,0.000,222.825,222.800,42.52,47.70
45660,0.279,0.000,222.825,222.800,42.52,47.70
45690,0.278,0.000,222.825,222.800,42.52,47.70
45720,0.277,0.000,222.825,222.800,42.52,47.70
45750,0.277,0.000,222.824,222.800,42.52,47.70
45780,0.276,0.000,222.824,222.800,42.52,47.70
45810,0.276,0.000,222.824,222.800,42.52,47.70
45840,0.275,0.000,222.824,222.800,42.52,47.70
45870,0.275,0.000,222.824,222.800,42.52,47.70
45900,0.274,0.000,222.824,222.800,42.52,47.70
45930,0.274,0.000,222.824,222.800,42.52,47.70
45960,0.273,0.000,222.824,222.800,42.52,47.70
45990,0.273,0.000,222.824,222.800,42.52,47.70
46020,0.272,0.000,222.824,222.800,42.52,47.70
46050,0.271,0.000,222.824,222.800,42.52,47.70
46080,0.271,0.000,222.824,222.800,42.52,47.70
46110,0.270,0.000,222.824,222.800,42.52,47.70
