t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
3870,142.826,0.000,225.197,222.800,21.26,26.44
3900,141.430,0.000,225.182,222.800,21.26,26.44
3930,140.052,0.000,225.167,222.800,21.26,26.44
3960,138.692,0.000,225.152,222.800,21.26,26.44
3990,137.348,0.000,225.138,222.800,21.26,26.44
4020,136.022,0.000,225.123,222.800,21.26,26.44
4050,134.713,0.000,225.109,222.800,21.26,26.44
4080,133.420,0.000,225.095,222.800,21.26,26.44
4110,132.144,0.000,225.080,222.800,21.26,26.44
4140,130.883,0.000,225.066,222.800,21.26,26.44
4170,129.639,0.000,225.053,222.800,21.26,26.44
4200,128.410,0.000,225.039,222.800,21.26,26.44
4230,127.196,0.000,225.025,222.800,21.26,26.44
4260,125.997,0.000,225.012,222.800,21.26,26.44
4290,124.813,0.000,224.998,222.800,21.26,26.44
4320,123.644,0.000,224.985,222.800,21.26,26.44
4350,122.489,0.000,224.972,222.800,21.26,26.44
4380,121.348,0.000,224.959,222.800,21.26,26.44
4410,120.221,0.000,224.946,222.800,21.26,26.44
4440,119.108,0.000,224.933,222.800,21.26,26.44
4470,118.008,0.000,224.921,222.800,21.26,26.44
4500,116.922,0.000,224.908,222.800,21.26,26.44
4530,115.849,0.000,224.895,222.800,21.26,26.44
4560,114.789,0.000,224.883,222.800,21.26,26.44
4590,113.741,0.000,224.871,222.800,21.26,26.44
4620,112.706,0.000,224.859,222.800,21.26,26.44
4650,111.684,0.000,224.847,222.800,21.26,26.44
4680,110.674,0.000,224.835,222.800,21.26,26.44
4710,109.675,0.000,224.823,222.800,21.26,26.44
4740,108.689,0.000,224.811,222.800,21.26,26.44
4770,107.714,0.000,224.799,222.800,21.26,26.44
4800,106.751,0.000,224.788,222.800,21.26,26.44
4830,105.799,0.000,224.776,222.800,21.26,26.44
4860,104.858,0.000,224.765,222.800,21.26,26.44
4890,103.928,0.000,224.754,222.800,21.26,26.44
4920,103.009,0.000,224.743,222.800,21.26,26.44
4950,102.101,0.000,224.732,222.800,21.26,26.44
4980,101.203,0.000,224.721,222.800,21.26,26.44
5010,100.315,0.000,224.710,222.800,21.26,26.44
5040,99.438,0.000,224.699,222.800,21.26,26.44
5070,98.571,0.000,224.688,222.800,21.26,26.44
5100,97.714,0.000,224.678,222.800,21.26,26.44
5130,96.867,0.000,224.667,222.800,21.26,26.44
5160,96.029,0.000,224.657,222.800,21.26,26.44
5190,95.201,0.000,224.646,222.800,21.26,26.44
5220,94.382,0.000,224.636,222.800,21.26,26.44
5250,93.573,0.000,224.626,222.800,21.26,26.44
5280,92.772,0.000,224.616,222.800,21.26,26.44
5310,91.981,0.000,224.606,222.800,21.26,26.44
5340,91.198,0.000,224.596,222.800,21.26,26.44
5370,90.425,0.000,224.586,222.800,21.26,26.44
5400,89.660,0.000,224.576,222.800,21.26,26.44
5430,88.903,0.000,224.566,222.800,21.26,26.44
5460,88.155,0.000,224.557,222.800,21.26,26.44
5490,87.415,0.000,224.547,222.800,21.26,26.44
5520,86.683,0.000,224.538,222.800,21.26,26.44
5550,85.960,0.000,224.528,222.800,21.26,26.44
5580,85.244,0.000,224.519,222.800,21.26,26.44
5610,84.536,0.000,224.510,222.800,21.26,26.44
5640,83.836,0.000,224.501,222.800,21.26,26.44
5670,83.144,0.000,224.491,222.800,21.26,26.44
5700,82.459,0.000,224.482,222.800,21.26,26.44
5730,81.781,0.000,224.473,222.800,21.26,26.44
5760,81.111,0.000,224.465,222.800,21.26,26.44
5790,80.448,0.000,224.456,222.800,21.26,26.44
5820,79.792,0.000,224.447,222.800,21.26,26.44
5850,79.143,0.000,224.438,222.800,21.26,26.44
5880,78.502,0.000,224.430,222.800,21.26,26.44
5910,77.867,0.000,224.421,222.800,21.26,26.44
5940,77.238,0.000,224.413,222.800,21.26,26.44
5970,76.617,0.000,224.404,222.800,21.26,26.44
6000,76.002,0.000,224.396,222.800,21.26,26.44
6030,75.393,0.000,224.387,222.800,21.26,26.44
6060,74.791,0.000,224.379,222.800,21.26,26.44
6090,74.196,0.000,224.371,222.800,21.26,26.44
6120,73.606,0.000,224.363,222.800,21.26,26.44
6150,73.023,0.000,224.355,222.800,21.26,26.44
6180,72.446,0.000,224.347,222.800,21.26,26.44
6210,71.875,0.000,224.339,222.800,21.26,26.44
6240,71.309,0.000,224.331,222.800,21.26,26.44
6270,70.750,0.000,224.323,222.800,21.26,26.44
6300,70.196,0.000,224.316,222.800,21.26,26.44
6330,69.649,0.000,224.308,222.800,21.26,26.44
6360,69.106,0.000,224.300,222.800,21.26,26.44
6390,68.570,0.000,224.293,222.800,21.26,26.44
6420,68.038,0.000,224.285,222.800,21.26,26.44
6450,67.513,0.000,224.278,222.800,21.26,26.44
6480,66.992,0.000,224.270,222.800,21.26,26.44
6510,66.477,0.000,224.263,222.800,21.26,26.44
6540,65.967,0.000,224.256,222.800,21.26,26.44
6570,65.463,0.000,224.248,222.800,21.26,26.44
6600,64.963,0.000,224.241,222.800,21.26,26.44
6630,64.468,0.000,224.234,222.800,21.26,26.44
6660,63.979,0.000,224.227,222.800,21.26,26.44
6690,63.494,0.000,224.220,222.800,21.26,26.44
6720,63.014,0.000,224.213,222.800,21.26,26.44
6750,62.539,0.000,224.206,222.800,21.26,26.44
6780,62.068,0.000,224.199,222.800,21.26,26.44
6810,61.603,0.000,224.192,222.800,21.26,26.44
6840,61.142,0.000,224.185,222.800,21.26,26.44
6870,60.685,0.000,224.179,222.800,21.26,26.44
6900,60.233,0.000,224.172,222.800,21.26,26.44
6930,59.785,0.000,224.165,222.800,21.26,26.44
6960,59.342,0.000,224.159,222.800,21.26,26.44
6990,58.903,0.000,224.152,222.800,21.26,26.44
7020,58.469,0.000,224.146,222.800,21.26,26.44
7050,58.038,0.000,224.139,222.800,21.26,26.44
7080,57.612,0.000,224.133,222.800,21.26,26.44
7110,57.190,0.000,224.126,222.800,21.26,26.44
7140,56.772,0.000,224.120,222.800,21.26,26.44
7170,56.358,0.000,224.114,222.800,21.26,26.44
7200,55.948,0.000,224.108,222.800,21.26,26.44
7230,55.542,0.000,224.101,222.800,21.26,26.44
7260,55.140,0.000,224.095,222.800,21.26,26.44
7290,54.742,0.000,224.089,222.800,21.26,26.44
7320,54.347,0.000,224.083,222.800,21.26,26.44
7350,53.956,0.000,224.077,222.800,21.26,26.44
7380,53.569,0.000,224.071,222.800,21.26,26.44
7410,53.186,0.000,224.065,222.800,21.26,26.44
7440,52.806,0.000,224.059,222.800,21.26,26.44
7470,52.430,0.000,224.053,222.800,21.26,26.44
7500,52.057,0.000,224.048,222.800,21.26,26.44
7530,51.688,0.000,224.042,222.800,21.26,26.44
7560,51.322,0.000,224.036,222.800,21.26,26.44
7590,50.960,0.000,224.030,222.800,21.26,26.44
7620,50.601,0.000,224.025,222.800,21.26,26.44
7650,50.246,0.000,224.019,222.800,21.26,26.44
7680,49.893,0.000,224.013,222.800,21.26,26.44
7710,49.544,0.000,224.008,222.800,21.26,26.44
7740,49.199,0.000,224.002,222.800,21.26,26.44
7770,48.856,0.000,223.997,222.800,21.26,26.44
7800,48.517,0.000,223.991,222.800,21.26,26.44
7830,48.180,0.000,223.986,222.800,21.26,26.44
7860,47.847,0.000,223.981,222.800,21.26,26.44
7890,47.517,0.000,223.975,222.800,21.26,26.44
7920,47.190,0.000,223.970,222.800,21.26,26.44
7950,46.865,0.000,223.965,222.800,21.26,26.44
7980,46.544,0.000,223.960,222.800,21.26,26.44
8010,46.226,0.000,223.954,222.800,21.26,26.44
8040,45.910,0.000,223.949,222.800,21.26,26.44
8070,45.598,0.000,223.944,222.800,21.26,26.44
8100,45.288,0.000,223.939,222.800,21.26,26.44
8130,44.981,0.000,223.934,222.800,21.26,26.44
8160,44.676,0.000,223.929,222.800,21.26,26.44
8190,44.375,0.000,223.924,222.800,21.26,26.44
8220,44.076,0.000,223.919,222.800,21.26,26.44
8250,43.780,0.000,223.914,222.800,21.26,26.44
8280,43.486,0.000,223.909,222.800,21.26,26.44
8310,43.195,0.000,223.904,222.800,21.26,26.44
8340,42.907,0.000,223.900,222.800,21.26,26.44
8370,42.621,0.000,223.895,222.800,21.26,26.44
8400,42.337,0.000,223.890,222.800,21.26,26.44
8430,42.057,0.000,223.885,222.800,21.26,26.44
8460,41.778,0.000,223.881,222.800,21.26,26.44
8490,41.502,0.000,223.876,222.800,21.26,26.44
8520,41.229,0.000,223.871,222.800,21.26,26.44
8550,40.957,0.000,223.867,222.800,21.26,26.44
8580,40.689,0.000,223.862,222.800,21.26,26.44
8610,40.422,0.000,223.857,222.800,21.26,26.44
8640,40.158,0.000,223.853,222.800,21.26,26.44
8670,39.896,0.000,223.848,222.800,21.26,26.44
8700,39.636,0.000,223.844,222.800,21.26,26.44
8730,39.379,0.000,223.839,222.800,21.26,26.44
8760,39.124,0.000,223.835,222.800,21.26,26.44
8790,38.871,0.000,223.831,222.800,21.26,26.44
8820,38.620,0.000,223.826,222.800,21.26,26.44
8850,38.371,0.000,223.822,222.800,21.26,26.44
8880,38.125,0.000,223.818,222.800,21.26,26.44
8910,37.880,0.000,223.813,222.800,21.26,26.44
8940,37.638,0.000,223.809,222.800,21.26,26.44
8970,37.397,0.000,223.805,222.800,21.26,26.44
9000,37.159,0.000,223.801,222.800,21.26,26.44
9030,36.923,0.000,223.797,222.800,21.26,26.44
9060,36.688,0.000,223.792,222.800,21.26,26.44
9090,36.456,0.000,223.788,222.800,21.26,26.44
9120,36.226,0.000,223.784,222.800,21.26,26.44
9150,35.997,0.000,223.780,222.800,21.26,26.44
9180,35.771,0.000,223.776,222.800,21.26,26.44
9210,35.546,0.000,223.772,222.800,21.26,26.44
9240,35.323,0.000,223.768,222.800,21.26,26.44
9270,35.102,0.000,223.764,222.800,21.26,26.44
9300,34.883,0.000,223.760,222.800,21.26,26.44
9330,34.665,0.000,223.756,222.800,21.26,26.44
9360,34.450,0.000,223.752,222.800,21.26,26.44
9390,34.236,0.000,223.748,222.800,21.26,26.44
9420,34.024,0.000,223.745,222.800,21.26,26.44
9450,33.814,0.000,223.741,222.800,21.26,26.44
9480,33.605,0.000,223.737,222.800,21.26,26.44
9510,33.398,0.000,223.733,222.800,21.26,26.44
9540,33.193,0.000,223.729,222.800,21.26,26.44
9570,32.990,0.000,223.726,222.800,21.26,26.44
9600,32.788,0.000,223.722,222.800,21.26,26.44
9630,32.587,0.000,223.718,222.800,21.26,26.44
9660,32.389,0.000,223.715,222.800,21.26,26.44
9690,32.192,0.000,223.711,222.800,21.26,26.44
9720,31.996,0.000,223.707,222.800,21.26,26.44
9750,31.803,0.000,223.704,222.800,21.26,26.44
9780,31.610,0.000,223.700,222.800,21.26,26.44
9810,31.419,0.000,223.696,222.800,21.26,26.44
9840,31.230,0.000,223.693,222.800,21.26,26.44
9870,31.042,0.000,223.689,222.800,21.26,26.44
9900,30.856,0.000,223.686,222.800,21.26,26.44
9930,30.671,0.000,223.682,222.800,21.26,26.44
9960,30.488,0.000,223.679,222.800,21.26,26.44
9990,30.306,0.000,223.675,222.800,21.26,26.44
10020,30.126,0.000,223.672,222.800,21.26,26.44
10050,29.947,0.000,223.669,222.800,21.26,26.44
10080,29.769,0.000,223.665,222.800,21.26,26.44
10110,29.593,0.000,223.662,222.800,21.26,26.44
10140,29.418,0.000,223.659,222.800,21.26,26.44
10170,29.245,0.000,223.655,222.800,21.26,26.44
10200,29.073,0.000,223.652,222.800,21.26,26.44
10230,28.902,0.000,223.649,222.800,21.26,26.44
10260,28.733,0.000,223.645,222.800,21.26,26.44
10290,28.565,0.000,223.642,222.800,21.26,26.44
10320,28.398,0.000,223.639,222.800,21.26,26.44
10350,28.232,0.000,223.636,222.800,21.26,26.44
10380,28.068,0.000,223.632,222.800,21.26,26.44
10410,27.905,0.000,223.629,222.800,21.26,26.44
10440,27.743,0.000,223.626,222.800,21.26,26.44
10470,27.583,0.000,223.623,222.800,21.26,26.44
10500,27.424,0.000,223.620,222.800,21.26,26.44
10530,27.265,0.000,223.617,222.800,21.26,26.44
10560,27.109,0.000,223.614,222.800,21.26,26.44
10590,26.953,0.000,223.611,222.800,21.26,26.44
10620,26.799,0.000,223.608,222.800,21.26,26.44
10650,26.645,0.000,223.604,222.800,21.26,26.44
10680,26.493,0.000,223.601,222.800,21.26,26.44
10710,26.342,0.000,223.598,222.800,21.26,26.44
10740,26.192,0.000,223.595,222.800,21.26,26.44
10770,26.044,0.000,223.593,222.800,21.26,26.44
10800,25.896,0.000,223.590,222.800,21.26,26.44
10830,25.750,0.000,223.587,222.800,21.26,26.44
10860,25.604,0.000,223.584,222.800,21.26,26.44
10890,25.460,0.000,223.581,222.800,21.26,26.44
10920,25.317,0.000,223.578,222.800,21.26,26.44
10950,25.175,0.000,223.575,222.800,21.26,26.44
10980,25.034,0.000,223.572,222.800,21.26,26.44
11010,24.893,0.000,223.569,222.800,21.26,26.44
11040,24.754,0.000,223.566,222.800,21.26,26.44
11070,24.617,0.000,223.564,222.800,21.26,26.44
11100,24.480,0.000,223.561,222.800,21.26,26.44
11130,24.344,0.000,223.558,222.800,21.26,26.44
11160,24.209,0.000,223.555,222.800,21.26,26.44
11190,24.075,0.000,223.553,222.800,21.26,26.44
11220,23.942,0.000,223.550,222.800,21.26,26.44
11250,23.810,0.000,223.547,222.800,21.26,26.44
11280,23.679,0.000,223.544,222.800,21.26,26.44
11310,23.549,0.000,223.542,222.800,21.26,26.44
11340,23.419,0.000,223.539,222.800,21.26,26.44
11370,23.291,0.000,223.536,222.800,21.26,26.44
11400,23.164,0.000,223.534,222.800,21.26,26.44
11430,23.038,0.000,223.531,222.800,21.26,26.44
11460,22.912,0.000,223.528,222.800,21.26,26.44
11490,22.788,0.000,223.526,222.800,21.26,26.44
11520,22.664,0.000,223.523,222.800,21.26,26.44
11550,22.541,0.000,223.521,222.800,21.26,26.44
11580,22.419,0.000,223.518,222.800,21.26,26.44
11610,22.298,0.000,223.516,222.800,21.26,26.44
11640,22.178,0.000,223.513,222.800,21.26,26.44
11670,22.059,0.000,223.510,222.800,21.26,26.44
11700,21.941,0.000,223.508,222.800,21.26,26.44
11730,21.823,0.000,223.505,222.800,21.26,26.44
11760,21.706,0.000,223.503,222.800,21.26,26.44
11790,21.590,0.000,223.501,222.800,21.26,26.44
11820,21.475,0.000,223.498,222.800,21.26,26.44
11850,21.361,0.000,223.496,222.800,21.26,26.44
11880,21.248,0.000,223.493,222.800,21.26,26.44
11910,21.135,0.000,223.491,222.800,21.26,26.44
11940,21.023,0.000,223.488,222.800,21.26,26.44
11970,20.912,0.000,223.486,222.800,21.26,26.44
12000,20.802,0.000,223.484,222.800,21.26,26.44
12030,20.692,0.000,223.481,222.800,21.26,26.44
12060,20.583,0.000,223.479,222.800,21.26,26.44
12090,20.475,0.000,223.476,222.800,21.26,26.44
12120,20.368,0.000,223.474,222.800,21.26,26.44
12150,20.261,0.000,223.472,222.800,21.26,26.44
12180,20.156,0.000,223.469,222.800,21.26,26.44
12210,20.051,0.000,223.467,222.800,21.26,26.44
12240,19.946,0.000,223.465,222.800,21.26,26.44
12270,19.843,0.000,223.463,222.800,21.26,26.44
12300,19.740,0.000,223.460,222.800,21.26,26.44
12330,19.638,0.000,223.458,222.800,21.26,26.44
12360,19.536,0.000,223.456,222.800,21.26,26.44
12390,19.435,0.000,223.454,222.800,21.26,26.44
12420,19.335,0.000,223.451,222.800,21.26,26.44
12450,19.236,0.000,223.449,222.800,21.26,26.44
12480,19.137,0.000,223.447,222.800,21.26,26.44
12510,19.039,0.000,223.445,222.800,21.26,26.44
12540,18.942,0.000,223.443,222.800,21.26,26.44
12570,18.845,0.000,223.440,222.800,21.26,26.44
12600,18.749,0.000,223.438,222.800,21.26,26.44
12630,18.653,0.000,223.436,222.800,21.26,26.44
12660,18.558,0.000,223.434,222.800,21.26,26.44
12690,18.464,0.000,223.432,222.800,21.26,26.44
12720,18.371,0.000,223.430,222.800,21.26,26.44
12750,18.278,0.000,223.428,222.800,21.26,26.44
12780,18.186,0.000,223.426,222.800,21.26,26.44
12810,18.094,0.000,223.424,222.800,21.26,26.44
12840,18.003,0.000,223.421,222.800,21.26,26.44
12870,17.912,0.000,223.419,222.800,21.26,26.44
12900,17.823,0.000,223.417,222.800,21.26,26.44
12930,17.733,0.000,223.415,222.800,21.26,26.44
12960,17.645,0.000,223.413,222.800,21.26,26.44
12990,17.557,0.000,223.411,222.800,21.26,26.44
13020,17.469,0.000,223.409,222.800,21.26,26.44
13050,17.382,0.000,223.407,222.800,21.26,26.44
13080,17.296,0.000,223.405,222.800,21.26,26.44
13110,17.210,0.000,223.403,222.800,21.26,26.44
13140,17.125,0.000,223.401,222.800,21.26,26.44
13170,17.040,0.000,223.399,222.800,21.26,26.44
13200,16.956,0.000,223.397,222.800,21.26,26.44
13230,16.873,0.000,223.395,222.800,21.26,26.44
13260,16.790,0.000,223.394,222.800,21.26,26.44
13290,16.707,0.000,223.392,222.800,21.26,26.44
13320,16.626,0.000,223.390,222.800,21.26,26.44
13350,16.544,0.000,223.388,222.800,21.26,26.44
13380,16.463,0.000,223.386,222.800,21.26,26.44
13410,16.383,0.000,223.384,222.800,21.26,26.44
13440,16.303,0.000,223.382,222.800,21.26,26.44
13470,16.224,0.000,223.380,222.800,21.26,26.44
13500,16.145,0.000,223.378,222.800,21.26,26.44
13530,16.067,0.000,223.377,222.800,21.26,26.44
13560,15.989,0.000,223.375,222.800,21.26,26.44
13590,15.912,0.000,223.373,222.800,21.26,26.44
13620,15.835,0.000,223.371,222.800,21.26,26.44
13650,15.759,0.000,223.369,222.800,21.26,26.44
13680,15.683,0.000,223.367,222.800,21.26,26.44
13710,15.608,0.000,223.366,222.800,21.26,26.44
13740,15.533,0.000,223.364,222.800,21.26,26.44
13770,15.459,0.000,223.362,222.800,21.26,26.44
13800,15.385,0.000,223.360,222.800,21.26,26.44
13830,15.311,0.000,223.358,222.800,21.26,26.44
13860,15.238,0.000,223.357,222.800,21.26,26.44
13890,15.166,0.000,223.355,222.800,21.26,26.44
13920,15.094,0.000,223.353,222.800,21.26,26.44
13950,15.022,0.000,223.352,222.800,21.26,26.44
13980,14.951,0.000,223.350,222.800,21.26,26.44
14010,14.880,0.000,223.348,222.800,21.26,26.44
14040,14.810,0.000,223.346,222.800,21.26,26.44
14070,14.740,0.000,223.345,222.800,21.26,26.44
14100,14.671,0.000,223.343,222.800,21.26,26.44
14130,14.602,0.000,223.341,222.800,21.26,26.44
14160,14.534,0.000,223.340,222.800,21.26,26.44
14190,14.466,0.000,223.338,222.800,21.26,26.44
14220,14.398,0.000,223.336,222.800,21.26,26.44
14250,14.331,0.000,223.335,222.800,21.26,26.44
14280,14.264,0.000,223.333,222.800,21.26,26.44
14310,14.198,0.000,223.331,222.800,21.26,26.44
14340,14.132,0.000,223.330,222.800,21.26,26.44
14370,14.066,0.000,223.328,222.800,21.26,26.44
14400,14.001,0.000,223.326,222.800,21.26,26.44
14430,13.936,0.000,223.325,222.800,21.26,26.44
14460,13.872,0.000,223.323,222.800,21.26,26.44
14490,13.808,0.000,223.322,222.800,21.26,26.44
14520,13.744,0.000,223.320,222.800,21.26,26.44
14550,13.681,0.000,223.318,222.800,21.26,26.44
14580,13.618,0.000,223.317,222.800,21.26,26.44
14610,13.556,0.000,223.315,222.800,21.26,26.44
14640,13.494,0.000,223.314,222.800,21.26,26.44
14670,13.432,0.000,223.312,222.800,21.26,26.44
14700,13.371,0.000,223.311,222.800,21.26,26.44
14730,13.310,0.000,223.309,222.800,21.26,26.44
14760,13.249,0.000,223.308,222.800,21.26,26.44
14790,13.189,0.000,223.306,222.800,21.26,26.44
14820,13.129,0.000,223.305,222.800,21.26,26.44
14850,13.070,0.000,223.303,222.800,21.26,26.44
14880,13.010,0.000,223.302,222.800,21.26,26.44
14910,12.952,0.000,223.300,222.800,21.26,26.44
14940,12.893,0.000,223.299,222.800,21.26,26.44
14970,12.835,0.000,223.297,222.800,21.26,26.44
15000,12.778,0.000,223.296,222.800,21.26,26.44
15030,12.720,0.000,223.294,222.800,21.26,26.44
15060,12.663,0.000,223.293,222.800,21.26,26.44
15090,12.606,0.000,223.291,222.800,21.26,26.44
15120,12.550,0.000,223.290,222.800,21.26,26.44
15150,12.494,0.000,223.288,222.800,21.26,26.44
15180,12.438,0.000,223.287,222.800,21.26,26.44
15210,12.383,0.000,223.285,222.800,21.26,26.44
15240,12.328,0.000,223.284,222.800,21.26,26.44
15270,12.273,0.000,223.283,222.800,21.26,26.44
15300,12.219,0.000,223.281,222.800,21.26,26.44
15330,12.165,0.000,223.280,222.800,21.26,26.44
15360,12.111,0.000,223.278,222.800,21.26,26.44
15390,12.058,0.000,223.277,222.800,21.26,26.44
15420,12.005,0.000,223.276,222.800,21.26,26.44
