t_s,Q_out_m3s,Q_in_m3s,level_mRL,breach_bottom_mRL,breach_bottom_width_m,breach_top_width_m
20070,17.136,2.585,217.011,216.774,86.98,102.04
20100,17.046,2.575,217.010,216.774,86.98,102.04
20130,16.957,2.564,217.009,216.774,86.98,102.04
20160,16.868,2.553,217.009,216.774,86.98,102.04
20190,16.780,2.542,217.008,216.774,86.98,102.04
20220,16.692,2.532,217.007,216.774,86.98,102.04
20250,16.605,2.521,217.006,216.774,86.98,102.04
20280,16.519,2.511,217.005,216.774,86.98,102.04
20310,16.433,2.500,217.005,216.774,86.98,102.04
20340,16.348,2.490,217.004,216.774,86.98,102.04
20370,16.264,2.480,217.003,216.774,86.98,102.04
20400,16.180,2.469,217.002,216.774,86.98,102.04
20430,16.097,2.459,217.001,216.774,86.98,102.04
20460,16.014,2.449,217.001,216.774,86.98,102.04
20490,15.932,2.439,217.000,216.774,86.98,102.04
20520,15.850,2.429,216.999,216.774,86.98,102.04
20550,15.769,2.419,216.998,216.774,86.98,102.04
20580,15.689,2.409,216.998,216.774,86.98,102.04
20610,15.609,2.399,216.997,216.774,86.98,102.04
20640,15.529,2.389,216.996,216.774,86.98,102.04
20670,15.451,2.379,216.995,216.774,86.98,102.04
20700,15.372,2.370,216.995,216.774,86.98,102.04
20730,15.295,2.360,216.994,216.774,86.98,102.04
20760,15.218,2.350,216.993,216.774,86.98,102.04
20790,15.141,2.341,216.992,216.774,86.98,102.04
20820,15.065,2.331,216.992,216.774,86.98,102.04
20850,14.989,2.322,216.991,216.774,86.98,102.04
20880,14.914,2.312,216.990,216.774,86.98,102.04
20910,14.840,2.303,216.989,216.774,86.98,102.04
20940,14.765,2.294,216.989,216.774,86.98,102.04
20970,14.692,2.285,216.988,216.774,86.98,102.04
21000,14.619,2.275,216.987,216.774,86.98,102.04
21030,14.546,2.266,216.987,216.774,86.98,102.04
21060,14.474,2.257,216.986,216.774,86.98,102.04
21090,14.403,2.248,216.985,216.774,86.98,102.04
21120,14.332,2.239,216.984,216.774,86.98,102.04
21150,14.261,2.230,216.984,216.774,86.98,102.04
21180,14.191,2.221,216.983,216.774,86.98,102.04
21210,14.121,2.212,216.982,216.774,86.98,102.04
21240,14.052,2.203,216.982,216.774,86.98,102.04
21270,13.983,2.195,216.981,216.774,86.98,102.04
21300,13.915,2.186,216.980,216.774,86.98,102.04
21330,13.847,2.177,216.980,216.774,86.98,102.04
21360,13.779,2.169,216.979,216.774,86.98,102.04
21390,13.712,2.160,216.978,216.774,86.98,102.04
21420,13.646,2.151,216.978,216.774,86.98,102.04
21450,13.580,2.143,216.977,216.774,86.98,102.04
21480,13.514,2.135,216.976,216.774,86.98,102.04
21510,13.449,2.126,216.976,216.774,86.98,102.04
21540,13.384,2.118,216.975,216.774,86.98,102.04
21570,13.320,2.109,216.974,216.774,86.98,102.04
21600,13.256,2.101,216.974,216.774,86.98,102.04
21630,13.192,2.093,216.973,216.774,86.98,102.04
21660,13.129,2.085,216.973,216.774,86.98,102.04
21690,13.067,2.077,216.972,216.774,86.98,102.04
21720,13.004,2.068,216.971,216.774,86.98,102.04
21750,12.942,2.060,216.971,216.774,86.98,102.04
21780,12.881,2.052,216.970,216.774,86.98,102.04
21810,12.820,2.044,216.969,216.774,86.98,102.04
21840,12.759,2.036,216.969,216.774,86.98,102.04
21870,12.699,2.029,216.968,216.774,86.98,102.04
21900,12.639,2.021,216.968,216.774,86.98,102.04
21930,12.579,2.013,216.967,216.774,86.98,102.04
21960,12.520,2.005,216.966,216.774,86.98,102.04
21990,12.461,1.997,216.966,216.774,86.98,102.04
22020,12.403,1.990,216.965,216.774,86.98,102.04
22050,12.345,1.982,216.965,216.774,86.98,102.04
22080,12.287,1.974,216.964,216.774,86.98,102.04
22110,12.230,1.967,216.963,216.774,86.98,102.04
22140,12.173,1.959,216.963,216.774,86.98,102.04
22170,12.116,1.952,216.962,216.774,86.98,102.04
22200,12.060,1.944,216.962,216.774,86.98,102.04
22230,12.004,1.937,216.961,216.774,86.98,102.04
22260,11.949,1.929,216.960,216.774,86.98,102.04
22290,11.894,1.922,216.960,216.774,86.98,102.04
22320,11.839,1.915,216.959,216.774,86.98,102.04
22350,11.784,1.908,216.959,216.774,86.98,102.04
22380,11.730,1.900,216.958,216.774,86.98,102.04
22410,11.676,1.893,216.958,216.774,86.98,102.04
22440,11.623,1.886,216.957,216.774,86.98,102.04
22470,11.570,1.879,216.956,216.774,86.98,102.04
22500,11.517,1.872,216.956,216.774,86.98,102.04
22530,11.464,1.865,216.955,216.774,86.98,102.04
22560,11.412,1.858,216.955,216.774,86.98,102.04
22590,11.361,1.851,216.954,216.774,86.98,102.04
22620,11.309,1.844,216.954,216.774,86.98,102.04
22650,11.258,1.837,216.953,216.774,86.98,102.04
22680,11.207,1.830,216.953,216.774,86.98,102.04
22710,11.156,1.823,216.952,216.774,86.98,102.04
22740,11.106,1.816,216.952,216.774,86.98,102.04
22770,11.056,1.809,216.951,216.774,86.98,102.04
22800,11.007,1.803,216.950,216.774,86.98,102.04
22830,10.957,1.796,216.950,216.774,86.98,102.04
22860,10.908,1.789,216.949,216.774,86.98,102.04
22890,10.859,1.783,216.949,216.774,86.98,102.04
22920,10.811,1.776,216.948,216.774,86.98,102.04
22950,10.763,1.769,216.948,216.774,86.98,102.04
22980,10.715,1.763,216.947,216.774,86.98,102.04
23010,10.667,1.756,216.947,216.774,86.98,102.04
23040,10.620,1.750,216.946,216.774,86.98,102.04
23070,10.573,1.743,216.946,216.774,86.98,102.04
23100,10.526,1.737,216.945,216.774,86.98,102.04
23130,10.480,1.731,216.945,216.774,86.98,102.04
23160,10.434,1.724,216.944,216.774,86.98,102.04
23190,10.388,1.718,216.944,216.774,86.98,102.04
23220,10.342,1.712,216.943,216.774,86.98,102.04
23250,10.297,1.705,216.943,216.774,86.98,102.04
23280,10.252,1.699,216.942,216.774,86.98,102.04
23310,10.207,1.693,216.942,216.774,86.98,102.04
23340,10.163,1.687,216.941,216.774,86.98,102.04
23370,10.118,1.681,216.941,216.774,86.98,102.04
23400,10.074,1.674,216.940,216.774,86.98,102.04
23430,10.031,1.668,216.940,216.774,86.98,102.04
23460,9.987,1.662,216.939,216.774,86.98,102.04
23490,9.944,1.656,216.939,216.774,86.98,102.04
23520,9.901,1.650,216.938,216.774,86.98,102.04
23550,9.858,1.644,216.938,216.774,86.98,102.04
23580,9.816,1.638,216.938,216.774,86.98,102.04
23610,9.773,1.632,216.937,216.774,86.98,102.04
23640,9.731,1.627,216.937,216.774,86.98,102.04
23670,9.690,1.621,216.936,216.774,86.98,102.04
23700,9.648,1.615,216.936,216.774,86.98,102.04
23730,9.607,1.609,216.935,216.774,86.98,102.04
23760,9.566,1.603,216.935,216.774,86.98,102.04
23790,9.525,1.597,216.934,216.774,86.98,102.04
23820,9.485,1.592,216.934,216.774,86.98,102.04
23850,9.444,1.586,216.933,216.774,86.98,102.04
23880,9.404,1.580,216.933,216.774,86.98,102.04
23910,9.364,1.575,216.932,216.774,86.98,102.04
23940,9.325,1.569,216.932,216.774,86.98,102.04
23970,9.285,1.564,216.932,216.774,86.98,102.04
24000,9.246,1.558,216.931,216.774,86.98,102.04
24030,9.207,1.552,216.931,216.774,86.98,102.04
24060,9.169,1.547,216.930,216.774,86.98,102.04
24090,9.130,1.542,216.930,216.774,86.98,102.04
24120,9.092,1.536,216.929,216.774,86.98,102.04
24150,9.054,1.531,216.929,216.774,86.98,102.04
24180,9.016,1.525,216.929,216.774,86.98,102.04
24210,8.978,1.520,216.928,216.774,86.98,102.04
24240,8.941,1.514,216.928,216.774,86.98,102.04
24270,8.904,1.509,216.927,216.774,86.98,102.04
24300,8.867,1.504,216.927,216.774,86.98,102.04
24330,8.830,1.499,216.926,216.774,86.98,102.04
24360,8.793,1.493,216.926,216.774,86.98,102.04
24390,8.757,1.488,216.926,216.774,86.98,102.04
24420,8.721,1.483,216.925,216.774,86.98,102.04
24450,8.685,1.478,216.925,216.774,86.98,102.04
24480,8.649,1.473,216.924,216.774,86.98,102.04
24510,8.614,1.467,216.924,216.774,86.98,102.04
24540,8.578,1.462,216.923,216.774,86.98,102.04
24570,8.543,1.457,216.923,216.774,86.98,102.04
24600,8.508,1.452,216.923,216.774,86.98,102.04
24630,8.473,1.447,216.922,216.774,86.98,102.04
24660,8.439,1.442,216.922,216.774,86.98,102.04
24690,8.404,1.437,216.921,216.774,86.98,102.04
24720,8.370,1.432,216.921,216.774,86.98,102.04
24750,8.336,1.427,216.921,216.774,86.98,102.04
24780,8.302,1.422,216.920,216.774,86.98,102.04
24810,8.269,1.417,216.920,216.774,86.98,102.04
24840,8.235,1.413,216.919,216.774,86.98,102.04
24870,8.202,1.408,216.919,216.774,86.98,102.04
24900,8.169,1.403,216.919,216.774,86.98,102.04
24930,8.136,1.398,216.918,216.774,86.98,102.04
24960,8.103,1.393,216.918,216.774,86.98,102.04
24990,8.071,1.388,216.918,216.774,86.98,102.04
25020,8.038,1.384,216.917,216.774,86.98,102.04
25050,8.006,1.379,216.917,216.774,86.98,102.04
25080,7.974,1.374,216.916,216.774,86.98,102.04
25110,7.942,1.370,216.916,216.774,86.98,102.04
25140,7.911,1.365,216.916,216.774,86.98,102.04
25170,7.879,1.360,216.915,216.774,86.98,102.04
25200,7.848,1.356,216.915,216.774,86.98,102.04
25230,7.817,1.351,216.914,216.774,86.98,102.04
25260,7.786,1.347,216.914,216.774,86.98,102.04
25290,7.755,1.342,216.914,216.774,86.98,102.04
25320,7.724,1.337,216.913,216.774,86.98,102.04
25350,7.694,1.333,216.913,216.774,86.98,102.04
25380,7.663,1.328,216.913,216.774,86.98,102.04
25410,7.633,1.324,216.912,216.774,86.98,102.04
25440,7.603,1.320,216.912,216.774,86.98,102.04
25470,7.573,1.315,216.912,216.774,86.98,102.04
25500,7.544,1.311,216.911,216.774,86.98,102.04
25530,7.514,1.306,216.911,216.774,86.98,102.04
25560,7.485,1.302,216.910,216.774,86.98,102.04
25590,7.455,1.298,216.910,216.774,86.98,102.04
25620,7.426,1.293,216.910,216.774,86.98,102.04
25650,7.398,1.289,216.909,216.774,86.98,102.04
25680,7.369,1.285,216.909,216.774,86.98,102.04
25710,7.340,1.280,216.909,216.774,86.98,102.04
25740,7.312,1.276,216.908,216.774,86.98,102.04
25770,7.283,1.272,216.908,216.774,86.98,102.04
25800,7.255,1.268,216.908,216.774,86.98,102.04
25830,7.227,1.263,216.907,216.774,86.98,102.04
25860,7.199,1.259,216.907,216.774,86.98,102.04
25890,7.172,1.255,216.907,216.774,86.98,102.04
25920,7.144,1.251,216.906,216.774,86.98,102.04
25950,7.117,1.247,216.906,216.774,86.98,102.04
25980,7.089,1.243,216.906,216.774,86.98,102.04
26010,7.062,1.239,216.905,216.774,86.98,102.04
26040,7.035,1.234,216.905,216.774,86.98,102.04
26070,7.008,1.230,216.905,216.774,86.98,102.04
26100,6.982,1.226,216.904,216.774,86.98,102.04
26130,6.955,1.222,216.904,216.774,86.98,102.04
26160,6.929,1.218,216.904,216.774,86.98,102.04
26190,6.902,1.214,216.903,216.774,86.98,102.04
26220,6.876,1.210,216.903,216.774,86.98,102.04
26250,6.850,1.206,216.903,216.774,86.98,102.04
26280,6.824,1.203,216.902,216.774,86.98,102.04
26310,6.798,1.199,216.902,216.774,86.98,102.04
26340,6.773,1.195,216.902,216.774,86.98,102.04
26370,6.747,1.191,216.901,216.774,86.98,102.04
26400,6.722,1.187,216.901,216.774,86.98,102.04
26430,6.697,1.183,216.901,216.774,86.98,102.04
26460,6.671,1.179,216.900,216.774,86.98,102.04
26490,6.646,1.175,216.900,216.774,86.98,102.04
26520,6.622,1.172,216.900,216.774,86.98,102.04
26550,6.597,1.168,216.899,216.774,86.98,102.04
26580,6.572,1.164,216.899,216.774,86.98,102.04
26610,6.548,1.160,216.899,216.774,86.98,102.04
26640,6.523,1.157,216.898,216.774,86.98,102.04
26670,6.499,1.153,216.898,216.774,86.98,102.04
26700,6.475,1.149,216.898,216.774,86.98,102.04
26730,6.451,1.145,216.898,216.774,86.98,102.04
26760,6.427,1.142,216.897,216.774,86.98,102.04
26790,6.403,1.138,216.897,216.774,86.98,102.04
26820,6.380,1.134,216.897,216.774,86.98,102.04
26850,6.356,1.131,216.896,216.774,86.98,102.04
26880,6.333,1.127,216.896,216.774,86.98,102.04
26910,6.310,1.124,216.896,216.774,86.98,102.04
26940,6.286,1.120,216.895,216.774,86.98,102.04
26970,6.263,1.117,216.895,216.774,86.98,102.04
27000,6.240,1.113,216.895,216.774,86.98,102.04
27030,6.218,1.109,216.895,216.774,86.98,102.04
27060,6.195,1.106,216.894,216.774,86.98,102.04
27090,6.172,1.102,216.894,216.774,86.98,102.04
27120,6.150,1.099,216.894,216.774,86.98,102.04
27150,6.127,1.095,216.893,216.774,86.98,102.04
27180,6.105,1.092,216.893,216.774,86.98,102.04
27210,6.083,1.089,216.893,216.774,86.98,102.04
27240,6.061,1.085,216.893,216.774,86.98,102.04
27270,6.039,1.082,216.892,216.774,86.98,102.04
27300,6.017,1.078,216.892,216.774,86.98,102.04
27330,5.995,1.075,216.892,216.774,86.98,102.04
27360,5.974,1.072,216.891,216.774,86.98,102.04
27390,5.952,1.068,216.891,216.774,86.98,102.04
27420,5.931,1.065,216.891,216.774,86.98,102.04
27450,5.910,1.061,216.891,216.774,86.98,102.04
27480,5.888,1.058,216.890,216.774,86.98,102.04
27510,5.867,1.055,216.890,216.774,86.98,102.04
27540,5.846,1.052,216.890,216.774,86.98,102.04
27570,5.825,1.048,216.889,216.774,86.98,102.04
27600,5.805,1.045,216.889,216.774,86.98,102.04
27630,5.784,1.042,216.889,216.774,86.98,102.04
27660,5.763,1.039,216.889,216.774,86.98,102.04
27690,5.743,1.035,216.888,216.774,86.98,102.04
27720,5.722,1.032,216.888,216.774,86.98,102.04
27750,5.702,1.029,216.888,216.774,86.98,102.04
27780,5.682,1.026,216.888,216.774,86.98,102.04
27810,5.662,1.023,216.887,216.774,86.98,102.04
27840,5.642,1.019,216.887,216.774,86.98,102.04
27870,5.622,1.016,216.887,216.774,86.98,102.04
27900,5.602,1.013,216.886,216.774,86.98,102.04
27930,5.582,1.010,216.886,216.774,86.98,102.04
27960,5.563,1.007,216.886,216.774,86.98,102.04
27990,5.543,1.004,216.886,216.774,86.98,102.04
28020,5.524,1.001,216.885,216.774,86.98,102.04
28050,5.504,0.998,216.885,216.774,86.98,102.04
28080,5.485,0.995,216.885,216.774,86.98,102.04
28110,5.466,0.992,216.885,216.774,86.98,102.04
28140,5.447,0.989,216.884,216.774,86.98,102.04
28170,5.428,0.985,216.884,216.774,86.98,102.04
28200,5.409,0.982,216.884,216.774,86.98,102.04
28230,5.390,0.979,216.884,216.774,86.98,102.04
28260,5.371,0.977,216.883,216.774,86.98,102.04
28290,5.353,0.974,216.883,216.774,86.98,102.04
28320,5.334,0.971,216.883,216.774,86.98,102.04
28350,5.316,0.968,216.883,216.774,86.98,102.04
28380,5.298,0.965,216.882,216.774,86.98,102.04
28410,5.279,0.962,216.882,216.774,86.98,102.04
28440,5.261,0.959,216.882,216.774,86.98,102.04
28470,5.243,0.956,216.882,216.774,86.98,102.04
28500,5.225,0.953,216.881,216.774,86.98,102.04
28530,5.207,0.950,216.881,216.774,86.98,102.04
28560,5.189,0.947,216.881,216.774,86.98,102.04
28590,5.171,0.944,216.881,216.774,86.98,102.04
28620,5.154,0.942,216.880,216.774,86.98,102.04
28650,5.136,0.939,216.880,216.774,86.98,102.04
28680,5.118,0.936,216.880,216.774,86.98,102.04
28710,5.101,0.933,216.880,216.774,86.98,102.04
28740,5.084,0.930,216.879,216.774,86.98,102.04
28770,5.066,0.928,216.879,216.774,86.98,102.04
28800,5.049,0.925,216.879,216.774,86.98,102.04
28830,5.032,0.922,216.879,216.774,86.98,102.04
28860,5.015,0.919,216.878,216.774,86.98,102.04
28890,4.998,0.917,216.878,216.774,86.98,102.04
28920,4.981,0.914,216.878,216.774,86.98,102.04
28950,4.964,0.911,216.878,216.774,86.98,102.04
28980,4.948,0.908,216.878,216.774,86.98,102.04
29010,4.931,0.906,216.877,216.774,86.98,102.04
29040,4.914,0.903,216.877,216.774,86.98,102.04
29070,4.898,0.900,216.877,216.774,86.98,102.04
29100,4.881,0.898,216.877,216.774,86.98,102.04
29130,4.865,0.895,216.876,216.774,86.98,102.04
29160,4.849,0.892,216.876,216.774,86.98,102.04
29190,4.833,0.890,216.876,216.774,86.98,102.04
29220,4.816,0.887,216.876,216.774,86.98,102.04
29250,4.800,0.885,216.875,216.774,86.98,102.04
29280,4.784,0.882,216.875,216.774,86.98,102.04
29310,4.768,0.879,216.875,216.774,86.98,102.04
29340,4.753,0.877,216.875,216.774,86.98,102.04
29370,4.737,0.874,216.875,216.774,86.98,102.04
29400,4.721,0.872,216.874,216.774,86.98,102.04
29430,4.705,0.869,216.874,216.774,86.98,102.04
29460,4.690,0.867,216.874,216.774,86.98,102.04
29490,4.674,0.864,216.874,216.774,86.98,102.04
29520,4.659,0.861,216.873,216.774,86.98,102.04
29550,4.644,0.859,216.873,216.774,86.98,102.04
29580,4.628,0.856,216.873,216.774,86.98,102.04
29610,4.613,0.854,216.873,216.774,86.98,102.04
29640,4.598,0.851,216.873,216.774,86.98,102.04
29670,4.583,0.849,216.872,216.774,86.98,102.04
29700,4.568,0.847,216.872,216.774,86.98,102.04
29730,4.553,0.844,216.872,216.774,86.98,102.04
29760,4.538,0.842,216.872,216.774,86.98,102.04
29790,4.523,0.839,216.871,216.774,86.98,102.04
29820,4.508,0.837,216.871,216.774,86.98,102.04
29850,4.494,0.834,216.871,216.774,86.98,102.04
29880,4.479,0.832,216.871,216.774,86.98,102.04
29910,4.465,0.830,216.871,216.774,86.98,102.04
29940,4.450,0.827,216.870,216.774,86.98,102.04
29970,4.436,0.825,216.870,216.774,86.98,102.04
30000,4.421,0.822,216.870,216.774,86.98,102.04
30030,4.407,0.820,216.870,216.774,86.98,102.04
30060,4.393,0.818,216.870,216.774,86.98,102.04
30090,4.378,0.815,216.869,216.774,86.98,102.04
30120,4.364,0.813,216.869,216.774,86.98,102.04
30150,4.350,0.811,216.869,216.774,86.98,102.04
30180,4.336,0.808,216.869,216.774,86.98,102.04
30210,4.322,0.806,216.869,216.774,86.98,102.04
30240,4.308,0.804,216.868,216.774,86.98,102.04
30270,4.295,0.801,216.868,216.774,86.98,102.04
30300,4.281,0.799,216.868,216.774,86.98,102.04
30330,4.267,0.797,216.868,216.774,86.98,102.04
30360,4.254,0.795,216.868,216.774,86.98,102.04
30390,4.240,0.792,216.867,216.774,86.98,102.04
30420,4.227,0.790,216.867,216.774,86.98,102.04
30450,4.213,0.788,216.867,216.774,86.98,102.04
30480,4.200,0.786,216.867,216.774,86.98,102.04
30510,4.186,0.783,216.867,216.774,86.98,102.04
30540,4.173,0.781,216.866,216.774,86.98,102.04
30570,4.160,0.779,216.866,216.774,86.98,102.04
30600,4.147,0.777,216.866,216.774,86.98,102.04
30630,4.133,0.775,216.866,216.774,86.98,102.04
30660,4.120,0.772,216.866,216.774,86.98,102.04
30690,4.107,0.770,216.865,216.774,86.98,102.04
30720,4.094,0.768,216.865,216.774,86.98,102.04
30750,4.082,0.766,216.865,216.774,86.98,102.04
30780,4.069,0.764,216.865,216.774,86.98,102.04
30810,4.056,0.762,216.865,216.774,86.98,102.04
30840,4.043,0.760,216.864,216.774,86.98,102.04
30870,4.031,0.757,216.864,216.774,86.98,102.04
30900,4.018,0.755,216.864,216.774,86.98,102.04
30930,4.005,0.753,216.864,216.774,86.98,102.04
30960,3.993,0.751,216.864,216.774,86.98,102.04
30990,3.980,0.749,216.864,216.774,86.98,102.04
31020,3.968,0.747,216.863,216.774,86.98,102.04
31050,3.956,0.745,216.863,216.774,86.98,102.04
31080,3.943,0.743,216.863,216.774,86.98,102.04
31110,3.931,0.741,216.863,216.774,86.98,102.04
31140,3.919,0.739,216.863,216.774,86.98,102.04
31170,3.907,0.737,216.862,216.774,86.98,102.04
31200,3.895,0.735,216.862,216.774,86.98,102.04
31230,3.883,0.732,216.862,216.774,86.98,102.04
31260,3.871,0.730,216.862,216.774,86.98,102.04
31290,3.859,0.728,216.862,216.774,86.98,102.04
31320,3.847,0.726,216.861,216.774,86.98,102.04
31350,3.835,0.724,216.861,216.774,86.98,102.04
31380,3.823,0.722,216.861,216.774,86.98,102.04
31410,3.811,0.720,216.861,216.774,86.98,102.04
31440,3.800,0.718,216.861,216.774,86.98,102.04
31470,3.788,0.717,216.861,216.774,86.98,102.04
31500,3.776,0.715,216.860,216.774,86.98,102.04
31530,3.765,0.713,216.860,216.774,86.98,102.04
31560,3.753,0.711,216.860,216.774,86.98,102.04
31590,3.742,0.709,216.860,216.774,86.98,102.04
31620,3.730,0.707,216.860,216.774,86.98,102.04
31650,3.719,0.705,216.860,216.774,86.98,102.04
31680,3.708,0.703,216.859,216.774,86.98,102.04
31710,3.696,0.701,216.859,216.774,86.98,102.04
31740,3.685,0.699,216.859,216.774,86.98,102.04
31770,3.674,0.697,216.859,216.774,86.98,102.04
31800,3.663,0.695,216.859,216.774,86.98,102.04
31830,3.652,0.693,216.859,216.774,86.98,102.04
31860,3.641,0.691,216.858,216.774,86.98,102.04
31890,3.630,0.690,216.858,216.774,86.98,102.04
31920,3.619,0.688,216.858,216.774,86.98,102.04
31950,3.608,0.686,216.858,216.774,86.98,102.04
31980,3.597,0.684,216.858,216.774,86.98,102.04
32010,3.586,0.682,216.857,216.774,86.98,102.04
32040,3.575,0.680,216.857,216.774,86.98,102.04
32070,3.565,0.679,216.857,216.774,86.98,102.04
32100,3.554,0.677,216.857,216.774,86.98,102.04
32130,3.543,0.675,216.857,216.774,86.98,102.04
32160,3.533,0.673,216.857,216.774,86.98,102.04
32190,3.522,0.671,216.856,216.774,86.98,102.04
32220,3.512,0.669,216.856,216.774,86.98,102.04
32250,3.501,0.668,216.856,216.774,86.98,102.04
32280,3.491,0.666,216.856,216.774,86.98,102.04
32310,3.480,0.664,216.856,216.774,86.98,102.04
32340,3.470,0.662,216.856,216.774,86.98,102.04
32370,3.460,0.661,216.856,216.774,86.98,102.04
32400,3.450,0.659,216.855,216.774,86.98,102.04
32430,3.439,0.657,216.855,216.774,86.98,102.04
32460,3.429,0.655,216.855,216.774,86.98,102.04
32490,3.419,0.653,216.855,216.774,86.98,102.04
32520,3.409,0.652,216.855,216.774,86.98,102.04
32550,3.399,0.650,216.855,216.774,86.98,102.04
32580,3.389,0.648,216.854,216.774,86.98,102.04
32610,3.379,0.647,216.854,216.774,86.98,102.04
32640,3.369,0.645,216.854,216.774,86.98,102.04
32670,3.359,0.643,216.854,216.774,86.98,102.04
32700,3.349,0.641,216.854,216.774,86.98,102.04
32730,3.339,0.640,216.854,216.774,86.98,102.04
32760,3.330,0.638,216.853,216.774,86.98,102.04
32790,3.320,0.636,216.853,216.774,86.98,102.04
32820,3.310,0.635,216.853,216.774,86.98,102.04
32850,3.300,0.633,216.853,216.774,86.98,102.04
32880,3.291,0.631,216.853,216.774,86.98,102.04
32910,3.281,0.630,216.853,216.774,86.98,102.04
32940,3.272,0.628,216.853,216.774,86.98,102.04
32970,3.262,0.626,216.852,216.774,86.98,102.04
33000,3.253,0.625,216.852,216.774,86.98,102.04
33030,3.243,0.623,216.852,216.774,86.98,102.04
33060,3.234,0.621,216.852,216.774,86.98,102.04
33090,3.224,0.620,216.852,216.774,86.98,102.04
33120,3.215,0.618,216.852,216.774,86.98,102.04
33150,3.206,0.617,216.851,216.774,86.98,102.04
33180,3.197,0.615,216.851,216.774,86.98,102.04
33210,3.187,0.613,216.851,216.774,86.98,102.04
33240,3.178,0.612,216.851,216.774,86.98,102.04
33270,3.169,0.610,216.851,216.774,86.98,102.04
33300,3.160,0.609,216.851,216.774,86.98,102.04
33330,3.151,0.607,216.851,216.774,86.98,102.04
33360,3.142,0.605,216.850,216.774,86.98,102.04
33390,3.133,0.604,216.850,216.774,86.98,102.04
33420,3.124,0.602,216.850,216.774,86.98,102.04
33450,3.115,0.601,216.850,216.774,86.98,102.04
33480,3.106,0.599,216.850,216.774,86.98,102.04
33510,3.097,0.598,216.850,216.774,86.98,102.04
33540,3.088,0.596,216.850,216.774,86.98,102.04
33570,3.079,0.595,216.849,216.774,86.98,102.04
33600,3.071,0.593,216.849,216.774,86.98,102.04
33630,3.062,0.591,216.849,216.774,86.98,102.04
33660,3.053,0.590,216.849,216.774,86.98,102.04
33690,3.045,0.588,216.849,216.774,86.98,102.04
33720,3.036,0.587,216.849,216.774,86.98,102.04
33750,3.027,0.585,216.849,216.774,86.98,102.04
33780,3.019,0.584,216.848,216.774,86.98,102.04
33810,3.010,0.582,216.848,216.774,86.98,102.04
33840,3.002,0.581,216.848,216.774,86.98,102.04
33870,2.993,0.579,216.848,216.774,86.98,102.04
33900,2.985,0.578,216.848,216.774,86.98,102.04
33930,2.976,0.576,216.848,216.774,86.98,102.04
33960,2.968,0.575,216.848,216.774,86.98,102.04
33990,2.960,0.574,216.847,216.774,86.98,102.04
34020,2.951,0.572,216.847,216.774,86.98,102.04
34050,2.943,0.571,216.847,216.774,86.98,102.04
34080,2.935,0.569,216.847,216.774,86.98,102.04
34110,2.927,0.568,216.847,216.774,86.98,102.04
34140,2.918,0.566,216.847,216.774,86.98,102.04
34170,2.910,0.565,216.847,216.774,86.98,102.04
34200,2.902,0.563,216.846,216.774,86.98,102.04
34230,2.894,0.562,216.846,216.774,86.98,102.04
34260,2.886,0.561,216.846,216.774,86.98,102.04
34290,2.878,0.559,216.846,216.774,86.98,102.04
34320,2.870,0.558,216.846,216.774,86.98,102.04
34350,2.862,0.556,216.846,216.774,86.98,102.04
34380,2.854,0.555,216.846,216.774,86.98,102.04
34410,2.846,0.554,216.846,216.774,86.98,102.04
34440,2.838,0.552,216.845,216.774,86.98,102.04
34470,2.830,0.551,216.845,216.774,86.98,102.04
34500,2.823,0.549,216.845,216.774,86.98,102.04
34530,2.815,0.548,216.845,216.774,86.98,102.04
34560,2.807,0.547,216.845,216.774,86.98,102.04
34590,2.799,0.545,216.845,216.774,86.98,102.04
34620,2.792,0.544,216.845,216.774,86.98,102.04
34650,2.784,0.543,216.844,216.774,86.98,102.04
34680,2.776,0.541,216.844,216.774,86.98,102.04
34710,2.769,0.540,216.844,216.774,86.98,102.04
34740,2.761,0.538,216.844,216.774,86.98,102.04
34770,2.753,0.537,216.844,216.774,86.98,102.04
34800,2.746,0.536,216.844,216.774,86.98,102.04
34830,2.738,0.534,216.844,216.774,86.98,102.04
34860,2.731,0.533,216.844,216.774,86.98,102.04
34890,2.723,0.532,216.843,216.774,86.98,102.04
34920,2.716,0.530,216.843,216.774,86.98,102.04
34950,2.709,0.529,216.843,216.774,86.98,102.04
34980,2.701,0.528,216.843,216.774,86.98,102.04
35010,2.694,0.527,216.843,216.774,86.98,102.04
35040,2.687,0.525,216.843,216.774,86.98,102.04
35070,2.679,0.524,216.843,216.774,86.98,102.04
35100,2.672,0.523,216.843,216.774,86.98,102.04
35130,2.665,0.521,216.842,216.774,86.98,102.04
35160,2.658,0.520,216.842,216.774,86.98,102.04
35190,2.650,0.519,216.842,216.774,86.98,102.04
35220,2.643,0.517,216.842,216.774,86.98,102.04
35250,2.636,0.516,216.842,216.774,86.98,102.04
35280,2.629,0.515,216.842,216.774,86.98,102.04
35310,2.622,0.514,216.842,216.774,86.98,102.04
35340,2.615,0.512,216.842,216.774,86.98,102.04
35370,2.608,0.511,216.841,216.774,86.98,102.04
35400,2.601,0.510,216.841,216.774,86.98,102.04
35430,2.594,0.509,216.841,216.774,86.98,102.04
35460,2.587,0.507,216.841,216.774,86.98,102.04
35490,2.580,0.506,216.841,216.774,86.98,102.04
35520,2.573,0.505,216.841,216.774,86.98,102.04
